Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,GLON,GLAT,Gmag,BP-RP,e_Gmag,e_BP-RP,probs
5290848548409448320,120.06601385150351,-60.13221021747666,2.442099012601591,0.03231761,-4.594771738216349,0.039791126,11.212631539705834,0.041090023,,,273.37729863353417,-15.325852497317909,15.605988996450844,1.9312265002026745,0.0028357569458064874,0.007498433916598567,1.0
5290850502615028096,120.46148149148146,-60.37417282050774,2.424788201607276,0.059514113,-4.663096457920937,0.075814314,10.651041344741866,0.08711885,,,273.6946121963693,-15.267826815719973,17.32141431509798,2.468863514572856,0.003001470755207259,0.016631711111351973,1.0
5290848445330228352,120.06379679710776,-60.16492375342567,2.42943855135545,0.043238487,-4.978385135167088,0.053569987,10.83472554430529,0.05526152,,,273.4066613744827,-15.342269437512437,16.783784198162802,2.1268412273031636,0.002980498522507393,0.013560310475091082,1.0
5290848342251005696,120.0266627612536,-60.17149604261717,2.503798277861969,0.060821004,-5.119605819213307,0.07522844,11.313784810474932,0.077380076,,,273.40363312495606,-15.361657619950748,17.38131030785967,2.3524012407390487,0.002886304238358043,0.020426494950539793,1.0
5290667232070350080,119.44897076314872,-61.05137368266262,2.457859387396881,0.025729483,-4.646580806163122,0.03015411,11.401487091930788,0.031423107,,,274.0748343017832,-16.02270689498012,15.68273070064853,1.6939421638361747,0.0028631824334452087,0.006995168463419713,1.0
5290667124690661248,119.54954077930822,-61.02826572676448,2.5839618179928454,0.08268822,-3.903219870548861,0.09600021,11.544368618343617,0.09099698,,,274.0768962790122,-15.968842577123445,17.818701649526748,2.8208729861537414,0.0030011891640093456,0.03877607464948499,1.0
5289403480890510720,117.06708448024622,-61.02177395028243,2.569288443158299,0.02603667,-3.9298972326285817,0.03236742,11.972714313064303,0.03253623,,,273.5106168393721,-17.04181348363196,15.564774443814404,1.6741651324614182,0.002975825749834786,0.007505221697353674,1.0
5290848097434873472,119.8753353885168,-60.20624600650572,2.33297769085002,0.10666074,-5.027581937584399,0.13610423,11.42564795828642,0.121957615,,,273.39871963743286,-15.444391291510517,18.306978826565754,2.7235002475827805,0.003134992176140931,0.055197285450814884,1.0
5290848033008139008,119.8899211988738,-60.2055028332944,2.4135136862027413,0.136409,-4.666934528534524,0.16130106,11.081979012404084,0.16436146,,,273.40157005881895,-15.437643760188454,18.66240283827012,3.0768952542050947,0.00325077664887857,0.11233405830126818,1.0
5290847861214655616,119.91698028665203,-60.20730130608632,2.604267079565698,0.026053801,-5.435461169455129,0.029955033,11.124556361493426,0.034916215,,,273.4097709678813,-15.426620566596387,6.276951484294994,-0.029899342913768834,0.0027686308375504507,0.0047929939990135435,1.0
5290667541308087168,119.64519963905391,-61.05329583723708,2.475808296591409,0.013439205,-5.843825421550412,0.017598236,11.495892064693765,0.015894847,23.869806,2.341794,274.12227007620913,-15.939372032562186,12.903529911432383,0.9079650132868462,0.0029520698620958295,0.0067235376679823265,1.0
5290850609994130560,120.49003831478156,-60.35461265357385,2.446884211292164,0.0119829215,-4.998461683428247,0.01415768,11.28572633535073,0.016396884,22.09746,2.890099,273.68375843422047,-15.24609316347121,13.829775629044853,1.0849066349352334,0.0028251320639185538,0.005439921686411915,1.0
5290854939321026816,120.39942715610984,-60.27079275951805,2.357945358030141,0.019711038,-4.848009043455955,0.0251682,11.27948471733284,0.028830362,27.737139,1.5584502,273.58521412040614,-15.245641383573531,11.794908116991422,0.7107120368283084,0.002758053374356641,0.004723695023339642,1.0
5290667610027620480,119.69266608966556,-61.04751258429866,2.4873205235220337,0.046064623,-4.152116705462676,0.057048425,11.451941081358193,0.05163271,,,274.1280216540358,-15.916334288338405,16.88714450531362,2.1572927884005964,0.0029071460048912387,0.010261492231302198,1.0
5290854114687316352,120.60958286480536,-60.19325657470231,2.428107982924935,0.015731271,-5.1156035893827605,0.020580305,10.539565899712494,0.021646136,36.183674,6.8555903,273.5662061712066,-15.116947412509322,14.424039038701425,1.2361508583490668,0.002869628085560585,0.006380509207920616,1.0
5294547133725429504,120.26165073850956,-58.76030108664001,2.47928893876954,0.0489027,-5.356696929447875,0.06302466,10.774424938879593,0.06428785,,,272.17735469650694,-14.585529669597118,16.80862654372786,2.185319120622225,0.0028877735124607923,0.011304070143962891,1.0
5290854011608101760,120.64003883154494,-60.20022013536597,2.3903528084854067,0.020354006,-4.7911349782276496,0.02613913,11.84287007371822,0.02588079,,,273.5800463530079,-15.106992591328652,15.260424171120354,1.6339329823257316,0.003087517144677981,0.008500025069159457,1.0
5290058373205988608,122.93856751225356,-61.735311242171456,2.4390429745382964,0.08803151,-5.487491094946762,0.10876431,10.832458608018714,0.10954335,,,275.5311322419594,-14.887721040894496,17.92864839435134,2.6357228211202823,0.0030415719908463497,0.030221835493955684,1.0
5290853805449669376,120.6089153684576,-60.23104797346697,2.449669861138611,0.016663697,-5.216908186656831,0.021625059,11.373998941278009,0.022649946,17.739567,5.080997,273.6004151575057,-15.135324852926898,14.69580892313308,1.3314210758130578,0.0028114002530131806,0.0053927728325838895,1.0
5291262239658360192,121.12825775188242,-59.54723008163244,2.3178638940004483,0.023876283,-5.2470604689009965,0.031094622,10.38804927252837,0.029190246,,,273.11108298212145,-14.576954946178224,15.424859952553145,1.540427888024185,0.00280472926719972,0.005581137799862885,1.0
5290853152614778880,120.703190664184,-60.22997019117097,2.428410971821794,0.066301696,-4.668094418578097,0.0963011,11.482316579678905,0.08952792,,,273.6226644932967,-15.093721375683693,16.390361167178412,1.8116620143223603,0.0031593493258423202,0.05610412950577704,1.0
5290853015175822976,120.65155045784276,-60.25081869921811,2.442561226398355,0.042066023,-5.086105173455058,0.055413354,11.260724887669918,0.05549669,,,273.62889128567195,-15.1262103510701,16.79967986574195,2.16490087357068,0.002839826777330166,0.009891680517273412,1.0
5290714682868692608,118.8954243208025,-60.974119165712736,2.4142387399896355,0.11816367,-3.9476102606674415,0.13358366,11.470411388877984,0.12818314,,,273.87553950490667,-16.225868379280012,18.25730715617503,2.713499124246212,0.0030707792501295933,0.043526673533907066,1.0
5292333988615063424,114.60850614408874,-61.32381446434718,2.352607756087933,0.034562945,-3.3419235834223144,0.047254223,11.672482659823672,0.043416206,,,273.2834983175843,-18.24575793943015,16.019535414981206,1.8665800074535461,0.002805708767185197,0.006917761964710128,1.0
5290852809017392384,120.66529593392268,-60.26703490103174,2.425491182847846,0.024373932,-4.829920571684872,0.032532405,10.3461322265344,0.031263925,,,273.6470205039196,-15.127992550727985,15.454279673691579,1.8441668565487817,0.0027789891575846336,0.005823910323736904,1.0
5290852499779743104,120.52793054740592,-60.3018679442334,2.459638010231244,0.016031802,-5.557380293144252,0.019568369,11.32843963353481,0.022373667,27.784718,4.9725647,273.64498372776103,-15.20445098048408,14.530115066303802,1.2957225534518084,0.002790025408240762,0.0053620416322691265,1.0
5291192141493930752,121.39885934235478,-59.95409566599277,2.529219668938053,0.1418867,-5.088028988363847,0.18653141,11.346289016465612,0.16464446,,,273.5468169728098,-14.656633572882004,18.399506075075852,3.030522623267352,0.0036968175087818815,0.055011399482883146,1.0
5290852293621315200,120.61020633859036,-60.29744135932871,2.527256364783559,0.047430817,-5.170881412779239,0.062885866,11.45670562598366,0.06530284,,,273.6611350338703,-15.166524887680204,16.955923937197017,2.235605113642835,0.0029898475052928105,0.012781806580695375,1.0
5289423306459408000,116.31434995425342,-61.10474055809845,2.5099312975087384,0.027143333,-3.675379217929352,0.03166872,12.173544954584187,0.037719842,,,273.4267979665194,-17.406667018046658,15.795689260607828,1.7648928459765578,0.002858369279078929,0.006224721352158187,1.0
