# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Jun 11 02:10:28 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0105 -0.15350 7.00000 0.2772487402 2.4887442589    0.277 -1.329  3.4905  4.124    0 8.093 13.298 12.036 10.595 9.293 7.732 6.194 5.594 5.305
0.0105 -0.15350 7.00000 0.3000000119 2.5475041866    0.300 -1.279  3.4961  4.131    0 7.968 13.064 11.805 10.374 9.103 7.577 6.082 5.474 5.193
0.0105 -0.15350 7.00000 0.3282099664 2.6116595268    0.328 -1.223  3.5023  4.139    0 7.828 12.810 11.554 10.132 8.894 7.407 5.957 5.341 5.068
0.0105 -0.15350 7.00000 0.3500000238 2.6555202007    0.350 -1.184  3.5068  4.145    0 7.730 12.635 11.379 9.963 8.748 7.289 5.870 5.247 4.980
0.0105 -0.15350 7.00000 0.3570091128 2.6687076092    0.357 -1.172  3.5083  4.148    0 7.700 12.579 11.323 9.910 8.701 7.252 5.843 5.219 4.953
0.0105 -0.15350 7.00000 0.4000000358 2.7413372993    0.400 -1.099  3.5170  4.159    0 7.517 12.262 10.999 9.595 8.427 7.034 5.681 5.045 4.789
0.0105 -0.15350 7.00000 0.4354273677 2.7921047211    0.435 -1.046  3.5235  4.169    0 7.386 12.038 10.768 9.368 8.228 6.879 5.568 4.922 4.673
0.0105 -0.15350 7.00000 0.4500000179 2.8109800816    0.450 -1.026  3.5261  4.173    0 7.334 11.950 10.677 9.278 8.149 6.818 5.523 4.873 4.627
0.0105 -0.15350 7.00000 0.4804959893 2.8472735882    0.480 -0.987  3.5313  4.183    0 7.237 11.783 10.501 9.105 7.998 6.703 5.439 4.783 4.541
0.0105 -0.15350 7.00000 0.5000000000 2.8684780598    0.500 -0.961  3.5345  4.189    0 7.174 11.678 10.391 8.997 7.903 6.630 5.385 4.725 4.486
0.0105 -0.15350 7.00000 0.5082892776 2.8770594597    0.508 -0.952  3.5362  4.193    0 7.150 11.633 10.344 8.951 7.863 6.601 5.366 4.703 4.466
0.0105 -0.15350 7.00000 0.5319023132 2.9001607895    0.532 -0.923  3.5402  4.200    0 7.079 11.511 10.214 8.824 7.752 6.517 5.306 4.638 4.405
0.0105 -0.15350 7.00000 0.5500000119 2.9166350365    0.550 -0.903  3.5428  4.204    0 7.028 11.430 10.128 8.739 7.676 6.460 5.262 4.591 4.361
0.0105 -0.15350 7.00000 0.5749619603 2.9377961159    0.575 -0.873  3.5477  4.213    0 6.952 11.296 9.985 8.598 7.552 6.371 5.200 4.523 4.298
0.0105 -0.15350 7.00000 0.6000000238 2.9573988914    0.600 -0.844  3.5518  4.219    0 6.879 11.177 9.858 8.473 7.440 6.289 5.139 4.457 4.236
0.0105 -0.15350 7.00000 0.6018046141 2.9587540627    0.602 -0.842  3.5522  4.220    0 6.874 11.168 9.847 8.462 7.431 6.283 5.135 4.452 4.232
0.0105 -0.15350 7.00000 0.6369588375 2.9837458134    0.637 -0.800  3.5594  4.231    0 6.769 10.985 9.649 8.266 7.257 6.162 5.051 4.359 4.147
0.0105 -0.15350 7.00000 0.6499999166 2.9923686981    0.650 -0.784  3.5618  4.234    0 6.730 10.920 9.578 8.197 7.194 6.118 5.018 4.324 4.114
0.0105 -0.15350 7.00000 0.6714442372 3.0058412552    0.671 -0.754  3.5672  4.240    0 6.656 10.792 9.438 8.059 7.071 6.035 4.960 4.260 4.056
0.0105 -0.15350 7.00000 0.7000000477 3.0225381851    0.700 -0.716  3.5737  4.246    0 6.561 10.630 9.262 7.889 6.918 5.929 4.883 4.175 3.980
0.0105 -0.15350 7.00000 0.7500000000 3.0487992764    0.750 -0.561  3.6267  4.333    0 6.173 9.606 8.223 6.993 6.159 5.486 4.624 3.920 3.800
0.0105 -0.15350 7.00000 0.7838447094 3.0647289753    0.784 -0.527  3.6306  4.333    0 6.087 9.458 8.085 6.872 6.050 5.397 4.547 3.848 3.734
0.0105 -0.15350 7.00000 0.7981413603 3.0710637569    0.798 -0.510  3.6323  4.331    0 6.045 9.383 8.019 6.815 5.998 5.354 4.510 3.813 3.701
0.0105 -0.15350 7.00000 0.8462826610 3.0907945633    0.846 -0.456  3.6391  4.329    0 5.909 9.119 7.790 6.618 5.825 5.215 4.392 3.705 3.602
0.0105 -0.15350 7.00000 0.8604694009 3.0961778164    0.860 -0.439  3.6414  4.329    0 5.867 9.028 7.716 6.556 5.771 5.171 4.357 3.675 3.573
0.0105 -0.15350 7.00000 0.8944239616 3.1083517075    0.894 -0.393  3.6476  4.324    0 5.752 8.772 7.516 6.386 5.624 5.052 4.258 3.592 3.496
0.0105 -0.15350 7.00000 0.9425652623 3.1240737438    0.942 -0.327  3.6571  4.319    0 5.588 8.376 7.223 6.142 5.418 4.881 4.122 3.485 3.395
0.0105 -0.15350 7.00000 0.9907065630 3.1382317543    0.991 -0.265  3.6670  4.319    0 5.433 7.985 6.942 5.910 5.226 4.718 3.996 3.391 3.308
0.0105 -0.15350 7.00000 0.9957681298 3.1396386623    0.996 -0.258  3.6682  4.319    0 5.415 7.941 6.910 5.883 5.204 4.700 3.982 3.381 3.298
0.0105 -0.15350 7.00000 1.0388479233 3.1510252953    1.038 -0.188  3.6794  4.311    0 5.239 7.505 6.602 5.628 4.995 4.518 3.841 3.277 3.201
0.0105 -0.15350 7.00000 1.0447371006 3.1525032520    1.044 -0.178  3.6809  4.310    0 5.215 7.449 6.562 5.595 4.967 4.494 3.822 3.263 3.187
0.0105 -0.15350 7.00000 1.0869891644 3.1626005173    1.086 -0.107  3.6922  4.302    0 5.038 7.042 6.269 5.351 4.764 4.315 3.682 3.158 3.088
0.0105 -0.15350 7.00000 1.1033953428 3.1662967205    1.102 -0.080  3.6966  4.299    0 4.971 6.887 6.160 5.259 4.688 4.248 3.629 3.118 3.050
0.0105 -0.15350 7.00000 1.1351304054 3.1731193066    1.134 -0.021  3.7058  4.289    0 4.823 6.562 5.928 5.065 4.525 4.102 3.514 3.031 2.966
0.0105 -0.15350 7.00000 1.1699366570 3.1801435947    1.169  0.043  3.7157  4.277    0 4.662 6.221 5.685 4.860 4.350 3.945 3.390 2.934 2.874
0.0105 -0.15350 7.00000 1.1832718849 3.1827166080    1.183  0.069  3.7196  4.272    0 4.597 6.087 5.588 4.779 4.280 3.883 3.340 2.895 2.837
0.0105 -0.15350 7.00000 1.2242698669 3.1902489662    1.224  0.154  3.7319  4.251    0 4.384 5.674 5.286 4.523 4.057 3.679 3.175 2.763 2.709
0.0105 -0.15350 7.00000 1.2314131260 3.1915061474    1.231  0.170  3.7341  4.247    0 4.346 5.602 5.231 4.477 4.017 3.643 3.145 2.739 2.686
0.0105 -0.15350 7.00000 1.2617213726 3.1966688633    1.261  0.240  3.7435  4.225    0 4.171 5.283 4.992 4.274 3.839 3.480 3.009 2.627 2.578
0.0105 -0.15350 7.00000 1.2795543671 3.1995804310    1.279  0.284  3.7492  4.209    0 4.060 5.085 4.845 4.148 3.728 3.377 2.923 2.554 2.507
0.0105 -0.15350 7.00000 1.2983037233 3.2025439739    1.298  0.333  3.7551  4.191    0 3.939 4.881 4.686 4.013 3.608 3.267 2.829 2.474 2.429
0.0105 -0.15350 7.00000 1.3270457983 3.2069027424    1.327  0.414  3.7646  4.158    0 3.736 4.554 4.425 3.791 3.409 3.083 2.670 2.337 2.297
0.0105 -0.15350 7.00000 1.3276958466 3.2069988251    1.328  0.415  3.7648  4.157    0 3.731 4.547 4.419 3.786 3.404 3.079 2.667 2.334 2.294
0.0105 -0.15350 7.00000 1.3277283907 3.2070035934    1.328  0.416  3.7649  4.157    0 3.731 4.546 4.419 3.786 3.404 3.079 2.666 2.333 2.294
0.0105 -0.15350 7.00000 1.3511613607 3.2103979588    1.351  0.487  3.7728  4.125    0 3.551 4.273 4.191 3.592 3.229 2.917 2.526 2.210 2.174
0.0105 -0.15350 7.00000 1.3725048304 3.2133753300    1.372  0.556  3.7805  4.093    0 3.380 4.018 3.975 3.409 3.063 2.763 2.392 2.094 2.061
0.0105 -0.15350 7.00000 1.3758370876 3.2138307095    1.376  0.567  3.7817  4.089    0 3.353 3.980 3.941 3.381 3.037 2.740 2.372 2.076 2.044
0.0105 -0.15350 7.00000 1.3873621225 3.2153866291    1.387  0.604  3.7860  4.072    0 3.259 3.848 3.825 3.282 2.948 2.657 2.300 2.014 1.983
0.0105 -0.15350 7.00000 1.4058645964 3.2178239822    1.406  0.663  3.7931  4.047    0 3.112 3.641 3.640 3.127 2.809 2.529 2.189 1.918 1.890
0.0105 -0.15350 7.00000 1.4239785671 3.2201404572    1.424  0.719  3.8006  4.027    0 2.973 3.445 3.463 2.981 2.678 2.410 2.088 1.832 1.806
0.0105 -0.15350 7.00000 1.4388550520 3.2219936848    1.439  0.763  3.8072  4.014    0 2.862 3.291 3.320 2.864 2.575 2.319 2.011 1.768 1.745
0.0105 -0.15350 7.00000 1.4546537399 3.2239146233    1.455  0.808  3.8149  4.004    0 2.751 3.138 3.173 2.746 2.473 2.230 1.940 1.712 1.691
0.0105 -0.15350 7.00000 1.4721195698 3.2259838581    1.472  0.853  3.8245  4.003    0 2.638 2.982 3.019 2.625 2.371 2.143 1.876 1.668 1.649
0.0105 -0.15350 7.00000 1.4734652042 3.2261409760    1.473  0.856  3.8253  4.003    0 2.629 2.970 3.007 2.616 2.363 2.137 1.872 1.665 1.647
0.0105 -0.15350 7.00000 1.4906970263 3.2281246185    1.491  0.893  3.8368  4.017    0 2.537 2.837 2.871 2.515 2.285 2.078 1.840 1.656 1.639
0.0105 -0.15350 7.00000 1.5121562481 3.2305231094    1.512  0.932  3.8535  4.052    0 2.441 2.697 2.719 2.410 2.212 2.035 1.833 1.682 1.667
0.0105 -0.15350 7.00000 1.5190303326 3.2312753201    1.519  0.937  3.8582  4.068    0 2.428 2.672 2.691 2.395 2.206 2.037 1.846 1.703 1.690
0.0105 -0.15350 7.00000 1.5202610493 3.2314090729    1.520  0.938  3.8591  4.071    0 2.426 2.668 2.686 2.392 2.205 2.038 1.848 1.707 1.694
0.0105 -0.15350 7.00000 1.5234864950 3.2317585945    1.523  0.940  3.8614  4.079    0 2.420 2.658 2.674 2.386 2.203 2.040 1.856 1.719 1.706
0.0105 -0.15350 7.00000 1.5521881580 3.2347970009    1.552  0.938  3.8768  4.150    0 2.426 2.636 2.640 2.390 2.236 2.100 1.947 1.837 1.826
0.0105 -0.15350 7.00000 1.5684025288 3.2364578247    1.568  0.922  3.8812  4.188    0 2.465 2.667 2.670 2.429 2.283 2.154 2.011 1.908 1.898
0.0105 -0.15350 7.00000 1.5731885433 3.2369406223    1.573  0.916  3.8821  4.199    0 2.480 2.680 2.683 2.445 2.300 2.172 2.031 1.930 1.919
0.0105 -0.15350 7.00000 1.5872620344 3.2383410931    1.587  0.896  3.8827  4.226    0 2.531 2.729 2.736 2.497 2.353 2.226 2.086 1.985 1.975
0.0105 -0.15350 7.00000 1.6016950607 3.2397472858    1.601  0.880  3.8827  4.245    0 2.570 2.768 2.777 2.537 2.393 2.265 2.125 2.023 2.013
0.0105 -0.15350 7.00000 1.6165436506 3.2411630154    1.616  0.879  3.8840  4.256    0 2.573 2.769 2.777 2.540 2.398 2.273 2.135 2.036 2.026
0.0105 -0.15350 7.00000 1.6257050037 3.2420213223    1.625  0.878  3.8848  4.262    0 2.576 2.770 2.779 2.544 2.403 2.278 2.143 2.044 2.035
0.0105 -0.15350 7.00000 1.6447948217 3.2437729836    1.644  0.882  3.8872  4.273    0 2.565 2.756 2.762 2.533 2.396 2.276 2.145 2.051 2.042
0.0105 -0.15350 7.00000 1.6646850109 3.2455472946    1.664  0.916  3.8951  4.276    0 2.480 2.663 2.658 2.448 2.328 2.222 2.107 2.025 2.017
0.0105 -0.15350 7.00000 1.6720852852 3.2461946011    1.671  0.929  3.8981  4.277    0 2.448 2.628 2.619 2.417 2.302 2.202 2.092 2.016 2.007
0.0105 -0.15350 7.00000 1.7069973946 3.2491586208    1.706  0.997  3.9154  4.287    0 2.278 2.444 2.414 2.258 2.176 2.105 2.028 1.976 1.969
0.0105 -0.15350 7.00000 1.7128262520 3.2496395111    1.712  1.008  3.9186  4.290    0 2.249 2.412 2.379 2.231 2.156 2.090 2.018 1.971 1.964
0.0105 -0.15350 7.00000 1.7388408184 3.2517390251    1.738  1.061  3.9341  4.305    0 2.117 2.270 2.232 2.124 2.075 2.032 1.985 1.955 1.950
0.0105 -0.15350 7.00000 1.7609677315 3.2534668446    1.760  1.098  3.9463  4.323    0 2.024 2.169 2.141 2.060 2.029 2.001 1.972 1.954 1.949
0.0105 -0.15350 7.00000 1.7622275352 3.2535636425    1.761  1.100  3.9470  4.324    0 2.019 2.164 2.136 2.057 2.026 1.999 1.972 1.954 1.949
0.0105 -0.15350 7.00000 1.7799032927 3.2549049854    1.779  1.118  3.9536  4.336    0 1.975 2.116 2.097 2.031 2.008 1.989 1.971 1.958 1.955
0.0105 -0.15350 7.00000 1.8084560633 3.2570056915    1.807  1.140  3.9619  4.355    0 1.920 2.060 2.055 2.004 1.990 1.979 1.972 1.965 1.964
0.0105 -0.15350 7.00000 1.8091089725 3.2570528984    1.808  1.140  3.9621  4.355    0 1.919 2.058 2.054 2.003 1.989 1.978 1.972 1.966 1.964
0.0105 -0.15350 7.00000 1.8288826942 3.2584609985    1.828  1.156  3.9688  4.371    0 1.879 2.019 2.027 1.988 1.980 1.975 1.977 1.975 1.975
0.0105 -0.15350 7.00000 1.8572503328 3.2604188919    1.856  1.177  3.9744  4.380    0 1.828 1.968 1.988 1.958 1.955 1.956 1.965 1.966 1.967
0.0105 -0.15350 7.00000 1.9021391869 3.2633752823    1.901  1.199  3.9821  4.398    0 1.772 1.915 1.952 1.933 1.936 1.942 1.961 1.966 1.969
0.0105 -0.15350 7.00000 1.9056862593 3.2636020184    1.905  1.201  3.9826  4.399    0 1.766 1.910 1.948 1.930 1.934 1.940 1.960 1.965 1.968
0.0105 -0.15350 7.00000 1.9201221466 3.2645137310    1.919  1.210  3.9848  4.402    0 1.744 1.888 1.931 1.917 1.922 1.930 1.952 1.958 1.962
0.0105 -0.15350 7.00000 1.9541223049 3.2665982246    1.954  1.241  3.9910  4.404    0 1.667 1.813 1.872 1.867 1.876 1.889 1.918 1.928 1.933
0.0105 -0.15350 7.00000 2.0025582314 3.2694225311    2.003  1.284  3.9995  4.406    0 1.561 1.712 1.792 1.800 1.814 1.832 1.871 1.885 1.892
0.0105 -0.15350 7.00000 2.0509941578 3.2720844746    2.050  1.325  4.0074  4.407    0 1.458 1.613 1.717 1.735 1.753 1.776 1.824 1.841 1.850
0.0105 -0.15350 7.00000 2.0994303226 3.2745940685    2.098  1.365  4.0153  4.408    0 1.358 1.519 1.645 1.673 1.695 1.722 1.779 1.798 1.810
0.0105 -0.15350 7.00000 2.1478662491 3.2769634724    2.146  1.404  4.0228  4.409    0 1.260 1.426 1.575 1.612 1.637 1.669 1.733 1.755 1.769
0.0105 -0.15350 7.00000 2.1963021755 3.2792036533    2.195  1.443  4.0302  4.410    0 1.164 1.337 1.508 1.553 1.581 1.616 1.688 1.713 1.728
0.0105 -0.15350 7.00000 2.2447381020 3.2813236713    2.243  1.480  4.0372  4.410    0 1.071 1.251 1.444 1.496 1.526 1.564 1.644 1.671 1.689
0.0105 -0.15350 7.00000 2.3416101933 3.2852392197    2.340  1.551  4.0505  4.410    0 0.893 1.088 1.323 1.387 1.421 1.465 1.559 1.589 1.610
0.0105 -0.15350 7.00000 2.5353538990 3.2919695377    2.533  1.683  4.0746  4.409    1 0.564 0.794 1.104 1.185 1.226 1.279 1.396 1.433 1.460
0.0105 -0.15350 7.00000 2.7290978432 3.2975029945    2.728  1.804  4.0963  4.407    0 0.259 0.530 0.904 0.999 1.045 1.105 1.242 1.285 1.317
0.0105 -0.15350 7.00000 2.9228420258 3.3021018505    2.921  1.917  4.1157  4.402    0 -0.023 0.292 0.720 0.826 0.876 0.943 1.096 1.143 1.179
0.0105 -0.15350 7.00000 3.1165859699 3.3059709072    3.115  2.022  4.1336  4.396    1 -0.285 0.075 0.549 0.665 0.719 0.791 0.958 1.010 1.049
0.0105 -0.15350 7.00000 3.3103299141 3.3092551231    3.308  2.120  4.1498  4.389    1 -0.530 -0.125 0.389 0.514 0.571 0.649 0.829 0.883 0.926
0.0105 -0.15350 7.00000 3.5040736198 3.3120572567    3.501  2.212  4.1652  4.383    1 -0.761 -0.308 0.241 0.374 0.435 0.517 0.708 0.766 0.811
0.0105 -0.15350 7.00000 3.6978180408 3.3144688606    3.694  2.299  4.1790  4.375    1 -0.977 -0.481 0.099 0.239 0.303 0.389 0.590 0.651 0.698
0.0105 -0.15350 7.00000 3.8915617466 3.3165607452    3.889  2.381  4.1924  4.369    1 -1.182 -0.641 -0.033 0.114 0.181 0.271 0.481 0.545 0.595
0.0105 -0.15350 7.00000 4.0853052139 3.3183865547    4.084  2.458  4.2048  4.362    1 -1.376 -0.792 -0.159 -0.006 0.064 0.158 0.376 0.442 0.494
0.0105 -0.15350 7.00000 4.2790498734 3.3199844360    4.276  2.532  4.2162  4.354    1 -1.560 -0.936 -0.280 -0.122 -0.049 0.048 0.274 0.343 0.397
0.0105 -0.15350 7.00000 4.4727931023 3.3213906288    4.469  2.602  4.2272  4.347    1 -1.736 -1.072 -0.396 -0.232 -0.156 -0.055 0.178 0.248 0.305
0.0105 -0.15350 7.00000 4.6665372849 3.3226346970    4.663  2.670  4.2379  4.340    1 -1.905 -1.202 -0.506 -0.337 -0.259 -0.155 0.086 0.158 0.216
0.0105 -0.15350 7.00000 4.8602814674 3.3237411976    4.858  2.734  4.2479  4.334    1 -2.066 -1.326 -0.612 -0.438 -0.357 -0.250 -0.004 0.071 0.131
0.0105 -0.15350 7.00000 4.9420294762 3.3241715431    4.940  2.761  4.2519  4.331    1 -2.131 -1.377 -0.656 -0.480 -0.398 -0.290 -0.041 0.034 0.095
0.0105 -0.15350 7.00000 5.0540246964 3.3247296810    5.053  2.796  4.2573  4.327    1 -2.220 -1.446 -0.715 -0.536 -0.453 -0.343 -0.091 -0.014 0.047
0.0105 -0.15350 7.00000 5.2477688789 3.3256142139    5.247  2.856  4.2665  4.320    1 -2.369 -1.561 -0.814 -0.631 -0.545 -0.432 -0.174 -0.096 -0.033
0.0105 -0.15350 7.00000 5.4415130615 3.3264079094    5.442  2.913  4.2750  4.313    1 -2.511 -1.672 -0.910 -0.723 -0.635 -0.520 -0.256 -0.176 -0.112
0.0105 -0.15350 7.00000 5.6352572441 3.3271229267    5.636  2.968  4.2832  4.306    1 -2.649 -1.780 -1.003 -0.812 -0.723 -0.605 -0.336 -0.254 -0.188
0.0105 -0.15350 7.00000 5.6825609207 3.3272867203    5.683  2.981  4.2852  4.304    1 -2.682 -1.805 -1.026 -0.833 -0.743 -0.625 -0.355 -0.273 -0.206
0.0105 -0.15350 7.00000 5.8290014267 3.3277692795    5.829  3.021  4.2912  4.300    1 -2.783 -1.884 -1.094 -0.898 -0.807 -0.687 -0.413 -0.330 -0.262
0.0105 -0.15350 7.00000 6.0163383484 3.3283369541    6.016  3.071  4.2987  4.293    1 -2.908 -1.981 -1.178 -0.980 -0.886 -0.764 -0.485 -0.401 -0.332
0.0105 -0.15350 7.00000 6.2036762238 3.3288552761    6.203  3.119  4.3057  4.286    1 -3.028 -2.076 -1.261 -1.059 -0.964 -0.839 -0.557 -0.470 -0.400
0.0105 -0.15350 7.00000 6.3910136223 3.3293292522    6.390  3.166  4.3126  4.280    1 -3.145 -2.168 -1.341 -1.136 -1.040 -0.913 -0.626 -0.538 -0.467
0.0105 -0.15350 7.00000 6.6825795174 3.3299887180    6.679  3.235  4.3226  4.270    1 -3.318 -2.305 -1.462 -1.252 -1.153 -1.023 -0.730 -0.640 -0.567
0.0105 -0.15350 7.00000 6.9530267715 3.3305265903    6.947  3.298  4.3316  4.261    1 -3.474 -2.429 -1.570 -1.357 -1.256 -1.123 -0.824 -0.732 -0.657
0.0105 -0.15350 7.00000 7.4899783134 3.3314249516    7.483  3.414  4.3480  4.243    1 -3.764 -2.659 -1.774 -1.554 -1.449 -1.311 -1.002 -0.907 -0.829
0.0105 -0.15350 7.00000 7.8897142410 3.3319764137    7.883  3.496  4.3594  4.229    1 -3.969 -2.824 -1.920 -1.695 -1.588 -1.447 -1.131 -1.033 -0.952
0.0105 -0.15350 7.00000 8.5399141312 3.3327090740    8.525  3.620  4.3761  4.205    1 -4.279 -3.075 -2.144 -1.913 -1.802 -1.657 -1.331 -1.229 -1.145
0.0105 -0.15350 7.00000 8.8264017105 3.3329792023    8.809  3.672  4.3830  4.195    1 -4.411 -3.183 -2.240 -2.006 -1.894 -1.747 -1.418 -1.314 -1.228
0.0105 -0.15350 7.00000 8.8851242065 3.3330314159    8.867  3.683  4.3844  4.193    1 -4.437 -3.204 -2.260 -2.025 -1.913 -1.765 -1.435 -1.331 -1.245
0.0105 -0.15350 7.00000 9.4244565964 3.3334624767    9.403  3.776  4.3960  4.171    1 -4.670 -3.397 -2.435 -2.195 -2.081 -1.930 -1.593 -1.487 -1.399
0.0105 -0.15350 7.00000 9.7630901337 3.3336956501    9.740  3.833  4.4029  4.157    1 -4.812 -3.558 -2.556 -2.285 -2.168 -2.032 -1.693 -1.614 -1.539
0.0105 -0.15350 7.00000 9.9957799911 3.3338415623    9.971  3.870  4.4073  4.148    1 -4.904 -3.632 -2.627 -2.353 -2.233 -2.095 -1.756 -1.676 -1.598
0.0105 -0.15350 7.00000 10.4797630310 3.3341126442   10.451  3.945  4.4158  4.127    1 -5.092 -3.786 -2.775 -2.493 -2.369 -2.226 -1.886 -1.806 -1.722
0.0105 -0.15350 7.00000 10.9945859909 3.3343594074   10.961  4.023  4.4242  4.104    1 -5.286 -3.949 -2.933 -2.644 -2.513 -2.365 -2.024 -1.944 -1.852
0.0105 -0.15350 7.00000 11.4152736664 3.3345348835   11.378  4.085  4.4305  4.083    1 -5.441 -4.089 -3.063 -2.778 -2.650 -2.502 -2.151 -2.064 -1.970
0.0105 -0.15350 7.00000 11.6364660263 3.3346188068   11.597  4.117  4.4335  4.072    1 -5.522 -4.162 -3.130 -2.849 -2.723 -2.574 -2.218 -2.128 -2.034
0.0105 -0.15350 7.00000 11.9721765518 3.3347368240   11.924  4.163  4.4376  4.054    1 -5.637 -4.266 -3.227 -2.950 -2.827 -2.679 -2.316 -2.221 -2.126
0.0105 -0.15350 7.00000 12.5474042892 3.3349156380   12.484  4.240  4.4437  4.021    1 -5.830 -4.441 -3.390 -3.119 -3.001 -2.855 -2.481 -2.381 -2.286
0.0105 -0.15350 7.00000 13.0958356857 3.3350627422   13.015  4.312  4.4486  3.987    1 -6.009 -4.603 -3.543 -3.277 -3.164 -3.019 -2.638 -2.532 -2.438
0.0105 -0.15350 7.00000 13.5098419189 3.3351607323   13.416  4.365  4.4514  3.958    1 -6.143 -4.726 -3.662 -3.395 -3.282 -3.138 -2.757 -2.650 -2.555
0.0105 -0.15350 7.00000 13.6140127182 3.3351836205   13.517  4.378  4.4520  3.951    1 -6.175 -4.755 -3.691 -3.423 -3.310 -3.165 -2.785 -2.678 -2.582
0.0105 -0.15350 7.00000 14.1094818115 3.3352856636   13.998  4.438  4.4540  3.914    1 -6.326 -4.900 -3.834 -3.565 -3.450 -3.304 -2.926 -2.820 -2.723
0.0105 -0.15350 7.00000 14.5727510452 3.3353707790   14.446  4.494  4.4549  3.876    1 -6.465 -5.039 -3.972 -3.701 -3.586 -3.439 -3.063 -2.958 -2.859
0.0105 -0.15350 7.00000 15.0368642807 3.3354473114   14.894  4.549  4.4548  3.833    1 -6.602 -5.182 -4.115 -3.843 -3.727 -3.582 -3.207 -3.102 -3.002
0.0105 -0.15350 7.00000 15.3832178116 3.3354992867   15.228  4.590  4.4536  3.797    1 -6.705 -5.294 -4.228 -3.956 -3.841 -3.696 -3.324 -3.219 -3.118
