# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Jun 11 02:10:56 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0255 0.25767 7.00000 0.2419480532 2.3817522526    0.242 -1.469  3.4495  4.040    0 8.443 14.388 13.301 11.952 10.407 8.547 6.437 5.868 5.519
0.0255 0.25767 7.00000 0.2545392513 2.4224174023    0.254 -1.439  3.4534  4.047    0 8.367 14.221 13.139 11.792 10.270 8.434 6.367 5.796 5.453
0.0255 0.25767 7.00000 0.2756039202 2.4842169285    0.275 -1.386  3.4605  4.058    0 8.236 13.925 12.854 11.509 10.028 8.237 6.248 5.672 5.340
0.0255 0.25767 7.00000 0.3040853143 2.5573520660    0.304 -1.321  3.4693  4.071    0 8.073 13.563 12.504 11.178 9.747 8.001 6.100 5.514 5.198
0.0255 0.25767 7.00000 0.3273781240 2.6098926067    0.327 -1.275  3.4756  4.082    0 7.958 13.317 12.262 10.946 9.549 7.836 5.996 5.401 5.097
0.0255 0.25767 7.00000 0.3536314070 2.6624050140    0.353 -1.224  3.4825  4.092    0 7.830 13.060 12.006 10.695 9.332 7.659 5.883 5.277 4.985
0.0255 0.25767 7.00000 0.3862273693 2.7194888592    0.386 -1.167  3.4905  4.105    0 7.687 12.789 11.728 10.411 9.083 7.463 5.759 5.139 4.859
0.0255 0.25767 7.00000 0.4031774998 2.7462024689    0.403 -1.139  3.4945  4.112    0 7.617 12.659 11.593 10.284 8.975 7.371 5.698 5.070 4.796
0.0255 0.25767 7.00000 0.4527235627 2.8143918514    0.452 -1.063  3.5051  4.129    0 7.427 12.316 11.235 9.940 8.678 7.122 5.532 4.883 4.624
0.0255 0.25767 7.00000 0.4889229536 2.8566133976    0.489 -1.008  3.5134  4.141    0 7.290 12.078 10.975 9.680 8.454 6.942 5.416 4.751 4.501
0.0255 0.25767 7.00000 0.5022696257 2.8708531857    0.502 -0.989  3.5164  4.145    0 7.242 11.997 10.883 9.586 8.373 6.879 5.376 4.705 4.459
0.0255 0.25767 7.00000 0.5055204034 2.8742215633    0.505 -0.985  3.5170  4.147    0 7.232 11.981 10.865 9.568 8.357 6.867 5.369 4.697 4.451
0.0255 0.25767 7.00000 0.5518156886 2.9182331562    0.551 -0.933  3.5251  4.165    0 7.102 11.760 10.616 9.320 8.145 6.697 5.260 4.573 4.336
0.0255 0.25767 7.00000 0.5655594468 2.9300258160    0.565 -0.916  3.5280  4.170    0 7.061 11.687 10.532 9.240 8.077 6.642 5.226 4.534 4.299
0.0255 0.25767 7.00000 0.5935529470 2.9524960518    0.593 -0.883  3.5333  4.179    0 6.976 11.548 10.373 9.086 7.947 6.535 5.155 4.453 4.225
0.0255 0.25767 7.00000 0.6013617516 2.9584221840    0.601 -0.874  3.5346  4.181    0 6.955 11.514 10.334 9.048 7.914 6.508 5.137 4.433 4.207
0.0255 0.25767 7.00000 0.6265631318 2.9766240120    0.626 -0.844  3.5397  4.190    0 6.880 11.390 10.189 8.907 7.795 6.413 5.074 4.362 4.142
0.0255 0.25767 7.00000 0.6509078741 2.9929566383    0.651 -0.817  3.5442  4.197    0 6.812 11.282 10.059 8.779 7.686 6.326 5.017 4.298 4.083
0.0255 0.25767 7.00000 0.6520426869 2.9936890602    0.652 -0.815  3.5444  4.197    0 6.808 11.276 10.052 8.772 7.680 6.322 5.014 4.295 4.081
0.0255 0.25767 7.00000 0.6801618338 3.0110826492    0.680 -0.781  3.5506  4.206    0 6.723 11.137 9.883 8.604 7.537 6.213 4.944 4.216 4.009
0.0255 0.25767 7.00000 0.7004539967 3.0227928162    0.701 -0.758  3.5547  4.212    0 6.664 11.045 9.767 8.486 7.435 6.139 4.896 4.164 3.962
0.0255 0.25767 7.00000 0.7500000000 3.0487992764    0.750 -0.607  3.6078  4.304    0 6.289 10.188 8.663 7.366 6.482 5.617 4.667 3.936 3.797
0.0255 0.25767 7.00000 0.7694079876 3.0581002235    0.769 -0.588  3.6105  4.306    0 6.239 10.111 8.579 7.287 6.409 5.564 4.625 3.895 3.760
0.0255 0.25767 7.00000 0.8000000119 3.0718705654    0.800 -0.556  3.6145  4.308    0 6.161 9.978 8.446 7.161 6.292 5.480 4.558 3.835 3.704
0.0255 0.25767 7.00000 0.8436946869 3.0897924900    0.843 -0.513  3.6206  4.311    0 6.051 9.785 8.254 6.981 6.126 5.361 4.465 3.752 3.627
0.0255 0.25767 7.00000 0.8500000238 3.0922229290    0.850 -0.505  3.6215  4.311    0 6.034 9.754 8.225 6.953 6.101 5.343 4.450 3.738 3.614
0.0255 0.25767 7.00000 0.8999999762 3.1102609634    0.899 -0.454  3.6285  4.312    0 5.904 9.521 8.002 6.750 5.914 5.207 4.340 3.637 3.523
0.0255 0.25767 7.00000 0.9033094645 3.1113829613    0.903 -0.450  3.6290  4.312    0 5.896 9.506 7.988 6.736 5.902 5.198 4.333 3.631 3.517
0.0255 0.25767 7.00000 0.9499999881 3.1263561249    0.950 -0.400  3.6358  4.310    0 5.769 9.254 7.770 6.540 5.724 5.065 4.226 3.538 3.431
0.0255 0.25767 7.00000 1.0000000000 3.1408040524    1.000 -0.342  3.6435  4.306    0 5.624 8.951 7.520 6.319 5.525 4.913 4.104 3.436 3.336
0.0255 0.25767 7.00000 1.0499999523 3.1538088322    1.050 -0.286  3.6513  4.302    0 5.484 8.632 7.273 6.105 5.336 4.765 3.987 3.344 3.249
0.0255 0.25767 7.00000 1.1000000238 3.1655414104    1.099 -0.230  3.6596  4.299    0 5.344 8.296 7.023 5.893 5.154 4.618 3.870 3.256 3.165
0.0255 0.25767 7.00000 1.1380488873 3.1737260818    1.137 -0.187  3.6660  4.297    0 5.238 8.040 6.835 5.736 5.022 4.507 3.783 3.191 3.103
0.0255 0.25767 7.00000 1.1499999762 3.1761763096    1.149 -0.174  3.6681  4.297    0 5.204 7.957 6.775 5.686 4.980 4.472 3.756 3.170 3.084
0.0255 0.25767 7.00000 1.1565992832 3.1775057316    1.156 -0.167  3.6692  4.297    0 5.187 7.913 6.743 5.659 4.958 4.453 3.741 3.159 3.074
0.0255 0.25767 7.00000 1.1926013231 3.1844799519    1.192 -0.117  3.6766  4.289    0 5.062 7.620 6.530 5.481 4.809 4.324 3.638 3.081 2.999
0.0255 0.25767 7.00000 1.2000000477 3.1858570576    1.200 -0.106  3.6781  4.288    0 5.036 7.560 6.486 5.444 4.778 4.297 3.617 3.065 2.983
0.0255 0.25767 7.00000 1.2462142706 3.1940612793    1.246 -0.042  3.6877  4.278    0 4.874 7.194 6.219 5.221 4.590 4.132 3.486 2.963 2.886
0.0255 0.25767 7.00000 1.2500000000 3.1947042942    1.250 -0.036  3.6885  4.277    0 4.860 7.163 6.196 5.202 4.574 4.118 3.474 2.954 2.878
0.0255 0.25767 7.00000 1.2973707914 3.2023987770    1.297  0.029  3.6981  4.266    0 4.697 6.803 5.935 4.983 4.391 3.955 3.343 2.851 2.780
0.0255 0.25767 7.00000 1.2999999523 3.2028071880    1.300  0.033  3.6986  4.265    0 4.688 6.782 5.920 4.970 4.380 3.945 3.335 2.845 2.774
0.0255 0.25767 7.00000 1.3500000238 3.2102327347    1.350  0.113  3.7098  4.247    0 4.488 6.364 5.617 4.713 4.160 3.747 3.175 2.716 2.650
0.0255 0.25767 7.00000 1.3620765209 3.2119338512    1.362  0.132  3.7124  4.242    0 4.440 6.268 5.546 4.653 4.108 3.700 3.136 2.685 2.620
0.0255 0.25767 7.00000 1.3999999762 3.2170591354    1.400  0.200  3.7214  4.222    0 4.271 5.938 5.304 4.445 3.927 3.534 3.000 2.573 2.512
0.0255 0.25767 7.00000 1.4244686365 3.2202022076    1.425  0.246  3.7273  4.207    0 4.156 5.721 5.141 4.306 3.805 3.423 2.907 2.496 2.437
0.0255 0.25767 7.00000 1.4500000477 3.2233536243    1.450  0.299  3.7338  4.188    0 4.023 5.480 4.958 4.150 3.667 3.295 2.800 2.405 2.350
0.0255 0.25767 7.00000 1.4674879313 3.2254405022    1.468  0.336  3.7382  4.174    0 3.930 5.314 4.831 4.041 3.570 3.206 2.724 2.340 2.287
0.0255 0.25767 7.00000 1.4986579418 3.2290234566    1.499  0.410  3.7466  4.142    0 3.745 4.990 4.586 3.829 3.382 3.031 2.574 2.211 2.162
0.0255 0.25767 7.00000 1.5000000000 3.2291738987    1.500  0.414  3.7470  4.141    0 3.736 4.975 4.574 3.819 3.373 3.023 2.567 2.205 2.156
0.0255 0.25767 7.00000 1.5138995647 3.2307145596    1.514  0.449  3.7509  4.124    0 3.646 4.823 4.457 3.718 3.283 2.939 2.495 2.142 2.094
0.0255 0.25767 7.00000 1.5383431911 3.2333474159    1.538  0.518  3.7581  4.092    0 3.475 4.541 4.236 3.527 3.112 2.780 2.356 2.020 1.976
0.0255 0.25767 7.00000 1.5499999523 3.2345697880    1.550  0.552  3.7618  4.075    0 3.390 4.404 4.125 3.432 3.027 2.701 2.287 1.959 1.917
0.0255 0.25767 7.00000 1.5693068504 3.2365491390    1.569  0.612  3.7680  4.046    0 3.241 4.172 3.935 3.269 2.880 2.565 2.167 1.854 1.814
0.0255 0.25767 7.00000 1.5882753134 3.2384407520    1.588  0.672  3.7746  4.017    0 3.090 3.938 3.743 3.105 2.733 2.429 2.049 1.750 1.713
0.0255 0.25767 7.00000 1.6000000238 3.2395837307    1.600  0.709  3.7789  4.000    0 2.997 3.792 3.622 3.003 2.642 2.345 1.977 1.688 1.652
0.0255 0.25767 7.00000 1.6094862223 3.2404940128    1.609  0.739  3.7824  3.987    0 2.922 3.677 3.524 2.922 2.569 2.279 1.919 1.639 1.605
0.0255 0.25767 7.00000 1.6303733587 3.2424540520    1.630  0.804  3.7910  3.962    0 2.759 3.425 3.309 2.746 2.413 2.137 1.800 1.538 1.508
0.0255 0.25767 7.00000 1.6499999762 3.2442421913    1.649  0.864  3.7998  3.943    0 2.610 3.192 3.108 2.584 2.273 2.012 1.697 1.454 1.427
0.0255 0.25767 7.00000 1.6612327099 3.2452428341    1.661  0.897  3.8053  3.934    0 2.527 3.062 2.995 2.495 2.196 1.944 1.642 1.411 1.385
0.0255 0.25767 7.00000 1.6749999523 3.2464475632    1.674  0.936  3.8127  3.929    0 2.431 2.908 2.859 2.391 2.109 1.870 1.586 1.369 1.346
0.0255 0.25767 7.00000 1.6774978638 3.2466638088    1.677  0.943  3.8141  3.928    0 2.413 2.882 2.835 2.372 2.093 1.857 1.576 1.362 1.339
0.0255 0.25767 7.00000 1.6931650639 3.2480015755    1.692  0.982  3.8239  3.932    0 2.315 2.728 2.691 2.265 2.006 1.786 1.528 1.333 1.313
0.0255 0.25767 7.00000 1.7000000477 3.2485761642    1.699  0.998  3.8285  3.937    0 2.276 2.664 2.631 2.222 1.972 1.760 1.513 1.328 1.308
0.0255 0.25767 7.00000 1.7147803307 3.2497997284    1.714  1.026  3.8393  3.955    0 2.204 2.545 2.516 2.143 1.915 1.721 1.499 1.334 1.315
0.0255 0.25767 7.00000 1.7188346386 3.2501311302    1.718  1.032  3.8423  3.962    0 2.189 2.519 2.490 2.126 1.903 1.715 1.499 1.340 1.322
0.0255 0.25767 7.00000 1.7250001431 3.2506313324    1.724  1.033  3.8455  3.975    0 2.187 2.504 2.476 2.122 1.906 1.723 1.514 1.360 1.343
0.0255 0.25767 7.00000 1.7385635376 3.2517170906    1.738  1.035  3.8529  4.006    0 2.181 2.472 2.445 2.114 1.912 1.742 1.549 1.409 1.393
0.0255 0.25767 7.00000 1.7500000000 3.2526168823    1.749  1.025  3.8565  4.034    0 2.208 2.486 2.460 2.140 1.945 1.781 1.596 1.462 1.446
0.0255 0.25767 7.00000 1.7567940950 3.2531449795    1.756  1.017  3.8585  4.052    0 2.228 2.500 2.475 2.160 1.968 1.808 1.627 1.496 1.481
0.0255 0.25767 7.00000 1.7702388763 3.2541754246    1.769  0.989  3.8591  4.085    0 2.297 2.564 2.543 2.229 2.038 1.878 1.698 1.568 1.553
0.0255 0.25767 7.00000 1.7750000954 3.2545361519    1.774  0.978  3.8586  4.095    0 2.325 2.593 2.574 2.258 2.066 1.905 1.724 1.593 1.578
0.0255 0.25767 7.00000 1.7790497541 3.2548408508    1.778  0.968  3.8582  4.104    0 2.349 2.618 2.600 2.283 2.090 1.928 1.746 1.614 1.599
0.0255 0.25767 7.00000 1.7913280725 3.2557551861    1.790  0.939  3.8562  4.128    0 2.421 2.695 2.682 2.357 2.159 1.993 1.808 1.671 1.656
0.0255 0.25767 7.00000 1.7999999523 3.2563917637    1.799  0.923  3.8548  4.141    0 2.463 2.740 2.729 2.400 2.199 2.030 1.841 1.702 1.687
0.0255 0.25767 7.00000 1.8050615788 3.2567601204    1.804  0.914  3.8539  4.148    0 2.486 2.765 2.756 2.424 2.221 2.050 1.860 1.718 1.704
0.0255 0.25767 7.00000 1.8250000477 3.2581872940    1.824  0.908  3.8534  4.156    0 2.500 2.780 2.772 2.438 2.234 2.062 1.870 1.728 1.713
0.0255 0.25767 7.00000 1.8481165171 3.2597961426    1.847  0.908  3.8533  4.162    0 2.501 2.781 2.774 2.439 2.235 2.063 1.871 1.728 1.714
0.0255 0.25767 7.00000 1.8499999046 3.2599251270    1.849  0.910  3.8537  4.161    0 2.494 2.773 2.765 2.432 2.228 2.057 1.866 1.725 1.710
0.0255 0.25767 7.00000 1.8750000000 3.2616081238    1.874  0.949  3.8599  4.154    0 2.399 2.660 2.648 2.334 2.143 1.983 1.805 1.675 1.661
0.0255 0.25767 7.00000 1.8999999762 3.2632381916    1.899  0.984  3.8659  4.148    0 2.310 2.558 2.540 2.243 2.065 1.916 1.751 1.631 1.618
0.0255 0.25767 7.00000 1.9249999523 3.2648181915    1.924  1.018  3.8733  4.150    0 2.226 2.458 2.433 2.158 1.994 1.859 1.709 1.602 1.589
0.0255 0.25767 7.00000 1.9380133152 3.2656214237    1.937  1.038  3.8771  4.147    0 2.174 2.398 2.369 2.105 1.949 1.820 1.678 1.578 1.565
0.0255 0.25767 7.00000 1.9491043091 3.2662959099    1.949  1.058  3.8816  4.148    0 2.126 2.341 2.309 2.057 1.910 1.789 1.656 1.563 1.551
0.0255 0.25767 7.00000 1.9567066431 3.2667531967    1.956  1.068  3.8840  4.149    0 2.099 2.310 2.275 2.030 1.888 1.772 1.644 1.554 1.543
0.0255 0.25767 7.00000 1.9973129034 3.2691247463    1.998  1.127  3.8987  4.159    0 1.953 2.141 2.092 1.888 1.776 1.686 1.586 1.519 1.509
0.0255 0.25767 7.00000 2.0110576153 3.2699012756    2.011  1.148  3.9043  4.163    0 1.900 2.081 2.026 1.839 1.738 1.658 1.567 1.508 1.499
0.0255 0.25767 7.00000 2.0364146233 3.2712998390    2.036  1.194  3.9175  4.175    0 1.784 1.947 1.885 1.737 1.661 1.602 1.534 1.491 1.483
0.0255 0.25767 7.00000 2.0455214977 3.2717914581    2.045  1.214  3.9236  4.181    0 1.734 1.889 1.826 1.695 1.631 1.581 1.523 1.487 1.479
0.0255 0.25767 7.00000 2.0937299728 3.2743062973    2.093  1.292  3.9514  4.224    0 1.539 1.657 1.626 1.563 1.538 1.523 1.508 1.497 1.494
0.0255 0.25767 7.00000 2.0974476337 3.2744941711    2.096  1.297  3.9534  4.228    0 1.529 1.645 1.618 1.559 1.537 1.523 1.510 1.501 1.498
0.0255 0.25767 7.00000 2.1089391708 3.2750699520    2.108  1.301  3.9557  4.235    0 1.517 1.631 1.609 1.554 1.534 1.523 1.514 1.506 1.504
0.0255 0.25767 7.00000 2.1165897846 3.2754490376    2.115  1.311  3.9580  4.237    0 1.494 1.605 1.589 1.538 1.521 1.512 1.506 1.500 1.499
0.0255 0.25767 7.00000 2.1226282120 3.2757456303    2.121  1.321  3.9616  4.242    0 1.467 1.576 1.567 1.524 1.510 1.505 1.503 1.499 1.499
0.0255 0.25767 7.00000 2.1308307648 3.2761454582    2.129  1.328  3.9654  4.252    0 1.449 1.555 1.556 1.520 1.510 1.508 1.511 1.510 1.510
0.0255 0.25767 7.00000 2.1419389248 3.2766807079    2.141  1.334  3.9693  4.264    0 1.435 1.539 1.549 1.520 1.514 1.515 1.523 1.524 1.525
0.0255 0.25767 7.00000 2.1901473999 3.2789256573    2.189  1.351  3.9768  4.286    0 1.392 1.495 1.524 1.506 1.506 1.513 1.531 1.536 1.539
0.0255 0.25767 7.00000 2.2383561134 3.2810509205    2.237  1.376  3.9824  4.293    0 1.330 1.433 1.476 1.468 1.472 1.483 1.508 1.516 1.520
0.0255 0.25767 7.00000 2.2647328377 3.2821662426    2.263  1.389  3.9854  4.297    0 1.296 1.400 1.451 1.447 1.454 1.467 1.495 1.504 1.509
0.0255 0.25767 7.00000 2.2865645885 3.2830650806    2.285  1.406  3.9885  4.297    0 1.254 1.358 1.418 1.419 1.428 1.443 1.475 1.485 1.491
0.0255 0.25767 7.00000 2.3829820156 3.2867913246    2.382  1.479  4.0021  4.297    0 1.073 1.182 1.279 1.301 1.318 1.342 1.389 1.405 1.414
0.0255 0.25767 7.00000 2.5758161545 3.2932150364    2.575  1.614  4.0271  4.296    0 0.736 0.862 1.034 1.086 1.114 1.151 1.225 1.251 1.267
0.0255 0.25767 7.00000 2.7686507702 3.2985100746    2.768  1.736  4.0497  4.295    0 0.431 0.579 0.821 0.895 0.930 0.978 1.076 1.108 1.131
0.0255 0.25767 7.00000 2.9614853859 3.3029263020    2.961  1.851  4.0704  4.292    0 0.142 0.315 0.624 0.712 0.753 0.809 0.928 0.966 0.995
0.0255 0.25767 7.00000 3.0721278191 3.3051388264    3.071  1.914  4.0815  4.289    0 -0.015 0.174 0.518 0.614 0.657 0.717 0.846 0.887 0.918
0.0255 0.25767 7.00000 3.1543200016 3.3066530228    3.153  1.959  4.0894  4.287    0 -0.128 0.074 0.442 0.543 0.588 0.650 0.787 0.830 0.863
0.0255 0.25767 7.00000 3.3471546173 3.3098218441    3.345  2.061  4.1071  4.282    1 -0.383 -0.148 0.273 0.384 0.433 0.501 0.654 0.701 0.738
0.0255 0.25767 7.00000 3.5399885178 3.3125314713    3.537  2.155  4.1233  4.276    0 -0.618 -0.347 0.117 0.238 0.291 0.364 0.530 0.581 0.621
0.0255 0.25767 7.00000 3.7328231335 3.3148686886    3.730  2.245  4.1386  4.271    1 -0.842 -0.534 -0.030 0.100 0.156 0.234 0.413 0.467 0.510
0.0255 0.25767 7.00000 3.9256577492 3.3169000149    3.924  2.329  4.1527  4.265    1 -1.053 -0.708 -0.169 -0.031 0.029 0.111 0.300 0.358 0.404
0.0255 0.25767 7.00000 4.1184921265 3.3186755180    4.116  2.409  4.1661  4.259    1 -1.254 -0.870 -0.301 -0.155 -0.092 -0.005 0.194 0.255 0.302
0.0255 0.25767 7.00000 4.3113269806 3.3202311993    4.307  2.486  4.1785  4.253    1 -1.444 -1.023 -0.426 -0.274 -0.208 -0.117 0.091 0.155 0.205
0.0255 0.25767 7.00000 4.5041608810 3.3216023445    4.500  2.558  4.1905  4.247    1 -1.626 -1.167 -0.545 -0.386 -0.317 -0.222 -0.005 0.060 0.113
0.0255 0.25767 7.00000 4.6969957352 3.3228173256    4.693  2.628  4.2016  4.240    1 -1.799 -1.304 -0.659 -0.495 -0.422 -0.324 -0.100 -0.031 0.023
0.0255 0.25767 7.00000 4.8898301125 3.3238990307    4.886  2.694  4.2123  4.234    1 -1.965 -1.434 -0.769 -0.599 -0.523 -0.422 -0.190 -0.120 -0.063
0.0255 0.25767 7.00000 5.0826644897 3.3248667717    5.080  2.758  4.2225  4.227    1 -2.126 -1.560 -0.875 -0.700 -0.622 -0.517 -0.278 -0.206 -0.148
0.0255 0.25767 7.00000 5.2754993439 3.3257331848    5.273  2.820  4.2322  4.221    1 -2.280 -1.681 -0.977 -0.797 -0.716 -0.608 -0.363 -0.288 -0.229
0.0255 0.25767 7.00000 5.4683332443 3.3265113831    5.466  2.879  4.2414  4.215    1 -2.427 -1.796 -1.075 -0.891 -0.808 -0.697 -0.445 -0.369 -0.307
0.0255 0.25767 7.00000 5.6611680984 3.3272130489    5.659  2.936  4.2503  4.208    1 -2.570 -1.908 -1.170 -0.982 -0.896 -0.782 -0.525 -0.447 -0.384
0.0255 0.25767 7.00000 5.8477578163 3.3278284073    5.846  2.989  4.2585  4.202    1 -2.703 -2.012 -1.259 -1.067 -0.979 -0.863 -0.600 -0.520 -0.455
0.0255 0.25767 7.00000 5.8540019989 3.3278481960    5.852  2.991  4.2588  4.202    1 -2.707 -2.015 -1.262 -1.070 -0.982 -0.865 -0.603 -0.522 -0.458
0.0255 0.25767 7.00000 6.0468368530 3.3284244537    6.044  3.044  4.2669  4.195    1 -2.840 -2.119 -1.351 -1.156 -1.066 -0.946 -0.678 -0.596 -0.530
0.0255 0.25767 7.00000 6.2396717072 3.3289494514    6.236  3.096  4.2748  4.188    1 -2.970 -2.220 -1.438 -1.239 -1.147 -1.025 -0.752 -0.668 -0.601
0.0255 0.25767 7.00000 6.4336795807 3.3294315338    6.426  3.145  4.2822  4.182    1 -3.092 -2.317 -1.521 -1.319 -1.225 -1.101 -0.823 -0.738 -0.669
0.0255 0.25767 7.00000 6.4801840782 3.3295404911    6.472  3.157  4.2840  4.180    1 -3.122 -2.340 -1.541 -1.338 -1.244 -1.119 -0.840 -0.755 -0.685
0.0255 0.25767 7.00000 6.6276879311 3.3298711777    6.619  3.194  4.2895  4.175    1 -3.215 -2.412 -1.603 -1.399 -1.303 -1.177 -0.895 -0.808 -0.737
0.0255 0.25767 7.00000 7.2097129822 3.3309814930    7.195  3.331  4.3095  4.154    1 -3.557 -2.682 -1.838 -1.625 -1.525 -1.393 -1.098 -1.007 -0.932
0.0255 0.25767 7.00000 7.2934160233 3.3311192989    7.279  3.350  4.3122  4.151    1 -3.604 -2.719 -1.870 -1.657 -1.556 -1.423 -1.127 -1.035 -0.960
0.0255 0.25767 7.00000 7.9116311073 3.3320043087    7.901  3.484  4.3310  4.127    1 -3.941 -2.987 -2.105 -1.885 -1.781 -1.643 -1.335 -1.239 -1.160
0.0255 0.25767 7.00000 8.1797542572 3.3323259354    8.170  3.541  4.3386  4.116    1 -4.082 -3.099 -2.205 -1.982 -1.876 -1.736 -1.424 -1.326 -1.245
0.0255 0.25767 7.00000 8.4408330917 3.3326086998    8.431  3.593  4.3455  4.105    1 -4.212 -3.203 -2.298 -2.072 -1.965 -1.823 -1.507 -1.408 -1.326
0.0255 0.25767 7.00000 9.0272960663 3.3331527710    9.015  3.706  4.3601  4.080    1 -4.494 -3.432 -2.503 -2.273 -2.162 -2.017 -1.692 -1.590 -1.505
0.0255 0.25767 7.00000 9.1497945786 3.3332529068    9.138  3.729  4.3629  4.074    1 -4.552 -3.479 -2.546 -2.314 -2.203 -2.057 -1.731 -1.628 -1.543
0.0255 0.25767 7.00000 9.5119142532 3.3335251808    9.502  3.794  4.3708  4.058    1 -4.714 -3.613 -2.667 -2.433 -2.320 -2.172 -1.841 -1.737 -1.650
0.0255 0.25767 7.00000 10.0045509338 3.3338470459    9.997  3.880  4.3808  4.033    1 -4.929 -3.793 -2.831 -2.593 -2.479 -2.329 -1.992 -1.885 -1.797
0.0255 0.25767 7.00000 10.1198358536 3.3339152336   10.113  3.900  4.3829  4.027    1 -4.979 -3.835 -2.870 -2.631 -2.517 -2.366 -2.028 -1.921 -1.832
0.0255 0.25767 7.00000 10.2555208206 3.3339922428   10.250  3.922  4.3854  4.020    1 -5.036 -3.883 -2.914 -2.674 -2.559 -2.408 -2.069 -1.961 -1.872
0.0255 0.25767 7.00000 10.6692457199 3.3342080116   10.666  3.990  4.3924  3.997    1 -5.206 -4.030 -3.049 -2.807 -2.691 -2.538 -2.195 -2.086 -1.995
0.0255 0.25767 7.00000 11.0542745590 3.3343856335   11.052  4.053  4.3983  3.974    1 -5.362 -4.166 -3.176 -2.932 -2.815 -2.660 -2.314 -2.204 -2.112
0.0255 0.25767 7.00000 11.0898761749 3.3344011307   11.088  4.059  4.3988  3.972    1 -5.376 -4.179 -3.188 -2.944 -2.826 -2.672 -2.326 -2.215 -2.123
0.0255 0.25767 7.00000 11.3542022705 3.3345105648   11.351  4.099  4.4024  3.955    1 -5.478 -4.253 -3.234 -2.979 -2.875 -2.743 -2.379 -2.278 -2.193
