18.36	1.06
18.36	0.94
18.36	1.03
18.36	1.05
18.37	0.23
18.37	0.08
18.37	0.03
18.37	1
18.37	1.09
18.37	1.05
18.37	1.07
18.37	0.91
18.37	0.98
18.37	1.18
18.37	0.96
18.37	0.97
18.37	1.08
18.38	0.21
18.38	0.18
18.38	0.06
18.38	0.02
18.38	0.09
18.38	0.07
18.38	0.95
18.38	0.95
18.38	0.9
18.38	1.05
18.38	1
18.38	0.94
18.38	1.02
18.38	1.02
18.38	0.98
18.38	1.01
18.38	1.06
18.38	1.08
18.38	1.17
18.38	1.09
18.39	0.02
18.39	0.11
18.39	0.06
18.39	0.13
18.39	-0.06
18.39	-0.05
18.39	-0.04
18.39	0.53
18.39	0.53
18.39	0.96
18.39	1.04
18.39	1.17
18.39	0.99
18.39	1.01
18.39	0.83
18.39	1.13
18.39	0.97
18.39	0.94
18.39	0.92
18.39	1.05
18.39	0.87
18.39	0.91
18.4	0.21
18.4	0.23
18.4	0.06
18.4	0.05
18.4	0.08
18.4	0.05
18.4	0.88
18.4	0.98
18.4	1.07
18.4	1
18.4	0.99
18.4	1.05
18.4	0.95
18.4	1.01
18.4	1.01
18.41	0.06
18.41	0.24
18.41	0.08
18.41	0.19
18.41	0.12
18.41	0.03
18.41	0.16
18.41	0.07
18.41	0.02
18.41	1.25
18.41	1
18.41	0.99
18.41	0.95
18.41	0.96
18.41	0.99
18.41	0.89
18.41	1.11
18.41	1.07
18.41	1.05
18.41	0.97
18.42	-0.03
18.42	0.15
18.42	0.07
18.42	0.15
18.42	0.09
18.42	0.18
18.42	0.09
18.42	0.06
18.42	0.13
18.42	1.13
18.42	1.05
18.42	0.95
18.42	1.06
18.42	0.93
18.42	1.09
18.42	0.97
18.42	0.96
18.42	0.93
18.42	1.05
18.42	0.98
18.42	0.98
18.42	1.15
18.42	1.09
18.42	0.86
18.42	1.05
18.42	0.99
18.42	0.92
18.42	1
18.42	1.05
18.42	0.96
18.42	0.98
18.42	0.99
18.42	1.04
18.42	1
18.43	0.12
18.43	0.03
18.43	0.18
18.43	0.04
18.43	0.1
18.43	0.11
18.43	0.14
18.43	0.07
18.43	0.07
18.43	0.02
18.43	1.02
18.43	0.85
18.43	0.97
18.43	1.07
18.43	0.96
18.43	1
18.43	1.01
18.43	0.9
18.43	0.98
18.43	0.91
18.43	1.02
18.43	1.04
18.43	0.9
18.43	0.94
18.43	0.99
18.43	0.96
18.43	0.98
18.43	1.02
18.43	0.97
18.43	1.03
18.43	0.93
18.43	1.12
18.43	1.16
18.44	0.1
18.44	0.17
18.44	0.1
18.44	0.07
18.44	0.15
18.44	0.1
18.44	0.13
18.44	0.16
18.44	0.04
18.44	0.11
18.44	0.01
18.44	0.92
18.44	1.03
18.44	0.9
18.44	1.03
18.44	0.96
18.44	0.92
18.44	0.95
18.44	0.99
18.44	1.13
18.44	1.04
18.44	1.04
18.45	0.1
18.45	0.15
18.45	0.18
18.45	0.2
18.45	0.19
18.45	0.24
18.45	0.05
18.45	0.17
18.45	0.15
18.45	0.25
18.45	0.12
18.45	0.06
18.45	0.65
18.45	1.13
18.45	0.96
18.45	0.98
18.45	0.97
18.45	0.96
18.45	0.96
18.45	1.04
18.45	0.84
18.45	1.08
18.45	0.94
18.45	0.92
18.45	0.95
18.46	0.1
18.46	-0.01
18.46	0.09
18.46	0.17
18.46	0.18
18.46	0.1
18.46	0.05
18.46	0.17
18.46	0.1
18.46	0.15
18.46	1.18
18.46	1.03
18.46	1
18.46	0.83
18.46	0.93
18.46	1.07
18.46	0.96
18.46	0.99
18.46	1.03
18.46	1.03
18.46	0.89
18.46	0.97
18.46	1.04
18.47	0.11
18.47	0.02
18.47	0.18
18.47	0.23
18.47	0.01
18.47	0.05
18.47	0.17
18.47	0.11
18.47	0.2
18.47	0.17
18.47	0.17
18.47	0.14
18.47	-0.01
18.47	0.06
18.47	1.08
18.47	0.91
18.47	0.94
18.47	0.99
18.47	0.97
18.47	0.92
18.47	1.04
18.47	0.92
18.47	0.9
18.47	0.98
18.47	0.92
18.47	0.99
18.47	1.02
18.47	1.07
18.47	0.99
18.47	1.06
18.47	0.92
18.48	0.12
18.48	0.15
18.48	0.05
18.48	0.18
18.48	0.05
18.48	0.18
18.48	0.14
18.48	0.09
18.48	0.06
18.48	-0.16
18.48	0.22
18.48	0.06
18.48	0.15
18.48	0.15
18.48	0.05
18.48	1
18.48	0.84
18.48	0.97
18.48	0.89
18.48	0.96
18.48	1.04
18.48	0.89
18.48	0.86
18.48	1.09
18.48	1.01
18.48	0.91
18.48	0.88
18.48	1.1
18.48	0.93
18.49	0.12
18.49	0.07
18.49	0.03
18.49	0.1
18.49	0.01
18.49	0.16
18.49	0.18
18.49	0.04
18.49	0.09
18.49	0.17
18.49	0.09
18.49	0.14
18.49	1.11
18.49	0.73
18.49	1.07
18.49	1.03
18.49	0.94
18.49	1.01
18.49	1.01
18.49	1
18.49	0.92
18.49	1.02
18.49	1.04
18.49	0.99
18.5	0.15
18.5	-0.07
18.5	0.04
18.5	0.04
18.5	0.1
18.5	0.24
18.5	0.08
18.5	0.09
18.5	0.06
18.5	0.12
18.5	0.1
18.5	0.08
18.5	0.19
18.5	0.19
18.5	0.05
18.5	0.17
18.5	0.07
18.5	0.1
18.5	0.07
18.5	1.13
18.5	0.96
18.5	0.97
18.5	1.04
18.5	0.94
18.5	0.95
18.5	0.96
18.5	0.94
18.5	1.07
18.5	0.96
18.5	0.91
18.5	1.02
18.5	0.92
18.5	1.02
18.5	0.92
18.51	0.21
18.51	0.18
18.51	0.08
18.51	0.16
18.51	0.01
18.51	0.21
18.51	0.12
18.51	0.23
18.51	1.06
18.51	0.95
18.51	0.98
18.51	1.05
18.51	0.94
18.51	0.94
18.51	0.93
18.51	0.87
18.51	1.02
18.51	1
18.51	0.99
18.52	0.29
18.52	0.17
18.52	0.07
18.52	0.15
18.52	0.07
18.52	0.13
18.52	0.19
18.52	0.03
18.52	0.09
18.52	0.1
18.52	0.24
18.52	0.19
18.52	0.12
18.52	0.06
18.52	0.1
18.52	0.02
18.52	1.13
18.52	1.11
18.52	0.94
18.52	0.97
18.52	1.05
18.52	1.02
18.52	1.16
18.52	1.17
18.52	0.95
18.52	0.99
18.52	0.99
18.52	0.88
18.52	0.82
18.52	0.99
18.52	0.97
18.52	0.97
18.52	0.86
18.53	0.16
18.53	0.02
18.53	0.08
18.53	0.12
18.53	0.26
18.53	0.07
18.53	0.08
18.53	0.08
18.53	0.06
18.53	0.2
18.53	0.07
18.53	0.1
18.53	0.17
18.53	0.1
18.53	0.08
18.53	0.92
18.53	1.01
18.53	0.92
18.53	1
18.53	0.98
18.53	0.99
18.53	0.89
18.53	0.96
18.53	1
18.53	0.99
18.53	0.93
18.53	0.93
18.53	0.99
18.53	1.01
18.53	1.01
18.53	0.96
18.53	0.99
18.53	0.99
18.53	1.05
18.53	0.94
18.54	0.05
18.54	0.15
18.54	0.12
18.54	0.09
18.54	-0.02
18.54	-0.02
18.54	0.15
18.54	0.08
18.54	0.28
18.54	-0.1
18.54	0.19
18.54	-0.02
18.54	0.13
18.54	0.12
18.54	0.2
18.54	0.07
18.54	0.12
18.54	0.94
18.54	0.89
18.54	0.95
18.54	0.94
18.54	1.09
18.54	1.06
18.54	0.99
18.54	0.98
18.54	0.9
18.54	1.06
18.55	0.07
18.55	0.06
18.55	0.07
18.55	0.13
18.55	0.14
18.55	0.08
18.55	0.17
18.55	0.17
18.55	0.23
18.55	0.11
18.55	0.15
18.55	0.11
18.55	0.21
18.55	0.09
18.55	0.02
18.55	0.11
18.55	0.09
18.55	0.08
18.55	0.13
18.55	0.13
18.55	0.27
18.55	1.06
18.55	0.92
18.55	1
18.55	0.75
18.55	1.01
18.55	0.92
18.55	0.94
18.55	1.01
18.55	0.9
18.55	0.96
18.55	0.99
18.55	0.95
18.55	0.87
18.55	0.94
18.55	0.92
18.55	0.94
18.55	1.06
18.55	0.94
18.55	1.04
18.56	0.07
18.56	0.09
18.56	0.21
18.56	0.13
18.56	0.04
18.56	0.05
18.56	0.05
18.56	0.1
18.56	0.01
18.56	0.09
18.56	0.1
18.56	0.03
18.56	0.09
18.56	0.17
18.56	0.07
18.56	0.15
18.56	0.07
18.56	0.09
18.56	0.23
18.56	0.14
18.56	0.13
18.56	0.08
18.56	1.03
18.56	0.93
18.56	1.01
18.56	0.91
18.56	0.98
18.56	1.01
18.56	1.04
18.56	0.95
18.56	0.97
18.56	0.95
18.57	0.03
18.57	0.13
18.57	0.15
18.57	0.17
18.57	0.09
18.57	0.12
18.57	0.05
18.57	0.14
18.57	0.09
18.57	0.22
18.57	0.03
18.57	0.19
18.57	0.13
18.57	0.1
18.57	0.16
18.57	0.06
18.57	0.22
18.57	0.62
18.57	0.87
18.57	0.96
18.57	0.78
18.57	0.96
18.57	0.86
18.57	0.96
18.57	0.97
18.57	1.01
18.57	0.95
18.57	0.98
18.57	0.93
18.58	0.03
18.58	0.11
18.58	0.05
18.58	0.03
18.58	0
18.58	0.09
18.58	0.22
18.58	0.14
18.58	0.04
18.58	0.12
18.58	0.13
18.58	0.11
18.58	0.19
18.58	0.17
18.58	0.7
18.58	0.95
18.58	0.91
18.58	0.94
18.58	1.12
18.58	0.95
18.58	0.95
18.58	1.02
18.58	0.95
18.58	1.08
18.58	0.84
18.58	1.08
18.58	0.98
18.58	1.17
18.58	0.95
18.58	1.09
18.58	0.99
18.59	0.02
18.59	0.09
18.59	0.06
18.59	0.17
18.59	0.1
18.59	0.25
18.59	0.13
18.59	-0.02
18.59	0.12
18.59	0.01
18.59	0.06
18.59	0.16
18.59	0.11
18.59	0.13
18.59	0.17
18.59	0.93
18.59	1.03
18.59	0.99
18.59	1.04
18.59	1.02
18.59	0.98
18.59	1.19
18.59	1.01
18.59	1.03
18.59	0.92
18.59	0.89
18.59	1.09
18.59	0.84
18.59	0.92
18.59	0.97
18.59	0.81
18.59	0.95
18.6	0.07
18.6	0.25
18.6	0.08
18.6	0.13
18.6	0.17
18.6	0.12
18.6	0.1
18.6	0.02
18.6	0.1
18.6	0.11
18.6	-0.05
18.6	0.09
18.6	0.08
18.6	0.1
18.6	0.19
18.6	0.16
18.6	0.08
18.6	0.11
18.6	0.02
18.6	0.06
18.6	0.08
18.6	0.1
18.6	0.12
18.6	1.12
18.6	0.99
18.6	1
18.6	0.89
18.6	0.93
18.6	0.95
18.6	0.8
18.6	0.94
18.6	0.94
18.6	1.04
18.6	1.07
18.6	1.03
18.6	0.94
18.6	0.93
18.61	0.02
18.61	0.01
18.61	0.03
18.61	0
18.61	0.05
18.61	0.16
18.61	0.16
18.61	0.07
18.61	0.1
18.61	0.04
18.61	0.09
18.61	0.13
18.61	0.18
18.61	0.09
18.61	0.16
18.61	0.18
18.61	-0.03
18.61	0.11
18.61	0.01
18.61	0.12
18.61	0.13
18.61	0.07
18.61	0.03
18.61	1.07
18.61	1.12
18.61	0.89
18.61	0.96
18.61	1.06
18.61	1.02
18.61	0.88
18.61	1.01
18.61	1
18.61	1
18.61	0.96
18.61	0.95
18.61	0.93
18.61	1.01
18.61	0.94
18.61	0.98
18.62	-0.06
18.62	0.11
18.62	0.03
18.62	0.05
18.62	0.03
18.62	0.04
18.62	0.18
18.62	0.03
18.62	0.08
18.62	0.05
18.62	0.12
18.62	0.1
18.62	0.01
18.62	0.1
18.62	0.11
18.62	0.1
18.62	0.11
18.62	0.14
18.62	0.14
18.62	0.12
18.62	0.15
18.62	0.03
18.62	0.96
18.62	0.94
18.62	1.03
18.62	0.97
18.62	0.96
18.62	1
18.62	1.03
18.62	0.99
18.62	1.04
18.63	0.12
18.63	0.04
18.63	0.08
18.63	0.01
18.63	0.16
18.63	0.07
18.63	0.14
18.63	0.14
18.63	0.15
18.63	0.18
18.63	0.04
18.63	0.04
18.63	0.03
18.63	-0.03
18.63	-0.03
18.63	0.09
18.63	0.1
18.63	0.08
18.63	0.15
18.63	0.03
18.63	0.09
18.63	0.2
18.63	0.19
18.63	0.99
18.63	1
18.63	0.92
18.63	0.99
18.63	1.02
18.63	1.15
18.63	0.95
18.63	0.95
18.63	0.99
18.63	0.93
18.63	1.07
18.63	0.99
18.63	0.93
18.63	0.98
18.63	0.97
18.64	0.08
18.64	-0.03
18.64	0.05
18.64	0.01
18.64	0.06
18.64	0.08
18.64	0.08
18.64	0.11
18.64	-0.01
18.64	0.11
18.64	0.16
18.64	0.1
18.64	0.1
18.64	0.09
18.64	0.13
18.64	0.08
18.64	0.06
18.64	0
18.64	0.13
18.64	0.13
18.64	0.56
18.64	0.98
18.64	0.9
18.64	1.02
18.64	0.95
18.64	0.93
18.64	0.95
18.64	0.93
18.64	1.05
18.64	1.01
18.64	0.94
18.64	0.92
18.64	0.94
18.64	0.92
18.64	0.93
18.64	0.88
18.64	0.99
18.64	0.88
18.65	0.08
18.65	0.15
18.65	0.08
18.65	-0.08
18.65	-0.02
18.65	0.08
18.65	0.1
18.65	0.14
18.65	0.1
18.65	0.09
18.65	0.18
18.65	0.08
18.65	0.15
18.65	1.03
18.65	0.92
18.65	0.98
18.65	0.97
18.65	0.9
18.65	0.95
18.65	1.08
18.65	0.96
18.65	1.03
18.65	1.01
18.65	0.94
18.65	0.88
18.66	0.03
18.66	0.13
18.66	0
18.66	0.02
18.66	0
18.66	0.14
18.66	0.07
18.66	-0.09
18.66	0.11
18.66	0.11
18.66	0.04
18.66	-0.01
18.66	0.08
18.66	0.11
18.66	-0.04
18.66	0.11
18.66	0.17
18.66	1.09
18.66	1.07
18.66	1.07
18.66	1.09
18.66	1
18.66	0.96
18.66	1.01
18.66	0.89
18.66	0.86
18.66	1.1
18.66	0.95
18.66	1.13
18.66	0.94
18.66	0.96
18.66	0.86
18.66	0.98
18.66	0.98
18.66	0.9
18.66	0.91
18.67	0.09
18.67	0.09
18.67	0.1
18.67	-0.02
18.67	0.05
18.67	0.16
18.67	0.1
18.67	0.14
18.67	0.05
18.67	0.08
18.67	0.02
18.67	0.18
18.67	0.1
18.67	0.15
18.67	0.08
18.67	0.09
18.67	0.21
18.67	0.14
18.67	0.16
18.67	0.92
18.67	0.99
18.67	0.97
18.67	0.91
18.67	1
18.67	0.95
18.67	1.02
18.67	0.92
18.67	0.82
18.67	0.92
18.67	0.85
18.67	0.92
18.67	1.02
18.67	0.85
18.67	1
18.67	0.96
18.67	0.91
18.67	0.9
18.67	0.98
18.67	0.96
18.67	0.92
18.68	0.05
18.68	0.05
18.68	0.03
18.68	0.02
18.68	0.12
18.68	0.08
18.68	0.1
18.68	0.07
18.68	0.09
18.68	0.12
18.68	0.16
18.68	0.09
18.68	0.09
18.68	-0.09
18.68	0.19
18.68	0.18
18.68	0
18.68	0.07
18.68	0.12
18.68	0.03
18.68	1.16
18.68	1.12
18.68	0.93
18.68	0.96
18.68	1.02
18.68	0.98
18.68	0.93
18.68	0.99
18.68	0.94
18.68	0.94
18.68	0.92
18.68	0.88
18.68	0.96
18.68	0.87
18.68	0.97
18.69	0.07
18.69	0.06
18.69	0.03
18.69	0.05
18.69	0.13
18.69	0.08
18.69	0.09
18.69	0.08
18.69	0.17
18.69	0.04
18.69	0.03
18.69	0
18.69	0.01
18.69	0.12
18.69	0.08
18.69	0.22
18.69	0.12
18.69	0.18
18.69	0.2
18.69	0.1
18.69	0.97
18.69	0.95
18.69	0.99
18.69	1.07
18.69	0.99
18.69	0.94
18.69	0.96
18.7	0.09
18.7	0.07
18.7	0.07
18.7	0.11
18.7	0.2
18.7	0.07
18.7	0
18.7	0.14
18.7	0.05
18.7	0.14
18.7	0.02
18.7	0.25
18.7	0.01
18.7	0.13
18.7	0.03
18.7	0.17
18.7	0.04
18.7	0.1
18.7	1.11
18.7	1.09
18.7	0.97
18.7	0.99
18.7	1.02
18.7	0.99
18.7	0.94
18.71	0.04
18.71	0.11
18.71	0.16
18.71	0.08
18.71	0.05
18.71	0.04
18.71	0.19
18.71	0.09
18.71	0.08
18.71	0.11
18.71	0.1
18.71	0.01
18.71	0.06
18.71	0.05
18.71	0.07
18.71	0.12
18.71	0.03
18.71	0.05
18.71	0.09
18.71	0
18.71	0.07
18.71	0.14
18.71	0.11
18.71	0.11
18.71	0
18.71	0.06
18.71	0.73
18.71	0.93
18.71	0.95
18.71	0.86
18.71	0.91
18.71	0.96
18.71	1
18.71	0.99
18.71	1.08
18.71	0.98
18.71	1.02
18.71	0.78
18.71	0.92
18.71	0.93
18.72	0.07
18.72	0.02
18.72	-0.01
18.72	0.08
18.72	0.06
18.72	0.05
18.72	-0.02
18.72	-0.1
18.72	0.01
18.72	0.04
18.72	0.08
18.72	0.07
18.72	0.1
18.72	0.1
18.72	0.07
18.72	0.04
18.72	0.15
18.72	0.06
18.72	0.05
18.72	0.04
18.72	0.07
18.72	0.92
18.72	0.87
18.72	1
18.72	0.93
18.72	1.1
18.72	0.97
18.72	1.09
18.72	0.92
18.72	1
18.72	1.01
18.72	0.97
18.73	0.1
18.73	0.13
18.73	0.08
18.73	0.07
18.73	0
18.73	0.16
18.73	0.12
18.73	0.14
18.73	0.1
18.73	0.17
18.73	0.14
18.73	1
18.73	1.01
18.73	0.97
18.73	1.02
18.73	1
18.73	0.84
18.73	0.92
18.73	1.03
18.73	0.96
18.73	0.99
18.73	0.97
18.73	1.11
18.73	0.94
18.74	0.1
18.74	0.01
18.74	-0.02
18.74	0.03
18.74	0.09
18.74	0.05
18.74	-0.16
18.74	0.08
18.74	-0.03
18.74	-0.01
18.74	-0.07
18.74	0.07
18.74	0.12
18.74	0.15
18.74	-0.05
18.74	0.07
18.74	0.14
18.74	0.09
18.74	0.13
18.74	0.07
18.74	0.14
18.74	0.04
18.74	0.02
18.74	0.12
18.74	0.07
18.74	0.96
18.74	0.89
18.74	0.91
18.74	1
18.74	0.87
18.74	0.91
18.74	0.94
18.74	1.01
18.74	1.01
18.74	1.02
18.75	0.04
18.75	0.02
18.75	0.05
18.75	-0.05
18.75	0.05
18.75	0.02
18.75	0.06
18.75	0.12
18.75	0.09
18.75	0.05
18.75	0.07
18.75	0.05
18.75	0.07
18.75	0.07
18.75	0.12
18.75	0.1
18.75	0.74
18.75	1.03
18.75	0.94
18.75	1.03
18.75	0.88
18.75	0.84
18.75	1.04
18.75	0.95
18.75	0.96
18.75	1
18.75	0.92
18.75	1.03
18.75	1.01
18.75	0.79
18.75	1.13
18.75	1.01
18.75	0.96
18.75	0.95
18.76	0.13
18.76	0.12
18.76	0.08
18.76	-0.03
18.76	0.05
18.76	0.04
18.76	0.08
18.76	0.07
18.76	0.1
18.76	0.12
18.76	0.06
18.76	0.1
18.76	0.16
18.76	0.26
18.76	0.1
18.76	0.09
18.76	0.15
18.76	-0.08
18.76	0.01
18.76	0.07
18.76	0.02
18.76	0.25
18.76	0.08
18.76	0.04
18.76	0.17
18.76	0.06
18.76	0.07
18.76	0.11
18.76	1.05
18.76	0.95
18.76	0.98
18.76	0.87
18.76	0.66
18.76	0.94
18.76	0.92
18.76	0.87
18.76	0.88
18.76	0.99
18.76	1.02
18.77	0.14
18.77	0.03
18.77	0.06
18.77	0.06
18.77	0.21
18.77	0.11
18.77	0.15
18.77	0
18.77	0.01
18.77	0.14
18.77	0.12
18.77	0.03
18.77	0.17
18.77	0.14
18.77	0.03
18.77	0.08
18.77	0.04
18.77	0.07
18.77	0.22
18.77	0.09
18.77	0.89
18.77	1.01
18.77	0.91
18.77	0.95
18.77	0.98
18.77	0.97
18.77	1.14
18.77	1.03
18.77	0.99
18.77	0.91
18.77	0.93
18.77	1.11
18.77	1.04
18.77	1.03
18.78	-0.08
18.78	0.07
18.78	0.14
18.78	0.01
18.78	0.08
18.78	0.04
18.78	0.06
18.78	0.06
18.78	0.01
18.78	0.06
18.78	0.02
18.78	0.31
18.78	0.12
18.78	0.05
18.78	0.12
18.78	0.03
18.78	0.04
18.78	0.06
18.78	0.02
18.78	0.06
18.78	0.8
18.78	0.98
18.78	0.99
18.78	0.94
18.78	0.97
18.78	0.99
18.78	0.91
18.78	1.02
18.78	1.02
18.78	0.95
18.78	1.09
18.78	0.86
18.78	0.95
18.78	0.96
18.78	1.01
18.78	0.9
18.79	0.06
18.79	-0.01
18.79	0.05
18.79	0.08
18.79	0.06
18.79	0.08
18.79	0.03
18.79	0.11
18.79	-0.01
18.79	0.02
18.79	0.06
18.79	0.13
18.79	-0.02
18.79	0.03
18.79	0.25
18.79	0.09
18.79	0.08
18.79	0.11
18.79	1.11
18.79	1.02
18.79	0.89
18.79	0.97
18.79	1.02
18.79	0.88
18.79	1.08
18.79	0.89
18.79	0.93
18.79	0.94
18.79	0.94
18.79	1.04
18.79	0.9
18.79	0.89
18.79	0.93
18.79	0.92
18.79	0.96
18.79	0.8
18.79	0.96
18.8	-0.01
18.8	-0.08
18.8	0.02
18.8	0.1
18.8	0.01
18.8	0.13
18.8	0.1
18.8	0.05
18.8	0.09
18.8	-0.03
18.8	0.12
18.8	0.34
18.8	0.04
18.8	0.08
18.8	0.03
18.8	0.09
18.8	0.07
18.8	0.14
18.8	0.07
18.8	0.07
18.8	0.11
18.8	0.06
18.8	0.15
18.8	0.1
18.8	0.09
18.8	0.11
18.8	1.13
18.8	0.94
18.8	1.02
18.8	0.87
18.8	0.92
18.8	0.92
18.8	0.99
18.8	0.92
18.8	0.92
18.8	0.96
18.81	0.18
18.81	0.04
18.81	-0.01
18.81	0.13
18.81	0.02
18.81	0.11
18.81	0.13
18.81	0.06
18.81	-0.02
18.81	0.07
18.81	0.1
18.81	0.06
18.81	0.06
18.81	-0.03
18.81	0.04
18.81	0.07
18.81	0.18
18.81	0.05
18.81	0.13
18.81	0.05
18.81	0.06
18.81	0.08
18.81	0.11
18.81	0.99
18.81	0.92
18.81	0.99
18.81	0.97
18.81	1.02
18.81	0.96
18.81	0.93
18.81	0.96
18.81	1.04
18.81	0.97
18.81	1.03
18.81	1.12
18.81	0.99
18.81	0.95
18.81	0.95
18.81	0.96
18.81	0.97
18.81	0.93
18.81	0.92
18.81	0.85
18.81	1.03
18.81	0.9
18.82	0.1
18.82	0.1
18.82	-0.01
18.82	-0.13
18.82	0.09
18.82	0.04
18.82	-0.01
18.82	0.05
18.82	0.1
18.82	0.03
18.82	0.11
18.82	0.05
18.82	0.05
18.82	0.1
18.82	0.06
18.82	0.02
18.82	0.22
18.82	0.07
18.82	0.09
18.82	0.01
18.82	0.04
18.82	0.01
18.82	0.98
18.82	0.94
18.82	1.08
18.82	1.03
18.82	0.94
18.82	0.88
18.82	1.04
18.82	1.02
18.82	1.02
18.82	0.96
