# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Dec  4 21:59:41 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0081 -0.27020 7.00000 0.3500000238 2.0434176922    0.350 -1.167  3.5160  4.165    0  0.000  0.545     0.00     0.00 -1 -1.21e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.687 8.572 9.938 7.433
0.0081 -0.27020 7.00000 0.4000000358 2.1185026169    0.400 -1.083  3.5255  4.177    0  0.000  0.545     0.00     0.00 -1 -1.36e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.477 8.298 9.587 7.186
0.0081 -0.27020 7.00000 0.4500000179 2.1822810173    0.450 -1.011  3.5341  4.191    0  0.000  0.545     0.00     0.00 -1 -1.48e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.298 8.061 9.286 6.975
0.0081 -0.27020 7.00000 0.4852135777 2.2219116688    0.485 -0.967  3.5399  4.202    0  0.000  0.545     0.00     0.00 -1 -1.56e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.187 7.912 9.095 6.844
0.0081 -0.27020 7.00000 0.5000000000 2.2374541759    0.500 -0.948  3.5423  4.206    0  0.000  0.545     0.00     0.00 -1  -1.6e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.139 7.850 9.016 6.788
0.0081 -0.27020 7.00000 0.5066708922 2.2442269325    0.507 -0.940  3.5436  4.209    0  0.000  0.545     0.00     0.00 -1 -1.61e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.121 7.824 8.981 6.766
0.0081 -0.27020 7.00000 0.5332339406 2.2692737579    0.533 -0.908  3.5482  4.217    0  0.000  0.545     0.00     0.00 -1 -1.68e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 7.040 7.714 8.840 6.670
0.0081 -0.27020 7.00000 0.5500000119 2.2836582661    0.550 -0.887  3.5508  4.221    0  0.000  0.545     0.00     0.00 -1 -1.72e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.988 7.646 8.755 6.610
0.0081 -0.27020 7.00000 0.5599868894 2.2917575836    0.560 -0.876  3.5528  4.225    0  0.000  0.545     0.00     0.00 -1 -1.74e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.960 7.605 8.701 6.575
0.0081 -0.27020 7.00000 0.5923921466 2.3158888817    0.592 -0.837  3.5586  4.234    0  0.000  0.545     0.00     0.00 -1 -1.84e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.863 7.473 8.531 6.460
0.0081 -0.27020 7.00000 0.6000000238 2.3211214542    0.600 -0.829  3.5597  4.236    0  0.000  0.545     0.00     0.00 -1 -1.85e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.842 7.445 8.495 6.436
0.0081 -0.27020 7.00000 0.6033807993 2.3233981133    0.603 -0.825  3.5605  4.237    0  0.000  0.545     0.00     0.00 -1 -1.86e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.832 7.430 8.476 6.423
0.0081 -0.27020 7.00000 0.6326715350 2.3419570923    0.633 -0.789  3.5666  4.246    0  0.000  0.545     0.00     0.00 -1 -1.96e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.742 7.304 8.313 6.316
0.0081 -0.27020 7.00000 0.6499999762 2.3520355225    0.650 -0.766  3.5700  4.249    0  0.000  0.545     0.00     0.00 -1 -2.03e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.684 7.225 8.214 6.248
0.0081 -0.27020 7.00000 0.6747393608 2.3653976917    0.675 -0.732  3.5763  4.256    0  0.000  0.545     0.00     0.00 -1 -2.13e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.600 7.108 8.064 6.148
0.0081 -0.27020 7.00000 0.7000000477 2.3779268265    0.700 -0.697  3.5821  4.261    0  0.000  0.545     0.00     0.00 -1 -2.26e-14      0.00 7.286e-01 2.633e-01 1.459e-03 3.935e-04 3.569e-03 -1.000 8.111e-03 6.513 6.990 7.915 6.047
0.0081 -0.27020 7.00000 0.7500000000 2.3998889923    0.750 -0.545  3.6329  4.342    0  0.000  0.538     0.00     0.00 -1 -2.82e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 6.133 6.370 7.065 5.566
0.0081 -0.27020 7.00000 0.7633780837 2.4052071571    0.763 -0.531  3.6346  4.342    0  0.000  0.538     0.00     0.00 -1 -2.89e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 6.099 6.328 7.016 5.529
0.0081 -0.27020 7.00000 0.7978538275 2.4179716110    0.798 -0.489  3.6389  4.337    0  0.000  0.538     0.00     0.00 -1 -3.13e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.993 6.201 6.869 5.416
0.0081 -0.27020 7.00000 0.8236227632 2.4267141819    0.823 -0.460  3.6429  4.336    0  0.000  0.538     0.00     0.00 -1  -3.3e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.919 6.109 6.759 5.335
0.0081 -0.27020 7.00000 0.8457076550 2.4337213039    0.845 -0.432  3.6464  4.334    0  0.000  0.538     0.00     0.00 -1 -3.48e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.850 6.023 6.658 5.260
0.0081 -0.27020 7.00000 0.8935614228 2.4475471973    0.893 -0.369  3.6555  4.332    0  0.000  0.538     0.00     0.00 -1 -3.93e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.692 5.824 6.423 5.088
0.0081 -0.27020 7.00000 0.9050790668 2.4506247044    0.904 -0.352  3.6581  4.331    0  0.000  0.538     0.00     0.00 -1 -4.05e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.650 5.772 6.361 5.043
0.0081 -0.27020 7.00000 0.9414151907 2.4597690105    0.941 -0.296  3.6668  4.326    0  0.000  0.538     0.00     0.00 -1 -4.52e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.509 5.596 6.153 4.891
0.0081 -0.27020 7.00000 0.9531372786 2.4625484943    0.953 -0.279  3.6695  4.326    0  0.000  0.538     0.00     0.00 -1 -4.66e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.468 5.545 6.093 4.847
0.0081 -0.27020 7.00000 0.9892689586 2.4706411362    0.989 -0.215  3.6798  4.319    0  0.000  0.538     0.00     0.00 -1 -5.34e-14      0.00 7.286e-01 2.633e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.307 5.347 5.862 4.677
0.0081 -0.27020 7.00000 1.0295184851 2.4788913727    1.029 -0.145  3.6912  4.313    0  0.000  0.538     0.00     0.00 -1 -5.91e-14      0.00 7.286e-01 2.632e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.133 5.139 5.621 4.496
0.0081 -0.27020 7.00000 1.0371227264 2.4803676605    1.037 -0.132  3.6935  4.311    0  0.000  0.538     0.00     0.00 -1 -6.03e-14      0.00 7.286e-01 2.632e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.099 5.098 5.574 4.462
0.0081 -0.27020 7.00000 1.0549333096 2.4837296009    1.054 -0.100  3.6987  4.307    0  0.000  0.538     0.00     0.00 -1 -6.28e-14      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.570e-03 -1.000 8.111e-03 5.019 5.005 5.466 4.381
0.0081 -0.27020 7.00000 1.0849765539 2.4891142845    1.084 -0.043  3.7078  4.299    0  0.000  0.538     0.00     0.00 -1 -6.79e-14      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.877 4.841 5.279 4.239
0.0081 -0.27020 7.00000 1.1265180111 2.4960181713    1.126  0.041  3.7209  4.284    0  0.000  0.538     0.00     0.00 -1 -7.66e-14      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.667 4.605 5.012 4.032
0.0081 -0.27020 7.00000 1.1328303814 2.4970164299    1.132  0.054  3.7229  4.281    0  0.000  0.538     0.00     0.00 -1 -7.82e-14      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.634 4.568 4.970 3.999
0.0081 -0.27020 7.00000 1.1499816179 2.4996652603    1.149  0.090  3.7283  4.273    0  0.000  0.538     0.00     0.00 -1 -8.24e-14      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.544 4.469 4.859 3.912
0.0081 -0.27020 7.00000 1.1806840897 2.5041863918    1.180  0.160  3.7384  4.256    0  0.000  0.538     0.00     0.00 -1 -9.19e-14      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.370 4.281 4.649 3.746
0.0081 -0.27020 7.00000 1.2084236145 2.5080449581    1.208  0.227  3.7475  4.235    0  0.000  0.538     0.00     0.00 -1 -1.03e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.202 4.103 4.451 3.588
0.0081 -0.27020 7.00000 1.2285379171 2.5107181072    1.228  0.279  3.7542  4.217    0  0.000  0.538     0.00     0.00 -1 -1.12e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.072 3.967 4.301 3.467
0.0081 -0.27020 7.00000 1.2322319746 2.5111980438    1.232  0.289  3.7555  4.213    0  0.000  0.538     0.00     0.00 -1 -1.14e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 4.048 3.942 4.273 3.445
0.0081 -0.27020 7.00000 1.2568057775 2.5143086910    1.256  0.358  3.7638  4.187    0  0.000  0.538     0.00     0.00 -1 -1.29e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.876 3.765 4.079 3.287
0.0081 -0.27020 7.00000 1.2763916254 2.5166895390    1.276  0.417  3.7706  4.162    0  0.000  0.538     0.00     0.00 -1 -1.45e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.729 3.615 3.914 3.152
0.0081 -0.27020 7.00000 1.2947565317 2.5188469887    1.294  0.475  3.7771  4.136    0  0.000  0.538     0.00     0.00 -1 -1.62e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.583 3.467 3.753 3.019
0.0081 -0.27020 7.00000 1.3130046129 2.5209219456    1.313  0.534  3.7838  4.109    0  0.000  0.538     0.00     0.00 -1 -1.81e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.434 3.317 3.589 2.885
0.0081 -0.27020 7.00000 1.3242456913 2.5221674442    1.324  0.571  3.7881  4.093    0  0.000  0.538     0.00     0.00 -1 -1.95e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.342 3.224 3.488 2.802
0.0081 -0.27020 7.00000 1.3269442320 2.5224628448    1.327  0.580  3.7891  4.089    0  0.000  0.538     0.00     0.00 -1 -1.98e-13      0.00 7.287e-01 2.632e-01 1.440e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.320 3.202 3.463 2.782
0.0081 -0.27020 7.00000 1.3493108749 2.5248591900    1.349  0.651  3.7980  4.061    0  0.000  0.538     0.00     0.00 -1 -2.24e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 3.143 3.025 3.269 2.626
0.0081 -0.27020 7.00000 1.3720993996 2.5272083282    1.372  0.719  3.8079  4.040    0  0.000  0.538     0.00     0.00 -1 -2.49e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.972 2.855 3.081 2.480
0.0081 -0.27020 7.00000 1.3927189112 2.5292580128    1.393  0.776  3.8179  4.030    0  0.000  0.538     0.00     0.00 -1 -2.67e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.830 2.714 2.922 2.363
0.0081 -0.27020 7.00000 1.4142599106 2.5313260555    1.414  0.827  3.8302  4.034    0  0.000  0.538     0.00     0.00 -1 -2.77e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.703 2.588 2.776 2.265
0.0081 -0.27020 7.00000 1.4199533463 2.5318605900    1.420  0.838  3.8338  4.039    0  0.000  0.538     0.00     0.00 -1 -2.77e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.675 2.561 2.743 2.246
0.0081 -0.27020 7.00000 1.4326680899 2.5330367088    1.433  0.863  3.8428  4.054    0  0.000  0.538     0.00     0.00 -1 -2.73e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.612 2.501 2.668 2.207
0.0081 -0.27020 7.00000 1.4465914965 2.5342972279    1.447  0.886  3.8537  4.079    0  0.000  0.538     0.00     0.00 -1 -2.63e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.556 2.448 2.599 2.180
0.0081 -0.27020 7.00000 1.4521077871 2.5347890854    1.452  0.892  3.8579  4.092    0  0.000  0.538     0.00     0.00 -1 -2.57e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.541 2.435 2.579 2.176
0.0081 -0.27020 7.00000 1.4678068161 2.5361654758    1.468  0.901  3.8682  4.129    0  0.000  0.538     0.00     0.00 -1 -2.36e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.518 2.418 2.548 2.184
0.0081 -0.27020 7.00000 1.4770663977 2.5369615555    1.477  0.905  3.8745  4.152    0  0.000  0.538     0.00     0.00 -1 -2.22e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.507 2.411 2.532 2.192
0.0081 -0.27020 7.00000 1.5022507906 2.5390696526    1.502  0.895  3.8850  4.212    0  0.000  0.538     0.00     0.00 -1 -1.78e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.534 2.447 2.553 2.252
0.0081 -0.27020 7.00000 1.5156607628 2.5401594639    1.516  0.880  3.8873  4.239    0  0.000  0.538     0.00     0.00 -1 -1.55e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.569 2.485 2.588 2.294
0.0081 -0.27020 7.00000 1.5179283619 2.5403413773    1.518  0.878  3.8877  4.244    0  0.000  0.538     0.00     0.00 -1 -1.51e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.575 2.491 2.594 2.302
0.0081 -0.27020 7.00000 1.5329780579 2.5415341854    1.533  0.862  3.8888  4.268    0  0.000  0.538     0.00     0.00 -1 -1.28e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.614 2.532 2.634 2.344
0.0081 -0.27020 7.00000 1.5556935072 2.5432844162    1.555  0.859  3.8913  4.288    0  0.000  0.538     0.00     0.00 -1 -1.06e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.930e-04 3.569e-03 -1.000 8.111e-03 2.623 2.544 2.643 2.362
0.0081 -0.27020 7.00000 1.5635144711 2.5438735485    1.563  0.861  3.8926  4.293    0  0.000  0.538     0.00     0.00 -1 -1.01e-13      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.617 2.540 2.636 2.361
0.0081 -0.27020 7.00000 1.5799291134 2.5450880527    1.580  0.861  3.8949  4.307    0  0.000  0.538     0.00     0.00 -1 -8.42e-14      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.617 2.542 2.635 2.368
0.0081 -0.27020 7.00000 1.6102002859 2.5472533703    1.610  0.912  3.9078  4.315    0  0.000  0.538     0.00     0.00 -1 -6.95e-14      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.489 2.427 2.503 2.286
0.0081 -0.27020 7.00000 1.6113682985 2.5473349094    1.611  0.915  3.9083  4.316    0  0.000  0.538     0.00     0.00 -1 -6.91e-14      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.483 2.423 2.497 2.283
0.0081 -0.27020 7.00000 1.6431367397 2.5495052338    1.642  0.974  3.9244  4.329    0  0.000  0.538     0.00     0.00 -1 -4.74e-16      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.334 2.298 2.351 2.197
0.0081 -0.27020 7.00000 1.6592221260 2.5505678654    1.659  1.005  3.9333  4.338    0  0.000  0.538     0.00     0.00 -1 -3.93e-17      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.259 2.240 2.283 2.160
0.0081 -0.27020 7.00000 1.6593768597 2.5505778790    1.659  1.005  3.9334  4.338    0  0.000  0.538     0.00     0.00 -1 -3.55e-17      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.258 2.240 2.282 2.160
0.0081 -0.27020 7.00000 1.6881482601 2.5524201393    1.687  1.049  3.9473  4.357    0  0.000  0.538     0.00     0.00 -1 -2.15e-25      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 2.148 2.167 2.195 2.115
0.0081 -0.27020 7.00000 1.7070758343 2.5535931587    1.706  1.069  3.9538  4.369    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.110e-03 2.098 2.137 2.159 2.097
0.0081 -0.27020 7.00000 1.7549296618 2.5564296246    1.754  1.111  3.9677  4.394    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 1.992 2.080 2.090 2.062
0.0081 -0.27020 7.00000 1.8027836084 2.5590934753    1.802  1.144  3.9790  4.418    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.568e-03 -1.000 8.111e-03 1.910 2.042 2.044 2.040
0.0081 -0.27020 7.00000 1.8500949144 2.5615720749    1.849  1.178  3.9873  4.429    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.631e-01 1.439e-03 3.929e-04 3.568e-03 -1.000 8.111e-03 1.826 1.994 1.990 2.002
0.0081 -0.27020 7.00000 1.8528934717 2.5617141724    1.852  1.180  3.9878  4.429    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.631e-01 1.439e-03 3.929e-04 3.568e-03 -1.000 8.111e-03 1.820 1.989 1.986 1.999
0.0081 -0.27020 7.00000 1.9030033350 2.5641765594    1.902  1.226  3.9974  4.432    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.632e-01 1.439e-03 3.929e-04 3.569e-03 -1.000 8.111e-03 1.704 1.916 1.906 1.936
