# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Dec  4 21:59:23 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0001 -2.19174 7.00000 0.2571428716 1.8581268787    0.257 -1.173  3.6270  4.481    0  0.000  0.545     0.00     0.00 -1 -9.69e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 7.703 7.890 8.537 7.111
0.0001 -2.19174 7.00000 0.2855480909 1.9230309725    0.285 -1.109  3.6330  4.486    0  0.000  0.545     0.00     0.00 -1 -1.06e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.543 7.710 8.338 6.945
0.0001 -2.19174 7.00000 0.3352551758 2.0185673237    0.335 -1.010  3.6428  4.496    0  0.000  0.545     0.00     0.00 -1 -1.21e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 7.296 7.433 8.029 6.691
0.0001 -2.19174 7.00000 0.3540153503 2.0499498844    0.354 -0.977  3.6463  4.501    0  0.000  0.545     0.00     0.00 -1 -1.26e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 7.212 7.339 7.924 6.605
0.0001 -2.19174 7.00000 0.3553571701 2.0521113873    0.355 -0.974  3.6466  4.501    0  0.000  0.545     0.00     0.00 -1 -1.26e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 7.206 7.332 7.917 6.599
0.0001 -2.19174 7.00000 0.3868498504 2.0999872684    0.387 -0.919  3.6527  4.507    0  0.000  0.545     0.00     0.00 -1 -1.38e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.066 7.175 7.741 6.456
0.0001 -2.19174 7.00000 0.4044643044 2.1246092319    0.404 -0.890  3.6560  4.510    0  0.000  0.545     0.00     0.00 -1 -1.43e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 6.995 7.094 7.651 6.383
0.0001 -2.19174 7.00000 0.4193291664 2.1443274021    0.419 -0.865  3.6589  4.513    0  0.000  0.545     0.00     0.00 -1 -1.48e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 6.934 7.026 7.573 6.320
0.0001 -2.19174 7.00000 0.4535714388 2.1864814758    0.453 -0.811  3.6653  4.519    0  0.000  0.545     0.00     0.00 -1  -1.6e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.798 6.874 7.404 6.184
0.0001 -2.19174 7.00000 0.5026785731 2.2401986122    0.503 -0.731  3.6747  4.521    0  0.000  0.545     0.00     0.00 -1 -1.83e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.597 6.651 7.154 5.982
0.0001 -2.19174 7.00000 0.5517857671 2.2851314545    0.551 -0.654  3.6820  4.513    0  0.000  0.545     0.00     0.00 -1  -2.1e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.405 6.444 6.928 5.791
0.0001 -2.19174 7.00000 0.5819628835 2.3084592819    0.582 -0.605  3.6871  4.508    0  0.000  0.545     0.00     0.00 -1  -2.3e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.284 6.313 6.783 5.671
0.0001 -2.19174 7.00000 0.6008928418 2.3217256069    0.601 -0.576  3.6899  4.504    0  0.000  0.545     0.00     0.00 -1 -2.43e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.211 6.235 6.698 5.599
0.0001 -2.19174 7.00000 0.6091828346 2.3272376060    0.609 -0.564  3.6913  4.504    0  0.000  0.545     0.00     0.00 -1 -2.49e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 6.180 6.201 6.661 5.569
0.0001 -2.19174 7.00000 0.6435077190 2.3483326435    0.643 -0.502  3.6981  4.493    0  0.000  0.545     0.00     0.00 -1 -2.83e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.024 6.035 6.477 5.418
0.0001 -2.19174 7.00000 0.6499999762 2.3520355225    0.650 -0.489  3.6996  4.490    0  0.000  0.545     0.00     0.00 -1 -2.91e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 5.993 6.001 6.440 5.387
0.0001 -2.19174 7.00000 0.6514105797 2.3528287411    0.651 -0.486  3.6999  4.490    0  0.000  0.545     0.00     0.00 -1 -2.92e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 5.986 5.994 6.432 5.381
0.0001 -2.19174 7.00000 0.6999999881 2.3779268265    0.700 -0.380  3.7125  4.465    0  0.000  0.545     0.00     0.00 -1 -3.69e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 5.719 5.711 6.119 5.126
0.0001 -2.19174 7.00000 0.7181035280 2.3862853050    0.718 -0.339  3.7209  4.469    0  0.000  0.542     0.00     0.00 -1 -3.97e-14      0.00 7.508e-01 2.491e-01 1.789e-05 4.849e-06 4.400e-05 -1.000 9.997e-05 5.618 5.601 5.989 5.034
0.0001 -2.19174 7.00000 0.7459789515 2.3982477188    0.746 -0.261  3.7355  4.466    0  0.000  0.538     0.00     0.00 -1 -4.67e-14      0.00 7.508e-01 2.491e-01 1.776e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.423 5.397 5.753 4.861
0.0001 -2.19174 7.00000 0.7500000000 2.3998889923    0.750 -0.250  3.7375  4.465    0  0.000  0.537     0.00     0.00 -1 -4.78e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.395 5.368 5.719 4.836
0.0001 -2.19174 7.00000 0.7560219765 2.4023096561    0.756 -0.234  3.7396  4.461    0  0.000  0.537     0.00     0.00 -1 -4.96e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.355 5.327 5.674 4.800
0.0001 -2.19174 7.00000 0.7872810364 2.4141936302    0.787 -0.143  3.7515  4.435    0  0.000  0.537     0.00     0.00 -1 -6.17e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.127 5.097 5.418 4.597
0.0001 -2.19174 7.00000 0.8000000119 2.4187245369    0.800 -0.103  3.7568  4.424    0  0.000  0.537     0.00     0.00 -1 -6.79e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.028 4.998 5.309 4.511
0.0001 -2.19174 7.00000 0.8072504997 2.4212341309    0.807 -0.081  3.7597  4.417    0  0.000  0.537     0.00     0.00 -1 -7.17e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.991e-05 4.972 4.942 5.246 4.462
0.0001 -2.19174 7.00000 0.8341882825 2.4301197529    0.834  0.006  3.7713  4.390    0  0.000  0.537     0.00     0.00 -1 -8.87e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 1.000e-04 4.755 4.729 5.011 4.273
0.0001 -2.19174 7.00000 0.8500000238 2.4350347519    0.850  0.057  3.7784  4.376    0  0.000  0.538     0.00     0.00 -1    -1e-13      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.999e-05 4.628 4.604 4.874 4.164
0.0001 -2.19174 7.00000 0.8558432460 2.4367983341    0.855  0.075  3.7810  4.371    0  0.000  0.538     0.00     0.00 -1 -1.05e-13      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.999e-05 4.582 4.559 4.824 4.124
0.0001 -2.19174 7.00000 0.8862055540 2.4455332756    0.886  0.165  3.7946  4.351    0  0.000  0.538     0.00     0.00 -1  -1.3e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 4.359 4.341 4.581 3.936
0.0001 -2.19174 7.00000 0.8999999762 2.4492788315    0.899  0.202  3.8010  4.346    0  0.000  0.538     0.00     0.00 -1 -1.42e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 4.265 4.249 4.478 3.858
0.0001 -2.19174 7.00000 0.9137614965 2.4528858662    0.913  0.238  3.8076  4.343    0  0.000  0.538     0.00     0.00 -1 -1.53e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 4.175 4.161 4.380 3.784
0.0001 -2.19174 7.00000 0.9478586912 2.4613065720    0.947  0.318  3.8247  4.347    0  0.000  0.538     0.00     0.00 -1  -1.8e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 3.975 3.964 4.157 3.623
0.0001 -2.19174 7.00000 0.9499999881 2.4618122578    0.950  0.323  3.8258  4.348    0  0.000  0.538     0.00     0.00 -1 -1.82e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.996e-05 3.963 3.952 4.143 3.614
0.0001 -2.19174 7.00000 0.9578540325 2.4636447430    0.958  0.340  3.8302  4.352    0  0.000  0.538     0.00     0.00 -1 -1.88e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.001e-04 3.920 3.909 4.094 3.579
0.0001 -2.19174 7.00000 0.9655166268 2.4653997421    0.965  0.357  3.8346  4.356    0  0.000  0.538     0.00     0.00 -1 -1.94e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 3.878 3.868 4.047 3.548
0.0001 -2.19174 7.00000 0.9926138520 2.4713561535    0.993  0.401  3.8487  4.381    0  0.000  0.538     0.00     0.00 -1 -2.06e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 9.999e-05 3.769 3.759 3.919 3.469
0.0001 -2.19174 7.00000 1.0000000000 2.4729156494    1.000  0.412  3.8528  4.389    0  0.000  0.538     0.00     0.00 -1 -2.09e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 9.999e-05 3.739 3.731 3.884 3.450
0.0001 -2.19174 7.00000 1.0042675734 2.4738044739    1.004  0.419  3.8553  4.395    0  0.000  0.538     0.00     0.00 -1 -2.09e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.001e-04 3.723 3.715 3.865 3.439
0.0001 -2.19174 7.00000 1.0448205471 2.4818370342    1.044  0.458  3.8751  4.452    0  0.000  0.538     0.00     0.00 -1 -1.98e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.626 3.622 3.746 3.390
0.0001 -2.19174 7.00000 1.0499999523 2.4828116894    1.050  0.462  3.8776  4.460    0  0.000  0.538     0.00     0.00 -1 -1.97e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.615 3.612 3.733 3.386
0.0001 -2.19174 7.00000 1.0535492897 2.4834730625    1.053  0.465  3.8796  4.466    0  0.000  0.538     0.00     0.00 -1 -1.95e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.608 3.605 3.723 3.383
0.0001 -2.19174 7.00000 1.1000000238 2.4916803837    1.099  0.498  3.8982  4.526    0  0.000  0.538     0.00     0.00 -1 -1.78e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.526 3.531 3.626 3.352
0.0001 -2.19174 7.00000 1.1060844660 2.4926967621    1.105  0.503  3.9004  4.533    0  0.000  0.538     0.00     0.00 -1 -1.77e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 9.996e-05 3.514 3.520 3.612 3.346
0.0001 -2.19174 7.00000 1.1499999762 2.4996678829    1.149  0.553  3.9157  4.560    0  0.000  0.538     0.00     0.00 -1 -1.74e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 9.996e-05 3.389 3.407 3.479 3.269
0.0001 -2.19174 7.00000 1.1965683699 2.5064210892    1.196  0.603  3.9318  4.592    0  0.000  0.538     0.00     0.00 -1 -1.69e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.262 3.303 3.356 3.202
0.0001 -2.19174 7.00000 1.2000000477 2.5068950653    1.200  0.608  3.9330  4.593    0  0.000  0.538     0.00     0.00 -1  -1.7e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.250 3.293 3.345 3.195
0.0001 -2.19174 7.00000 1.2285790443 2.5107233524    1.228  0.647  3.9424  4.601    0  0.000  0.538     0.00     0.00 -1 -1.71e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.151 3.217 3.258 3.139
0.0001 -2.19174 7.00000 1.2500000000 2.5134611130    1.250  0.676  3.9493  4.608    0  0.000  0.538     0.00     0.00 -1 -1.71e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.079 3.163 3.197 3.099
0.0001 -2.19174 7.00000 1.2999999523 2.5194499493    1.300  0.742  3.9647  4.621    0  0.000  0.538     0.00     0.00 -1 -1.71e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.001e-04 2.915 3.048 3.068 3.011
0.0001 -2.19174 7.00000 1.3472667933 2.5246438980    1.347  0.799  3.9782  4.634    0  0.000  0.538     0.00     0.00 -1 -1.66e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.000e-04 2.773 2.955 2.965 2.939
0.0001 -2.19174 7.00000 1.3500000238 2.5249314308    1.350  0.803  3.9791  4.634    0  0.000  0.538     0.00     0.00 -1 -1.66e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.001e-04 2.764 2.949 2.958 2.934
0.0001 -2.19174 7.00000 1.3999999762 2.5299651623    1.400  0.868  3.9937  4.643    0  0.000  0.538     0.00     0.00 -1 -1.61e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 9.991e-05 2.600 2.846 2.845 2.849
0.0001 -2.19174 7.00000 1.4500000477 2.5346016884    1.450  0.931  4.0077  4.651    0  0.000  0.538     0.00     0.00 -1 -1.51e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.000e-04 2.443 2.753 2.744 2.772
0.0001 -2.19174 7.00000 1.5000000000 2.5388846397    1.500  0.992  4.0213  4.659    0  0.000  0.538     0.00     0.00 -1 -1.35e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.000e-04 2.289 2.665 2.650 2.698
0.0001 -2.19174 7.00000 1.5499999523 2.5428512096    1.550  1.050  4.0340  4.667    0  0.000  0.538     0.00     0.00 -1 -1.13e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.000e-04 2.146 2.587 2.566 2.630
0.0001 -2.19174 7.00000 1.6000000238 2.5465342999    1.600  1.105  4.0462  4.674    0  0.000  0.538     0.00     0.00 -1 -8.36e-14      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.001e-04 2.008 2.513 2.486 2.566
0.0001 -2.19174 7.00000 1.6499999762 2.5499615669    1.649  1.158  4.0577  4.680    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.000e-04 1.876 2.443 2.411 2.504
0.0001 -2.19174 7.00000 1.7000000477 2.5531582832    1.699  1.210  4.0690  4.687    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.399e-05 -1.000 9.999e-05 1.746 2.374 2.339 2.444
0.0001 -2.19174 7.00000 1.7500000000 2.5561456680    1.749  1.260  4.0799  4.693    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 1.000e-04 1.621 2.310 2.270 2.386
0.0001 -2.19174 7.00000 1.7999999523 2.5589430332    1.799  1.307  4.0901  4.699    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 9.637e-05 1.503 2.249 2.206 2.332
0.0001 -2.19174 7.00000 1.8500000238 2.5615673065    1.849  1.353  4.1002  4.705    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 1.000e-04 1.387 2.190 2.143 2.279
0.0001 -2.19174 7.00000 1.8999999762 2.5640332699    1.899  1.399  4.1100  4.710    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 1.001e-04 1.274 2.132 2.082 2.228
0.0001 -2.19174 7.00000 1.9500000477 2.5663545132    1.950  1.442  4.1193  4.715    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 1.000e-04 1.165 2.077 2.024 2.178
0.0001 -2.19174 7.00000 2.0000000000 2.5685424805    2.000  1.484  4.1285  4.721    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 9.999e-05 1.060 2.024 1.968 2.131
0.0001 -2.19174 7.00000 2.0499999523 2.5706083775    2.050  1.525  4.1372  4.725    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 1.000e-04 0.958 1.971 1.913 2.084
0.0001 -2.19174 7.00000 2.0999999046 2.5725615025    2.099  1.565  4.1456  4.730    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 9.999e-05 0.858 1.921 1.859 2.038
0.0001 -2.19174 7.00000 2.1500000954 2.5744106770    2.149  1.603  4.1538  4.734    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.841e-06 4.398e-05 -1.000 1.001e-04 0.762 1.872 1.808 1.994
0.0001 -2.19174 7.00000 2.2000000477 2.5761635303    2.199  1.641  4.1618  4.739    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.841e-06 4.398e-05 -1.000 1.000e-04 0.668 1.825 1.758 1.951
0.0001 -2.19174 7.00000 2.2500000000 2.5778269768    2.249  1.678  4.1698  4.743    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.841e-06 4.397e-05 -1.000 1.001e-04 0.575 1.778 1.709 1.909
0.0001 -2.19174 7.00000 2.2999999523 2.5794074535    2.299  1.714  4.1772  4.747    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 1.773e-05 4.841e-06 4.397e-05 -1.000 1.000e-04 0.486 1.732 1.661 1.868
0.0001 -2.19174 7.00000 2.4000000954 2.5823426247    2.399  1.782  4.1911  4.753    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 0.315 1.643 1.568 1.787
0.0001 -2.19174 7.00000 2.5357115269 2.5859031677    2.535  1.869  4.2079  4.757    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 0.097 1.524 1.443 1.677
0.0001 -2.19174 7.00000 2.5999999046 2.5874414444    2.600  1.909  4.2156  4.759    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 -0.002 1.470 1.387 1.628
0.0001 -2.19174 7.00000 2.7999999523 2.5917119980    2.800  2.024  4.2379  4.765    0  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 -0.289 1.314 1.224 1.484
0.0001 -2.19174 7.00000 2.8641710281 2.5929377079    2.865  2.059  4.2441  4.765    0  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 -0.376 1.263 1.172 1.437
0.0001 -2.19174 7.00000 3.0000000000 2.5953342915    3.000  2.130  4.2568  4.764    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 -0.555 1.158 1.064 1.340
0.0001 -2.19174 7.00000 3.2000000477 2.5984411240    3.199  2.230  4.2736  4.760    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 -0.804 1.008 0.908 1.199
0.0001 -2.19174 7.00000 3.4000003338 2.6011312008    3.398  2.322  4.2889  4.755    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 -1.035 0.867 0.763 1.066
