# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Sun May  2 15:39:34 CEST 2021
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0005 -1.49213 7.70000 6.6442065239 2.6202068329    6.642  3.931  3.8657  1.745    5 -5.056 -5.192 -5.110 -5.355
0.0005 -1.49213 7.70000 6.6461238861 2.6202118397    6.644  3.933  3.8787  1.795    5 -5.061 -5.187 -5.124 -5.319
0.0005 -1.49213 7.70000 6.6481990814 2.6202175617    6.646  3.935  3.8915  1.844    5 -5.066 -5.176 -5.128 -5.280
0.0005 -1.49213 7.70000 6.6504344940 2.6202235222    6.648  3.937  3.9042  1.893    5 -5.072 -5.159 -5.122 -5.239
0.0005 -1.49213 7.70000 6.6528663635 2.6202299595    6.650  3.939  3.9169  1.941    5 -5.077 -5.134 -5.108 -5.194
0.0005 -1.49213 7.70000 6.6554913521 2.6202371120    6.653  3.941  3.9294  1.990    5 -5.083 -5.103 -5.085 -5.147
0.0005 -1.49213 7.70000 6.6583404541 2.6202447414    6.656  3.943  3.9420  2.038    5 -5.089 -5.065 -5.054 -5.097
0.0005 -1.49213 7.70000 6.6614069939 2.6202528477    6.659  3.946  3.9545  2.086    5 -5.095 -5.022 -5.017 -5.045
0.0005 -1.49213 7.70000 6.6655702591 2.6202640533    6.663  3.949  3.9701  2.145    5 -5.103 -4.964 -4.964 -4.975
0.0005 -1.49213 7.70000 6.6692156792 2.6202735901    6.667  3.952  3.9825  2.192    5 -5.109 -4.914 -4.920 -4.917
0.0005 -1.49213 7.70000 6.6731476784 2.6202840805    6.670  3.954  3.9948  2.239    5 -5.116 -4.863 -4.874 -4.857
0.0005 -1.49213 7.70000 6.6771292686 2.6202948093    6.674  3.957  4.0063  2.283    5 -5.123 -4.815 -4.830 -4.800
0.0005 -1.49213 7.70000 6.6813821793 2.6203060150    6.679  3.960  4.0176  2.325    5 -5.129 -4.767 -4.786 -4.744
0.0005 -1.49213 7.70000 6.6865119934 2.6203196049    6.684  3.963  4.0301  2.372    5 -5.137 -4.713 -4.736 -4.681
0.0005 -1.49213 7.70000 6.6932659149 2.6203374863    6.690  3.967  4.0448  2.428    5 -5.148 -4.648 -4.677 -4.606
0.0005 -1.49213 7.70000 6.6986985207 2.6203517914    6.696  3.970  4.0554  2.467    5 -5.155 -4.602 -4.634 -4.552
0.0005 -1.49213 7.70000 6.7058129311 2.6203706264    6.703  3.974  4.0680  2.514    5 -5.165 -4.546 -4.583 -4.487
0.0005 -1.49213 7.70000 6.7126483917 2.6203885078    6.710  3.978  4.0787  2.554    5 -5.175 -4.497 -4.538 -4.432
0.0005 -1.49213 7.70000 6.7224273682 2.6204140186    6.719  3.983  4.0924  2.604    5 -5.188 -4.436 -4.482 -4.362
0.0005 -1.49213 7.70000 6.7344493866 2.6204454899    6.731  3.989  4.1064  2.654    5 -5.203 -4.375 -4.425 -4.290
0.0005 -1.49213 7.70000 6.7489900589 2.6204831600    6.746  3.996  4.1202  2.704    5 -5.221 -4.315 -4.371 -4.222
0.0005 -1.49213 7.70000 6.7687559128 2.6205344200    6.765  4.006  4.1327  2.745    5 -5.245 -4.270 -4.329 -4.168
0.0005 -1.49213 7.70000 6.7947964668 2.6206009388    6.791  4.019  4.1429  2.774    5 -5.277 -4.245 -4.308 -4.137
0.0005 -1.49213 7.70000 6.8057031631 2.6206288338    6.802  4.025  4.1401  2.758    6 -5.292 -4.275 -4.337 -4.169
0.0005 -1.49213 7.70000 6.8197112083 2.6206643581    6.816  4.033  4.1329  2.722    6 -5.314 -4.337 -4.396 -4.236
0.0005 -1.49213 7.70000 6.8297047615 2.6206896305    6.826  4.040  4.1258  2.687    6 -5.330 -4.394 -4.451 -4.297
0.0005 -1.49213 7.70000 6.8323030472 2.6206960678    6.829  4.042  4.1241  2.679    6 -5.334 -4.407 -4.464 -4.312
0.0005 -1.49213 7.70000 6.8349566460 2.6207027435    6.831  4.043  4.1262  2.686    6 -5.338 -4.399 -4.456 -4.302
0.0005 -1.49213 7.70000 6.8418073654 2.6207201481    6.838  4.046  4.1247  2.678    6 -5.344 -4.414 -4.471 -4.318
0.0005 -1.49213 7.70000 6.8468694687 2.6207327843    6.843  4.048  4.1170  2.645    6 -5.351 -4.464 -4.518 -4.373
0.0005 -1.49213 7.70000 6.8504877090 2.6207418442    6.847  4.051  4.1087  2.609    6 -5.358 -4.517 -4.567 -4.431
0.0005 -1.49213 7.70000 6.8530769348 2.6207482815    6.849  4.053  4.1009  2.576    6 -5.363 -4.565 -4.613 -4.485
0.0005 -1.49213 7.70000 6.8557376862 2.6207549572    6.852  4.055  4.0911  2.535    6 -5.368 -4.623 -4.668 -4.550
0.0005 -1.49213 7.70000 6.8576245308 2.6207597256    6.854  4.057  4.0831  2.502    6 -5.372 -4.670 -4.713 -4.603
0.0005 -1.49213 7.70000 6.8592457771 2.6207637787    6.855  4.058  4.0747  2.467    6 -5.375 -4.719 -4.758 -4.657
0.0005 -1.49213 7.70000 6.8603730202 2.6207666397    6.857  4.059  4.0675  2.437    6 -5.377 -4.759 -4.796 -4.703
0.0005 -1.49213 7.70000 6.8613643646 2.6207690239    6.857  4.060  4.0601  2.407    6 -5.379 -4.800 -4.833 -4.749
0.0005 -1.49213 7.70000 6.8622326851 2.6207711697    6.858  4.060  4.0528  2.377    6 -5.381 -4.839 -4.870 -4.793
0.0005 -1.49213 7.70000 6.8629908562 2.6207730770    6.859  4.061  4.0451  2.346    6 -5.382 -4.880 -4.908 -4.840
0.0005 -1.49213 7.70000 6.8636522293 2.6207747459    6.860  4.061  4.0377  2.316    6 -5.383 -4.918 -4.944 -4.884
0.0005 -1.49213 7.70000 6.8642210960 2.6207761765    6.860  4.061  4.0299  2.284    6 -5.384 -4.958 -4.981 -4.929
0.0005 -1.49213 7.70000 6.8647422791 2.6207773685    6.861  4.061  4.0215  2.251    6 -5.384 -5.000 -5.019 -4.977
0.0005 -1.49213 7.70000 6.8651785851 2.6207785606    6.861  4.061  4.0137  2.220    6 -5.384 -5.038 -5.055 -5.021
0.0005 -1.49213 7.70000 6.8655443192 2.6207795143    6.862  4.061  4.0056  2.188    6 -5.383 -5.077 -5.090 -5.065
0.0005 -1.49213 7.70000 6.8658542633 2.6207802296    6.862  4.061  3.9980  2.158    6 -5.382 -5.112 -5.123 -5.106
0.0005 -1.49213 7.70000 6.8661184311 2.6207809448    6.862  4.060  3.9906  2.129    6 -5.381 -5.146 -5.154 -5.145
0.0005 -1.49213 7.70000 6.8663449287 2.6207814217    6.862  4.060  3.9833  2.100    6 -5.379 -5.179 -5.184 -5.183
0.0005 -1.49213 7.70000 6.8665409088 2.6207818985    6.863  4.059  3.9763  2.073    6 -5.377 -5.210 -5.211 -5.218
0.0005 -1.49213 7.70000 6.8667111397 2.6207823753    6.863  4.058  3.9690  2.045    6 -5.375 -5.240 -5.239 -5.253
0.0005 -1.49213 7.70000 6.8668608665 2.6207826138    6.863  4.057  3.9623  2.019    6 -5.373 -5.267 -5.264 -5.285
0.0005 -1.49213 7.70000 6.8669924736 2.6207830906    6.863  4.056  3.9557  1.993    6 -5.370 -5.292 -5.286 -5.314
0.0005 -1.49213 7.70000 6.8671102524 2.6207833290    6.863  4.055  3.9492  1.968    6 -5.367 -5.315 -5.307 -5.343
0.0005 -1.49213 7.70000 6.8672161102 2.6207835674    6.863  4.053  3.9425  1.943    6 -5.364 -5.336 -5.325 -5.371
0.0005 -1.49213 7.70000 6.8673133850 2.6207838058    6.863  4.052  3.9360  1.919    6 -5.360 -5.357 -5.342 -5.397
0.0005 -1.49213 7.70000 6.8674049377 2.6207840443    6.864  4.050  3.9290  1.892    6 -5.356 -5.376 -5.357 -5.423
0.0005 -1.49213 7.70000 6.8674993515 2.6207842827    6.864  4.049  3.9214  1.864    6 -5.351 -5.395 -5.372 -5.450
0.0005 -1.49213 7.70000 6.8676147461 2.6207845211    6.864  4.045  3.9101  1.822    6 -5.343 -5.417 -5.386 -5.487
0.0005 -1.49213 7.70000 6.8677492142 2.6207849979    6.864  4.040  3.8948  1.766    6 -5.331 -5.436 -5.392 -5.532
0.0005 -1.49213 7.70000 6.8679099083 2.6207852364    6.864  4.032  3.8716  1.681    6 -5.309 -5.442 -5.370 -5.589
0.0005 -1.49213 7.70000 6.8679890633 2.6207854748    6.864  4.026  3.8581  1.633    6 -5.295 -5.436 -5.344 -5.617
0.0005 -1.49213 7.70000 6.8680248260 2.6207857132    6.864  4.023  3.8509  1.607    7 -5.288 -5.431 -5.327 -5.631
0.0005 -1.49213 7.70000 6.8680753708 2.6207857132    6.864  4.018  3.8396  1.567    7 -5.275 -5.419 -5.296 -5.652
0.0005 -1.49213 7.70000 6.8681268692 2.6207859516    6.864  4.012  3.8265  1.520    7 -5.261 -5.403 -5.255 -5.674
0.0005 -1.49213 7.70000 6.8681721687 2.6207859516    6.864  4.007  3.8135  1.474    7 -5.247 -5.385 -5.212 -5.692
0.0005 -1.49213 7.70000 6.8682131767 2.6207861900    6.864  4.002  3.8006  1.427    7 -5.234 -5.365 -5.166 -5.708
0.0005 -1.49213 7.70000 6.8682503700 2.6207861900    6.864  3.996  3.7867  1.377    7 -5.221 -5.342 -5.115 -5.722
0.0005 -1.49213 7.70000 6.8682842255 2.6207861900    6.864  3.991  3.7738  1.330    7 -5.209 -5.318 -5.065 -5.733
0.0005 -1.49213 7.70000 6.8683156967 2.6207864285    6.864  3.987  3.7617  1.287    7 -5.197 -5.295 -5.015 -5.741
0.0005 -1.49213 7.70000 6.8683457375 2.6207864285    6.864  3.983  3.7507  1.247    7 -5.187 -5.271 -4.966 -5.747
0.0005 -1.49213 7.70000 6.8683748245 2.6207864285    6.864  3.979  3.7407  1.211    7 -5.176 -5.248 -4.919 -5.750
0.0005 -1.49213 7.70000 6.8684039116 2.6207866669    6.865  3.975  3.7311  1.176    7 -5.167 -5.224 -4.871 -5.752
0.0005 -1.49213 7.70000 6.8684353828 2.6207866669    6.865  3.971  3.7209  1.140    7 -5.156 -5.197 -4.816 -5.752
0.0005 -1.49213 7.70000 6.8684778214 2.6207866669    6.865  3.966  3.7098  1.100    7 -5.146 -5.165 -4.753 -5.750
0.0005 -1.49213 7.70000 6.8685417175 2.6207869053    6.865  3.963  3.7007  1.067    7 -5.137 -5.136 -4.696 -5.746
0.0005 -1.49213 7.70000 6.8686566353 2.6207871437    6.865  3.968  3.6902  1.019    7 -5.151 -5.123 -4.650 -5.763
0.0005 -1.49213 7.70000 6.8688249588 2.6207876205    6.865  3.994  3.6809  0.957    7 -5.214 -5.161 -4.656 -5.827
0.0005 -1.49213 7.70000 6.8690476418 2.6207880974    6.865  4.017  3.6765  0.916    7 -5.273 -5.205 -4.683 -5.885
0.0005 -1.49213 7.70000 6.8702039719 2.6207909584    6.866  4.072  3.6667  0.821    7 -5.411 -5.310 -4.747 -6.020
0.0005 -1.49213 7.70000 6.8706550598 2.6207921505    6.867  4.107  3.6627  0.770    7 -5.499 -5.381 -4.800 -6.105
0.0005 -1.49213 7.70000 6.8712210655 2.6207935810    6.867  4.146  3.6591  0.718    7 -5.594 -5.462 -4.864 -6.198
0.0005 -1.49213 7.70000 6.8719081879 2.6207952499    6.868  4.190  3.6551  0.657    7 -5.704 -5.556 -4.937 -6.306
0.0005 -1.49213 7.70000 6.8727087975 2.6207971573    6.869  4.235  3.6511  0.596    7 -5.818 -5.650 -5.010 -6.415
0.0005 -1.49213 7.70000 6.8736233711 2.6207995415    6.870  4.275  3.6478  0.543    7 -5.918 -5.732 -5.074 -6.509
0.0005 -1.49213 7.70000 6.8746519089 2.6208021641    6.871  4.320  3.6442  0.484    7 -6.029 -5.822 -5.144 -6.614
0.0005 -1.49213 7.70000 6.8756794930 2.6208045483    6.872  4.364  3.6406  0.425    7 -6.141 -5.912 -5.211 -6.719
0.0005 -1.49213 7.70000 6.8766102791 2.6208069324    6.873  4.406  3.6371  0.370    7 -6.245 -5.995 -5.270 -6.816
0.0005 -1.49213 7.70000 6.8772163391 2.6208083630    6.874  4.435  3.6348  0.332    7 -6.317 -6.050 -5.309 -6.881
# Age = 5.623413E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0005 -1.49213 7.75000 0.0900000036 1.0816895962    0.090 -2.407  3.5347  4.890    0 10.787 11.381 12.470 10.367
0.0005 -1.49213 7.75000 0.0900061503 1.0817484856    0.090 -2.407  3.5347  4.890    0 10.787 11.380 12.470 10.367
0.0005 -1.49213 7.75000 0.0957764387 1.1348245144    0.096 -2.363  3.5390  4.891    0 10.678 11.250 12.312 10.248
0.0005 -1.49213 7.75000 0.1000000015 1.1711064577    0.100 -2.333  3.5424  4.892    0 10.602 11.156 12.197 10.163
0.0005 -1.49213 7.75000 0.1079234630 1.2340793610    0.108 -2.282  3.5470  4.893    0 10.475 11.007 12.023 10.025
0.0005 -1.49213 7.75000 0.1183122396 1.3080893755    0.118 -2.218  3.5532  4.894    0 10.316 10.818 11.800 9.852
0.0005 -1.49213 7.75000 0.1199999973 1.3193154335    0.120 -2.209  3.5542  4.894    0 10.291 10.789 11.766 9.825
0.0005 -1.49213 7.75000 0.1229894385 1.3387045860    0.123 -2.193  3.5557  4.895    0 10.252 10.742 11.711 9.782
0.0005 -1.49213 7.75000 0.1400000006 1.4384527206    0.140 -2.105  3.5635  4.895    0 10.033 10.490 11.421 9.548
0.0005 -1.49213 7.75000 0.1599999964 1.5372931957    0.160 -2.017  3.5710  4.895    0 9.814 10.239 11.137 9.314
0.0005 -1.49213 7.75000 0.1953234822 1.6777684689    0.195 -1.887  3.5810  4.892    0 9.488 9.878 10.749 8.966
0.0005 -1.49213 7.75000 0.2000000179 1.6938792467    0.200 -1.872  3.5823  4.892    0 9.449 9.835 10.703 8.925
0.0005 -1.49213 7.75000 0.2083577216 1.7214864492    0.208 -1.846  3.5843  4.892    0 9.384 9.762 10.623 8.854
0.0005 -1.49213 7.75000 0.2500000298 1.8403259516    0.250 -1.727  3.5933  4.889    0 9.089 9.398 10.192 8.528
0.0005 -1.49213 7.75000 0.2551479340 1.8532205820    0.255 -1.714  3.5944  4.889    0 9.056 9.357 10.144 8.492
0.0005 -1.49213 7.75000 0.3000000417 1.9529141188    0.300 -1.607  3.6025  4.884    0 8.787 9.048 9.791 8.208
0.0005 -1.49213 7.75000 0.3500000238 2.0434176922    0.350 -1.494  3.6115  4.874    0 8.505 8.741 9.451 7.922
0.0005 -1.49213 7.75000 0.3733351827 2.0800862312    0.373 -1.435  3.6175  4.867    0 8.359 8.579 9.268 7.774
0.0005 -1.49213 7.75000 0.4000000358 2.1185026169    0.400 -1.369  3.6240  4.857    0 8.192 8.394 9.059 7.605
0.0005 -1.49213 7.75000 0.4500000179 2.1822810173    0.450 -1.216  3.6442  4.836    0 7.809 7.952 8.548 7.213
0.0005 -1.49213 7.75000 0.4591486156 2.1929554939    0.459 -1.182  3.6499  4.833    0 7.725 7.851 8.427 7.126
0.0005 -1.49213 7.75000 0.4807653427 2.2171151638    0.481 -1.104  3.6623  4.825    0 7.530 7.621 8.159 6.927
0.0005 -1.49213 7.75000 0.5000000000 2.2374541759    0.500 -1.039  3.6730  4.820    0 7.367 7.430 7.936 6.761
0.0005 -1.49213 7.75000 0.5026045442 2.2401232719    0.503 -1.030  3.6744  4.819    0 7.345 7.404 7.907 6.739
0.0005 -1.49213 7.75000 0.5500000715 2.2836585045    0.550 -0.895  3.6952  4.806    0 7.009 7.021 7.469 6.403
0.0005 -1.49213 7.75000 0.5578026175 2.2900147438    0.557 -0.878  3.6982  4.807    0 6.965 6.973 7.413 6.361
0.0005 -1.49213 7.75000 0.5759931803 2.3040671349    0.576 -0.844  3.7033  4.807    0 6.880 6.880 7.308 6.279
0.0005 -1.49213 7.75000 0.5982210040 2.3199114799    0.598 -0.799  3.7088  4.801    0 6.767 6.759 7.174 6.170
0.0005 -1.49213 7.75000 0.6000000238 2.3211214542    0.600 -0.795  3.7092  4.800    0 6.757 6.748 7.163 6.160
0.0005 -1.49213 7.75000 0.6176359653 2.3326830864    0.617 -0.754  3.7146  4.792    0 6.654 6.638 7.041 6.062
0.0005 -1.49213 7.75000 0.6359351277 2.3439035416    0.636 -0.695  3.7228  4.779    0 6.507 6.482 6.866 5.924
0.0005 -1.49213 7.75000 0.6499999762 2.3520355225    0.650 -0.651  3.7289  4.770    0 6.398 6.369 6.739 5.823
0.0005 -1.49213 7.75000 0.6999999881 2.3779268265    0.700 -0.497  3.7520  4.740    0 6.013 5.977 6.297 5.480
0.0005 -1.49213 7.75000 0.7500000000 2.3998889923    0.750 -0.354  3.7735  4.714    0 5.656 5.624 5.903 5.172
0.0005 -1.49213 7.75000 0.7636794448 2.4053244591    0.764 -0.318  3.7781  4.703    0 5.564 5.533 5.804 5.092
0.0005 -1.49213 7.75000 0.8000000119 2.4187245369    0.800 -0.225  3.7900  4.678    0 5.332 5.305 5.556 4.888
0.0005 -1.49213 7.75000 0.8500000238 2.4350347519    0.850 -0.103  3.8050  4.642    0 5.027 5.006 5.233 4.620
0.0005 -1.49213 7.75000 0.8999999762 2.4492788315    0.899  0.012  3.8193  4.609    0 4.740 4.724 4.928 4.366
0.0005 -1.49213 7.75000 0.9499999881 2.4618122578    0.950  0.121  3.8334  4.580    0 4.467 4.454 4.638 4.126
0.0005 -1.49213 7.75000 1.0000000000 2.4729156494    1.000  0.224  3.8475  4.557    0 4.211 4.201 4.365 3.903
0.0005 -1.49213 7.75000 1.0499999523 2.4828116894    1.050  0.320  3.8624  4.541    0 3.971 3.963 4.106 3.699
0.0005 -1.49213 7.75000 1.1000000238 2.4916803837    1.099  0.410  3.8789  4.536    0 3.744 3.739 3.861 3.513
0.0005 -1.49213 7.75000 1.1499999762 2.4996678829    1.149  0.494  3.8972  4.545    0 3.534 3.537 3.634 3.354
0.0005 -1.49213 7.75000 1.2000000477 2.5068950653    1.200  0.574  3.9153  4.556    0 3.334 3.351 3.424 3.211
0.0005 -1.49213 7.75000 1.2500000000 2.5134611130    1.250  0.650  3.9323  4.566    1 3.145 3.187 3.239 3.088
0.0005 -1.49213 7.75000 1.2999999523 2.5194499493    1.300  0.721  3.9485  4.576    1 2.966 3.048 3.082 2.983
0.0005 -1.49213 7.75000 1.3500000238 2.5249314308    1.350  0.791  3.9642  4.587    0 2.794 2.925 2.945 2.888
0.0005 -1.49213 7.75000 1.3999999762 2.5299651623    1.400  0.857  3.9789  4.595    1 2.627 2.812 2.821 2.797
0.0005 -1.49213 7.75000 1.4500000477 2.5346016884    1.450  0.921  3.9931  4.603    1 2.467 2.711 2.711 2.714
0.0005 -1.49213 7.75000 1.4891790152 2.5379858017    1.489  0.970  4.0040  4.609    1 2.346 2.638 2.632 2.653
0.0005 -1.49213 7.75000 1.5000000000 2.5388846397    1.500  0.983  4.0069  4.611    1 2.313 2.619 2.611 2.637
0.0005 -1.49213 7.75000 1.5346415043 2.5416643620    1.535  1.023  4.0159  4.616    1 2.211 2.560 2.548 2.587
0.0005 -1.49213 7.75000 1.5499999523 2.5428512096    1.550  1.041  4.0198  4.618    1 2.167 2.535 2.520 2.566
0.0005 -1.49213 7.75000 1.6000000238 2.5465342999    1.600  1.097  4.0321  4.625    1 2.026 2.457 2.436 2.498
0.0005 -1.49213 7.75000 1.6499999762 2.5499615669    1.649  1.151  4.0437  4.631    1 1.891 2.383 2.357 2.434
0.0005 -1.49213 7.75000 1.7000000477 2.5531582832    1.699  1.204  4.0551  4.637    1 1.760 2.313 2.282 2.372
0.0005 -1.49213 7.75000 1.7500000000 2.5561456680    1.749  1.254  4.0657  4.641    1 1.634 2.244 2.210 2.311
0.0005 -1.49213 7.75000 1.7677598000 2.5571601391    1.767  1.272  4.0694  4.643    1 1.591 2.221 2.185 2.290
0.0005 -1.49213 7.75000 1.7999999523 2.5589430332    1.799  1.303  4.0760  4.646    1 1.512 2.179 2.141 2.252
0.0005 -1.49213 7.75000 1.8500000238 2.5615673065    1.849  1.350  4.0858  4.650    1 1.395 2.115 2.073 2.195
0.0005 -1.49213 7.75000 1.8869780302 2.5634055138    1.886  1.384  4.0927  4.652    1 1.310 2.069 2.025 2.153
0.0005 -1.49213 7.75000 1.8999999762 2.5640332699    1.899  1.396  4.0951  4.653    1 1.280 2.052 2.008 2.138
0.0005 -1.49213 7.75000 1.9500000477 2.5663545132    1.950  1.440  4.1039  4.655    1 1.170 1.992 1.944 2.083
0.0005 -1.49213 7.75000 2.0000000000 2.5685424805    2.000  1.483  4.1124  4.658    1 1.062 1.933 1.882 2.029
0.0005 -1.49213 7.75000 2.0499999523 2.5706083775    2.050  1.524  4.1203  4.658    1 0.959 1.874 1.821 1.975
0.0005 -1.49213 7.75000 2.0999999046 2.5725615025    2.099  1.565  4.1279  4.659    1 0.858 1.817 1.762 1.923
0.0005 -1.49213 7.75000 2.1500000954 2.5744106770    2.149  1.604  4.1353  4.659    1 0.760 1.761 1.703 1.871
0.0005 -1.49213 7.75000 2.2000000477 2.5761635303    2.199  1.643  4.1424  4.659    1 0.664 1.706 1.646 1.820
0.0005 -1.49213 7.75000 2.2500000000 2.5778269768    2.249  1.680  4.1494  4.659    1 0.570 1.652 1.590 1.771
0.0005 -1.49213 7.75000 2.2999999523 2.5794074535    2.299  1.717  4.1560  4.659    1 0.478 1.599 1.535 1.721
0.0005 -1.49213 7.75000 2.3499999046 2.5809109211    2.349  1.752  4.1625  4.658    1 0.389 1.548 1.481 1.673
0.0005 -1.49213 7.75000 2.4000000954 2.5823426247    2.399  1.788  4.1687  4.657    1 0.301 1.496 1.428 1.626
0.0005 -1.49213 7.75000 2.5466175079 2.5861704350    2.546  1.886  4.1855  4.652    1 0.056 1.349 1.275 1.488
0.0005 -1.49213 7.75000 2.5999999046 2.5874414444    2.600  1.920  4.1913  4.650    1 -0.030 1.297 1.222 1.439
0.0005 -1.49213 7.75000 2.6981861591 2.5896289349    2.698  1.981  4.2012  4.645    1 -0.184 1.202 1.124 1.350
0.0005 -1.49213 7.75000 2.8000001907 2.5917119980    2.800  2.043  4.2111  4.639    1 -0.338 1.106 1.025 1.260
0.0005 -1.49213 7.75000 2.8307719231 2.5923075676    2.831  2.061  4.2139  4.637    1 -0.383 1.078 0.995 1.233
0.0005 -1.49213 7.75000 3.0000000000 2.5953342915    3.000  2.158  4.2288  4.624    1 -0.625 0.923 0.837 1.087
0.0005 -1.49213 7.75000 3.0790176392 2.5966172218    3.079  2.201  4.2352  4.618    1 -0.733 0.852 0.764 1.020
0.0005 -1.49213 7.75000 3.2000002861 2.5984411240    3.199  2.266  4.2446  4.608    1 -0.895 0.746 0.655 0.919
0.0005 -1.49213 7.75000 3.2169282436 2.5986835957    3.216  2.275  4.2458  4.606    1 -0.916 0.732 0.640 0.905
0.0005 -1.49213 7.75000 3.4000000954 2.6011312008    3.398  2.368  4.2588  4.589    1 -1.149 0.575 0.480 0.756
0.0005 -1.49213 7.75000 3.5999999046 2.6034805775    3.598  2.465  4.2718  4.568    1 -1.392 0.408 0.310 0.597
0.0005 -1.49213 7.75000 3.8000001907 2.6055479050    3.798  2.558  4.2836  4.546    1 -1.626 0.244 0.142 0.439
0.0005 -1.49213 7.75000 3.8739936352 2.6062507629    3.873  2.592  4.2877  4.537    1 -1.709 0.184 0.081 0.381
0.0005 -1.49213 7.75000 4.0000000000 2.6073791981    4.001  2.648  4.2943  4.521    1 -1.850 0.081 -0.024 0.282
0.0005 -1.49213 7.75000 4.1444721222 2.6085765362    4.143  2.711  4.3014  4.502    1 -2.008 -0.036 -0.143 0.169
0.0005 -1.49213 7.75000 4.1999998093 2.6090114117    4.198  2.735  4.3040  4.494    1 -2.068 -0.081 -0.189 0.125
0.0005 -1.49213 7.75000 4.3382244110 2.6100389957    4.335  2.794  4.3101  4.473    1 -2.215 -0.194 -0.303 0.016
0.0005 -1.49213 7.75000 4.4000000954 2.6104743481    4.397  2.820  4.3127  4.464    1 -2.281 -0.244 -0.354 -0.033
0.0005 -1.49213 7.75000 4.4132666588 2.6105659008    4.411  2.826  4.3132  4.462    1 -2.294 -0.255 -0.365 -0.044
0.0005 -1.49213 7.75000 4.5826306343 2.6116824150    4.580  2.896  4.3197  4.434    1 -2.469 -0.393 -0.506 -0.179
0.0005 -1.49213 7.75000 4.5999999046 2.6117916107    4.598  2.903  4.3202  4.430    1 -2.488 -0.408 -0.521 -0.193
0.0005 -1.49213 7.75000 4.7372555733 2.6126222610    4.735  2.960  4.3247  4.405    1 -2.629 -0.524 -0.638 -0.307
0.0005 -1.49213 7.75000 4.8000006676 2.6129837036    4.798  2.985  4.3265  4.392    1 -2.694 -0.579 -0.693 -0.361
0.0005 -1.49213 7.75000 4.8641877174 2.6133425236    4.863  3.012  4.3283  4.379    1 -2.759 -0.634 -0.749 -0.415
0.0005 -1.49213 7.75000 4.9940152168 2.6140358448    4.993  3.065  4.3315  4.350    1 -2.891 -0.749 -0.865 -0.528
0.0005 -1.49213 7.75000 5.0000000000 2.6140668392    4.999  3.067  4.3317  4.348    1 -2.898 -0.754 -0.871 -0.534
0.0005 -1.49213 7.75000 5.0739812851 2.6144425869    5.073  3.097  4.3333  4.331    1 -2.972 -0.820 -0.937 -0.599
0.0005 -1.49213 7.75000 5.1774654388 2.6149475574    5.177  3.139  4.3350  4.305    1 -3.078 -0.917 -1.034 -0.694
0.0005 -1.49213 7.75000 5.1999998093 2.6150546074    5.200  3.149  4.3353  4.298    1 -3.102 -0.939 -1.057 -0.716
0.0005 -1.49213 7.75000 5.3137407303 2.6155784130    5.314  3.196  4.3363  4.265    1 -3.220 -1.052 -1.170 -0.829
0.0005 -1.49213 7.75000 5.4000000954 2.6159586906    5.401  3.232  4.3365  4.237    1 -3.310 -1.141 -1.259 -0.918
0.0005 -1.49213 7.75000 5.4264535904 2.6160724163    5.427  3.243  4.3366  4.228    1 -3.337 -1.169 -1.287 -0.945
0.0005 -1.49213 7.75000 5.5402188301 2.6165478230    5.541  3.291  4.3358  4.186    1 -3.457 -1.295 -1.412 -1.071
0.0005 -1.49213 7.75000 5.5999999046 2.6167888641    5.601  3.317  4.3349  4.161    1 -3.522 -1.365 -1.483 -1.142
0.0005 -1.49213 7.75000 5.6335248947 2.6169214249    5.634  3.331  4.3344  4.147    1 -3.558 -1.404 -1.522 -1.181
0.0005 -1.49213 7.75000 5.7473440170 2.6173582077    5.748  3.381  4.3314  4.094    1 -3.683 -1.547 -1.664 -1.326
0.0005 -1.49213 7.75000 5.8000001907 2.6175537109    5.801  3.405  4.3293  4.066    1 -3.742 -1.619 -1.736 -1.399
0.0005 -1.49213 7.75000 5.8464164734 2.6177225113    5.847  3.426  4.3273  4.040    1 -3.794 -1.683 -1.799 -1.464
0.0005 -1.49213 7.75000 5.9347996712 2.6180357933    5.935  3.467  4.3218  3.983    1 -3.898 -1.821 -1.935 -1.604
0.0005 -1.49213 7.75000 6.0000000000 2.6182601452    6.000  3.499  4.3170  3.937    1 -3.977 -1.928 -2.042 -1.715
