# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Dec  4 22:00:02 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0161 0.04159 7.00000 17.9657135010 2.6301701069   17.613  4.930  3.9495  1.503    1  0.000  0.545     0.00     0.00 -1 -3.04e-06      0.00 7.065e-01 2.773e-01 2.906e-03 7.839e-04 7.109e-03 -1.000 1.616e-02 -7.556 -7.547 -7.533 -7.587
0.0161 0.04159 7.00000 17.9662265778 2.6301701069   17.612  4.923  3.9091  1.349    1  0.000  0.545     0.00     0.00 -1 -2.72e-06      0.00 7.065e-01 2.773e-01 2.906e-03 7.839e-04 7.109e-03 -1.000 1.616e-02 -7.539 -7.663 -7.627 -7.741
0.0161 0.04159 7.00000 17.9667911530 2.6301703453   17.611  4.914  3.8593  1.159    1  0.000  0.545     0.00     0.00 -1 -2.41e-06      0.00 7.065e-01 2.773e-01 2.906e-03 7.839e-04 7.109e-03 -1.000 1.616e-02 -7.514 -7.714 -7.623 -7.888
0.0161 0.04159 7.00000 17.9673404694 2.6301705837   17.611  4.902  3.8042  0.950    1  0.000  0.545     0.00     0.00 -1 -2.04e-06      0.00 7.065e-01 2.773e-01 2.905e-03 7.845e-04 7.109e-03 -1.000 1.616e-02 -7.485 -7.688 -7.482 -8.032
0.0161 0.04159 7.00000 17.9675941467 2.6301705837   17.611  4.894  3.7784  0.856    1  0.000  0.544     0.00     0.00 -1  -1.7e-06      0.00 7.064e-01 2.774e-01 2.900e-03 7.923e-04 7.106e-03 -1.000 1.616e-02 -7.465 -7.651 -7.374 -8.082
0.0161 0.04159 7.00000 17.9677352905 2.6301705837   17.611  4.889  3.7640  0.803    1  0.000  0.544     0.00     0.00 -1 -1.56e-06      0.00 7.062e-01 2.777e-01 2.895e-03 8.054e-04 7.099e-03 -1.000 1.616e-02 -7.452 -7.621 -7.299 -8.102
0.0161 0.04159 7.00000 17.9678955078 2.6301705837   17.611  4.881  3.7468  0.742    1  0.000  0.543     0.00     0.00 -1 -1.48e-06      0.00 7.061e-01 2.778e-01 2.893e-03 8.102e-04 7.096e-03 -1.000 1.616e-02 -7.433 -7.577 -7.205 -8.110
0.0161 0.04159 7.00000 17.9680728912 2.6301705837   17.611  4.871  3.7270  0.673    1  0.000  0.543     0.00     0.00 -1 -1.34e-06      0.00 7.060e-01 2.778e-01 2.892e-03 8.113e-04 7.095e-03 -1.000 1.616e-02 -7.407 -7.512 -7.084 -8.100
0.0161 0.04159 7.00000 17.9682693481 2.6301708221   17.611  4.858  3.7040  0.594    1  0.000  0.543     0.00     0.00 -1 -1.22e-06      0.00 7.060e-01 2.778e-01 2.892e-03 8.118e-04 7.095e-03 -1.000 1.616e-02 -7.375 -7.422 -6.933 -8.065
0.0161 0.04159 7.00000 17.9684906006 2.6301708221   17.611  4.841  3.6792  0.511    1  0.000  0.543     0.00     0.00 -1 -1.06e-06      0.00 7.060e-01 2.779e-01 2.890e-03 8.151e-04 7.093e-03 -1.000 1.616e-02 -7.333 -7.305 -6.751 -8.000
0.0161 0.04159 7.00000 17.9687404633 2.6301708221   17.611  4.816  3.6551  0.440    1  0.000  0.543     0.00     0.00 -1 -8.88e-07      0.00 7.059e-01 2.780e-01 2.889e-03 8.186e-04 7.091e-03 -1.000 1.616e-02 -7.271 -7.153 -6.530 -7.899
0.0161 0.04159 7.00000 17.9690170288 2.6301708221   17.611  4.781  3.6347  0.394    1  0.000  0.543     0.00     0.00 -1 -7.38e-07      0.00 7.058e-01 2.780e-01 2.889e-03 8.192e-04 7.091e-03 -1.000 1.616e-02 -7.183 -6.960 -6.270 -7.755
0.0161 0.04159 7.00000 17.9693183899 2.6301710606   17.611  4.756  3.6193  0.357    1  0.000  0.543     0.00     0.00 -1 -5.78e-07      0.00 7.058e-01 2.780e-01 2.889e-03 8.189e-04 7.091e-03 -1.000 1.616e-02 -7.121 -6.808 -6.059 -7.643
0.0161 0.04159 7.00000 17.9699554443 2.6301712990   17.612  4.720  3.5980  0.308    1  0.000  0.543     0.00     0.00 -1 -4.39e-07      0.00 7.059e-01 2.780e-01 2.889e-03 8.182e-04 7.091e-03 -1.000 1.616e-02 -7.029 -6.571 -5.723 -7.466
0.0161 0.04159 7.00000 17.9702949524 2.6301712990   17.612  4.739  3.5895  0.255    1  0.000  0.541     0.00     0.00 -1 -4.25e-07      0.00 7.059e-01 2.780e-01 2.880e-03 8.190e-04 7.092e-03 -1.000 1.616e-02 -7.078 -6.550 -5.651 -7.475
0.0161 0.04159 7.00000 17.9706573486 2.6301712990   17.612  4.790  3.5788  0.161    1  0.000  0.502     0.00     0.00 -1 -4.48e-07      0.00 7.058e-01 2.780e-01 2.658e-03 1.020e-03 7.092e-03 -1.000 1.623e-02 -7.204 -6.576 -5.595 -7.544
0.0161 0.04159 7.00000 17.9709510803 2.6301715374   17.612  4.872  3.5699  0.043    1  0.000  0.464     0.00     0.00 -1 -5.54e-07      0.00 6.811e-01 3.027e-01 2.240e-03 2.080e-03 6.448e-03 -1.000 1.624e-02 -7.409 -6.680 -5.607 -7.693
0.0161 0.04159 7.00000 17.9711532593 2.6301715374   17.612  4.917  3.5646 -0.023    1  0.000  0.448     0.00     0.00 -1 -7.79e-07      0.00 6.704e-01 3.135e-01 2.076e-03 2.517e-03 6.172e-03 -1.000 1.618e-02 -7.522 -6.722 -5.575 -7.765
0.0161 0.04159 7.00000 17.9715423584 2.6301715374   17.612  4.968  3.5580 -0.100    1  0.000  0.431     0.00     0.00 -1 -1.09e-06      0.00 6.648e-01 3.190e-01 1.953e-03 2.778e-03 6.034e-03 -1.000 1.617e-02 -7.649 -6.755 -5.505 -7.838
0.0161 0.04159 7.00000 17.9901466370 2.6301767826   17.608  5.008  3.5543 -0.155    1  0.000  0.408     0.00     0.00 -1 -1.55e-06      0.00 6.482e-01 3.355e-01 1.733e-03 3.363e-03 5.667e-03 -1.000 1.626e-02 -7.751 -6.798 -5.477 -7.905
0.0161 0.04159 7.00000 18.0000000000 2.6301794052   17.610  4.995  3.5561 -0.135    1  0.000  0.408     0.00     0.00 -1 -1.47e-06      0.00 6.481e-01 3.357e-01 1.733e-03 3.366e-03 5.665e-03 -1.000 1.626e-02 -7.717 -6.792 -5.505 -7.888
0.0161 0.04159 7.00000 18.0203914642 2.6301848888   17.609  4.969  3.5594 -0.096    1  0.000  0.408     0.00     0.00 -1 -1.33e-06      0.00 6.479e-01 3.358e-01 1.732e-03 3.369e-03 5.662e-03 -1.000 1.626e-02 -7.653 -6.783 -5.559 -7.856
0.0161 0.04159 7.00000 18.0706176758 2.6301984787   17.616  4.931  3.5655 -0.033    1  0.000  0.408     0.00     0.00 -1 -1.08e-06      0.00 6.479e-01 3.359e-01 1.733e-03 3.368e-03 5.662e-03 -1.000 1.626e-02 -7.558 -6.770 -5.634 -7.808
0.0161 0.04159 7.00000 18.2000503540 2.6302330494   17.646  4.922  3.5733  0.008    1  0.000  0.409     0.00     0.00 -1 -1.05e-06      0.00 6.477e-01 3.361e-01 1.737e-03 3.363e-03 5.662e-03 -1.000 1.625e-02 -7.535 -6.844 -5.800 -7.841
0.0161 0.04159 7.00000 18.2520484924 2.6302466393   17.655  4.967  3.5801 -0.009    1  0.000  0.409     0.00     0.00 -1 -1.28e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.646 -7.030 -6.048 -7.997
0.0161 0.04159 7.00000 18.2604122162 2.6302487850   17.654  5.018  3.6178  0.089    1  0.000  0.409     0.00     0.00 -1 -1.82e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.776 -7.450 -6.677 -8.298
0.0161 0.04159 7.00000 18.2644729614 2.6302499771   17.651  5.040  3.6871  0.345    1  0.000  0.409     0.00     0.00 -1 -2.41e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.829 -7.825 -7.283 -8.510
0.0161 0.04159 7.00000 18.2665805817 2.6302504539   17.649  5.054  3.7083  0.416    1  0.000  0.409     0.00     0.00 -1 -2.76e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.865 -7.926 -7.444 -8.561
0.0161 0.04159 7.00000 18.2675266266 2.6302506924   17.648  5.065  3.7203  0.453    1  0.000  0.409     0.00     0.00 -1 -3.03e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.892 -7.984 -7.536 -8.589
0.0161 0.04159 7.00000 18.2679748535 2.6302509308   17.647  5.070  3.7289  0.482    1  0.000  0.409     0.00     0.00 -1 -3.13e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.904 -8.016 -7.593 -8.598
0.0161 0.04159 7.00000 18.2684001923 2.6302509308   17.646  5.074  3.7414  0.528    1  0.000  0.409     0.00     0.00 -1 -3.31e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.916 -8.053 -7.665 -8.602
0.0161 0.04159 7.00000 18.2685775757 2.6302509308   17.646  5.076  3.7485  0.555    1  0.000  0.409     0.00     0.00 -1  -3.2e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.920 -8.069 -7.703 -8.597
0.0161 0.04159 7.00000 18.2687740326 2.6302511692   17.646  5.077  3.7579  0.591    1  0.000  0.409     0.00     0.00 -1 -2.99e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.923 -8.088 -7.749 -8.587
0.0161 0.04159 7.00000 18.2689952850 2.6302511692   17.646  5.078  3.7716  0.645    1  0.000  0.409     0.00     0.00 -1 -2.76e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.925 -8.107 -7.809 -8.561
0.0161 0.04159 7.00000 18.2692432404 2.6302511692   17.645  5.077  3.7913  0.725    1  0.000  0.409     0.00     0.00 -1 -2.55e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.922 -8.120 -7.882 -8.505
0.0161 0.04159 7.00000 18.2695178986 2.6302511692   17.645  5.075  3.8133  0.815    1  0.000  0.409     0.00     0.00 -1 -2.32e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.918 -8.124 -7.944 -8.434
0.0161 0.04159 7.00000 18.2698249817 2.6302514076   17.645  5.074  3.8340  0.899    1  0.000  0.409     0.00     0.00 -1 -2.19e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.915 -8.124 -7.989 -8.368
0.0161 0.04159 7.00000 18.2701702118 2.6302514076   17.645  5.073  3.8536  0.978    1  0.000  0.409     0.00     0.00 -1 -2.29e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.913 -8.117 -8.019 -8.304
0.0161 0.04159 7.00000 18.2705554962 2.6302516460   17.644  5.073  3.8731  1.056    1  0.000  0.409     0.00     0.00 -1 -2.39e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.912 -8.101 -8.032 -8.240
0.0161 0.04159 7.00000 18.2709865570 2.6302516460   17.644  5.072  3.8926  1.135    1  0.000  0.409     0.00     0.00 -1  -2.5e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.911 -8.072 -8.023 -8.174
0.0161 0.04159 7.00000 18.2714691162 2.6302518845   17.643  5.072  3.9119  1.213    1  0.000  0.409     0.00     0.00 -1 -2.61e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.909 -8.021 -7.984 -8.103
0.0161 0.04159 7.00000 18.2720088959 2.6302518845   17.643  5.070  3.9314  1.292    1  0.000  0.409     0.00     0.00 -1 -2.73e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.906 -7.968 -7.949 -8.017
0.0161 0.04159 7.00000 18.2726097107 2.6302521229   17.641  5.069  3.9513  1.373    1  0.000  0.409     0.00     0.00 -1 -2.85e-06      0.00 6.476e-01 3.362e-01 1.738e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.903 -7.887 -7.875 -7.925
0.0161 0.04159 7.00000 18.2732830048 2.6302523613   17.639  5.067  3.9705  1.451    1  0.000  0.409     0.00     0.00 -1 -2.98e-06      0.00 6.476e-01 3.362e-01 1.739e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.899 -7.823 -7.828 -7.825
0.0161 0.04159 7.00000 18.2740364075 2.6302523613   17.638  5.065  3.9888  1.526    1  0.000  0.409     0.00     0.00 -1 -3.11e-06      0.00 6.476e-01 3.362e-01 1.739e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.894 -7.739 -7.751 -7.730
0.0161 0.04159 7.00000 18.2748775482 2.6302525997   17.636  5.063  4.0059  1.597    1  0.000  0.409     0.00     0.00 -1 -3.24e-06      0.00 6.476e-01 3.362e-01 1.739e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.888 -7.656 -7.673 -7.638
0.0161 0.04159 7.00000 18.2758178711 2.6302528381   17.634  5.060  4.0217  1.663    1  0.000  0.409     0.00     0.00 -1 -3.33e-06      0.00 6.476e-01 3.362e-01 1.739e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.881 -7.576 -7.598 -7.548
0.0161 0.04159 7.00000 18.2768688202 2.6302533150   17.631  5.057  4.0355  1.721    1  0.000  0.409     0.00     0.00 -1 -3.38e-06      0.00 6.476e-01 3.362e-01 1.739e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.873 -7.501 -7.529 -7.465
0.0161 0.04159 7.00000 18.2780475616 2.6302535534   17.628  5.054  4.0471  1.770    1  0.000  0.409     0.00     0.00 -1 -3.48e-06      0.00 6.475e-01 3.362e-01 1.739e-03 3.361e-03 5.662e-03 -1.000 1.625e-02 -7.866 -7.436 -7.468 -7.393
0.0161 0.04159 7.00000 18.2793617249 2.6302537918   17.624  5.052  4.0569  1.812    1  0.000  0.409     0.00     0.00 -1 -3.52e-06      0.00 6.475e-01 3.362e-01 1.739e-03 3.360e-03 5.662e-03 -1.000 1.625e-02 -7.859 -7.379 -7.414 -7.331
0.0161 0.04159 7.00000 18.2808303833 2.6302542686   17.625  5.049  4.0646  1.846    1  0.000  0.409     0.00     0.00 -1 -7.23e-07      0.00 6.475e-01 3.362e-01 1.739e-03 3.360e-03 5.662e-03 -1.000 1.625e-02 -7.853 -7.333 -7.370 -7.280
0.0161 0.04159 7.00000 18.2824745178 2.6302547455   17.625  5.047  4.0706  1.872    1  0.000  0.409     0.00     0.00 -1 -7.24e-07      0.00 6.475e-01 3.362e-01 1.739e-03 3.360e-03 5.662e-03 -1.000 1.625e-02 -7.848 -7.297 -7.337 -7.239
0.0161 0.04159 7.00000 18.2863655090 2.6302556992   17.627  5.044  4.0778  1.903    1  0.000  0.409     0.00     0.00 -1 -7.37e-07      0.00 6.475e-01 3.362e-01 1.739e-03 3.360e-03 5.662e-03 -1.000 1.625e-02 -7.840 -7.262 -7.308 -7.188
0.0161 0.04159 7.00000 18.3780117035 2.6302795410   17.661  5.043  4.0527  1.805    1  0.000  0.410     0.00     0.00 -1 -7.71e-07      0.00 6.474e-01 3.364e-01 1.741e-03 3.357e-03 5.662e-03 -1.000 1.625e-02 -7.836 -7.378 -7.411 -7.332
0.0161 0.04159 7.00000 18.5921669006 2.6303341389   17.724  5.044  3.9785  1.508    1  0.000  0.411     0.00     0.00 -1 -8.59e-07      0.00 6.471e-01 3.367e-01 1.747e-03 3.350e-03 5.662e-03 -1.000 1.624e-02 -7.840 -7.731 -7.738 -7.728
0.0161 0.04159 7.00000 18.6011524200 2.6303365231   17.726  5.044  3.9753  1.496    1  0.000  0.411     0.00     0.00 -1 -8.63e-07      0.00 6.471e-01 3.367e-01 1.747e-03 3.350e-03 5.661e-03 -1.000 1.624e-02 -7.841 -7.745 -7.751 -7.744
0.0161 0.04159 7.00000 18.6824512482 2.6303567886   17.741  5.046  3.9439  1.368    2  0.000  0.412     0.00     0.00 -1 -9.06e-07      0.00 6.470e-01 3.368e-01 1.749e-03 3.347e-03 5.661e-03 -1.000 1.623e-02 -7.845 -7.859 -7.843 -7.901
0.0161 0.04159 7.00000 18.7345466614 2.6303699017   17.750  5.047  3.9218  1.279    2  0.000  0.412     0.00     0.00 -1 -9.14e-07      0.00 6.469e-01 3.369e-01 1.751e-03 3.345e-03 5.661e-03 -1.000 1.623e-02 -7.848 -7.935 -7.907 -8.000
0.0161 0.04159 7.00000 18.7765731812 2.6303801537   17.755  5.048  3.9028  1.203    2  0.000  0.413     0.00     0.00 -1 -9.28e-07      0.00 6.468e-01 3.369e-01 1.752e-03 3.344e-03 5.661e-03 -1.000 1.623e-02 -7.850 -7.987 -7.945 -8.077
0.0161 0.04159 7.00000 18.7999572754 2.6303858757   17.734  5.047  3.8907  1.154    2  0.000  0.413     0.00     0.00 -1  -2.8e-06      0.00 6.468e-01 3.370e-01 1.752e-03 3.343e-03 5.661e-03 -1.000 1.623e-02 -7.849 -8.014 -7.964 -8.118
0.0161 0.04159 7.00000 18.8141708374 2.6303894520   17.706  5.047  3.8810  1.115    2  0.000  0.413     0.00     0.00 -1 -2.73e-06      0.00 6.468e-01 3.370e-01 1.753e-03 3.343e-03 5.661e-03 -1.000 1.623e-02 -7.847 -8.027 -7.967 -8.149
0.0161 0.04159 7.00000 18.8272438049 2.6303925514   17.682  5.047  3.8717  1.078    2  0.000  0.413     0.00     0.00 -1  -2.7e-06      0.00 6.468e-01 3.370e-01 1.753e-03 3.342e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.036 -7.965 -8.178
0.0161 0.04159 7.00000 18.8373050690 2.6303951740   17.665  5.046  3.8645  1.049    2  0.000  0.413     0.00     0.00 -1 -2.66e-06      0.00 6.468e-01 3.370e-01 1.753e-03 3.342e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.043 -7.961 -8.201
0.0161 0.04159 7.00000 18.8401355743 2.6303958893   17.660  5.046  3.8625  1.041    3  0.000  0.413     0.00     0.00 -1 -2.64e-06      0.00 6.467e-01 3.370e-01 1.753e-03 3.342e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.044 -7.960 -8.208
0.0161 0.04159 7.00000 18.8547554016 2.6303994656   17.636  5.046  3.8519  0.997    3  0.000  0.413     0.00     0.00 -1 -2.58e-06      0.00 6.467e-01 3.370e-01 1.754e-03 3.341e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.050 -7.948 -8.243
0.0161 0.04159 7.00000 18.8663597107 2.6304020882   17.618  5.046  3.8432  0.962    3  0.000  0.413     0.00     0.00 -1 -2.55e-06      0.00 6.467e-01 3.371e-01 1.754e-03 3.341e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.053 -7.935 -8.270
0.0161 0.04159 7.00000 18.8754825592 2.6304044724   17.605  5.046  3.8363  0.934    3  0.000  0.413     0.00     0.00 -1 -2.52e-06      0.00 6.467e-01 3.371e-01 1.754e-03 3.340e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.054 -7.924 -8.292
0.0161 0.04159 7.00000 18.8866882324 2.6304070950   17.590  5.047  3.8276  0.899    3  0.000  0.413     0.00     0.00 -1 -2.47e-06      0.00 6.467e-01 3.371e-01 1.754e-03 3.340e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.055 -7.907 -8.320
0.0161 0.04159 7.00000 18.8954944611 2.6304092407   17.578  5.047  3.8204  0.870    3  0.000  0.413     0.00     0.00 -1 -2.45e-06      0.00 6.467e-01 3.371e-01 1.755e-03 3.340e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.054 -7.890 -8.342
0.0161 0.04159 7.00000 18.9041557312 2.6304113865   17.567  5.047  3.8132  0.841    3  0.000  0.413     0.00     0.00 -1  -2.4e-06      0.00 6.467e-01 3.371e-01 1.755e-03 3.340e-03 5.661e-03 -1.000 1.623e-02 -7.846 -8.053 -7.872 -8.363
0.0161 0.04159 7.00000 18.9126739502 2.6304135323   17.558  5.047  3.8058  0.811    3  0.000  0.413     0.00     0.00 -1 -2.38e-06      0.00 6.466e-01 3.371e-01 1.755e-03 3.339e-03 5.661e-03 -1.000 1.623e-02 -7.847 -8.052 -7.852 -8.387
0.0161 0.04159 7.00000 18.9210472107 2.6304154396   17.548  5.047  3.7983  0.781    3  0.000  0.413     0.00     0.00 -1 -2.33e-06      0.00 6.466e-01 3.371e-01 1.755e-03 3.339e-03 5.661e-03 -1.000 1.623e-02 -7.847 -8.049 -7.829 -8.410
0.0161 0.04159 7.00000 18.9272270203 2.6304168701   17.542  5.047  3.7926  0.758    3  0.000  0.413     0.00     0.00 -1 -2.31e-06      0.00 6.466e-01 3.371e-01 1.755e-03 3.339e-03 5.661e-03 -1.000 1.623e-02 -7.847 -8.045 -7.810 -8.426
0.0161 0.04159 7.00000 18.9333248138 2.6304185390   17.536  5.047  3.7867  0.734    3  0.000  0.413     0.00     0.00 -1 -2.29e-06      0.00 6.466e-01 3.372e-01 1.756e-03 3.339e-03 5.661e-03 -1.000 1.622e-02 -7.847 -8.042 -7.791 -8.443
0.0161 0.04159 7.00000 18.9393386841 2.6304199696   17.530  5.047  3.7808  0.710    3  0.000  0.414     0.00     0.00 -1 -2.27e-06      0.00 6.466e-01 3.372e-01 1.756e-03 3.338e-03 5.661e-03 -1.000 1.622e-02 -7.847 -8.038 -7.770 -8.459
0.0161 0.04159 7.00000 18.9452686310 2.6304214001   17.525  5.047  3.7748  0.686    3  0.000  0.414     0.00     0.00 -1 -2.23e-06      0.00 6.466e-01 3.372e-01 1.756e-03 3.338e-03 5.661e-03 -1.000 1.622e-02 -7.847 -8.032 -7.744 -8.475
0.0161 0.04159 7.00000 18.9511070251 2.6304228306   17.520  5.047  3.7687  0.662    3  0.000  0.414     0.00     0.00 -1 -2.21e-06      0.00 6.466e-01 3.372e-01 1.756e-03 3.338e-03 5.661e-03 -1.000 1.622e-02 -7.847 -8.024 -7.717 -8.489
0.0161 0.04159 7.00000 18.9568614960 2.6304240227   17.514  5.047  3.7624  0.636    3  0.000  0.414     0.00     0.00 -1 -2.38e-06      0.00 6.466e-01 3.372e-01 1.756e-03 3.338e-03 5.661e-03 -1.000 1.622e-02 -7.847 -8.016 -7.691 -8.501
0.0161 0.04159 7.00000 18.9625282288 2.6304254532   17.508  5.046  3.7558  0.610    3  0.000  0.414     0.00     0.00 -1 -2.71e-06      0.00 6.466e-01 3.372e-01 1.756e-03 3.338e-03 5.661e-03 -1.000 1.622e-02 -7.846 -8.007 -7.662 -8.512
0.0161 0.04159 7.00000 18.9681034088 2.6304268837   17.502  5.046  3.7490  0.583    3  0.000  0.414     0.00     0.00 -1 -3.05e-06      0.00 6.466e-01 3.372e-01 1.757e-03 3.337e-03 5.661e-03 -1.000 1.622e-02 -7.846 -7.996 -7.631 -8.522
0.0161 0.04159 7.00000 18.9701652527 2.6304273605   17.500  5.046  3.7462  0.571    3  0.000  0.414     0.00     0.00 -1 -3.04e-06      0.00 6.466e-01 3.372e-01 1.757e-03 3.337e-03 5.661e-03 -1.000 1.622e-02 -7.846 -7.991 -7.618 -8.526
0.0161 0.04159 7.00000 18.9811573029 2.6304299831   17.486  5.046  3.7298  0.506    3  0.000  0.414     0.00     0.00 -1 -2.94e-06      0.00 6.466e-01 3.372e-01 1.757e-03 3.337e-03 5.661e-03 -1.000 1.622e-02 -7.846 -7.959 -7.540 -8.539
0.0161 0.04159 7.00000 18.9932975769 2.6304328442   17.473  5.046  3.7059  0.410    3  0.000  0.414     0.00     0.00 -1  -2.8e-06      0.00 6.465e-01 3.372e-01 1.757e-03 3.337e-03 5.661e-03 -1.000 1.622e-02 -7.844 -7.898 -7.410 -8.539
0.0161 0.04159 7.00000 19.0028247833 2.6304352283   17.464  5.043  3.6772  0.298    3  0.000  0.414     0.00     0.00 -1 -2.53e-06      0.00 6.465e-01 3.373e-01 1.757e-03 3.336e-03 5.661e-03 -1.000 1.622e-02 -7.838 -7.804 -7.236 -8.509
0.0161 0.04159 7.00000 19.0122852325 2.6304373741   17.458  5.028  3.6394  0.162    3  0.000  0.414     0.00     0.00 -1 -2.13e-06      0.00 6.465e-01 3.373e-01 1.758e-03 3.336e-03 5.661e-03 -1.000 1.622e-02 -7.799 -7.600 -6.912 -8.393
0.0161 0.04159 7.00000 19.0213565826 2.6304395199   17.455  5.006  3.6254  0.127    3  0.000  0.414     0.00     0.00 -1  -1.8e-06      0.00 6.465e-01 3.373e-01 1.758e-03 3.336e-03 5.661e-03 -1.000 1.622e-02 -7.746 -7.466 -6.726 -8.294
0.0161 0.04159 7.00000 19.0280437469 2.6304411888   17.452  5.022  3.6204  0.092    3  0.000  0.412     0.00     0.00 -1 -1.93e-06      0.00 6.465e-01 3.373e-01 1.749e-03 3.340e-03 5.661e-03 -1.000 1.622e-02 -7.784 -7.475 -6.713 -8.316
0.0161 0.04159 7.00000 19.0356712341 2.6304430962   17.448  5.024  3.6178  0.079    3  0.000  0.412     0.00     0.00 -1 -1.95e-06      0.00 6.465e-01 3.373e-01 1.748e-03 3.341e-03 5.661e-03 -1.000 1.622e-02 -7.790 -7.464 -6.691 -8.313
0.0161 0.04159 7.00000 19.0433082581 2.6304447651   17.445  5.027  3.6151  0.065    3  0.000  0.412     0.00     0.00 -1 -1.96e-06      0.00 6.465e-01 3.373e-01 1.747e-03 3.341e-03 5.661e-03 -1.000 1.622e-02 -7.797 -7.453 -6.667 -8.309
0.0161 0.04159 7.00000 19.0506267548 2.6304466724   17.442  5.029  3.6123  0.052    3  0.000  0.411     0.00     0.00 -1 -1.98e-06      0.00 6.465e-01 3.373e-01 1.746e-03 3.341e-03 5.661e-03 -1.000 1.622e-02 -7.803 -7.440 -6.642 -8.304
0.0161 0.04159 7.00000 19.0575485229 2.6304483414   17.439  5.031  3.6094  0.038    3  0.000  0.411     0.00     0.00 -1 -1.99e-06      0.00 6.464e-01 3.373e-01 1.746e-03 3.342e-03 5.661e-03 -1.000 1.622e-02 -7.808 -7.427 -6.616 -8.299
