# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Dec  4 22:00:13 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0201 0.14485 7.00000 0.2996666133 1.9522459507    0.300 -1.322  3.4738  4.084    0  0.000  0.545     0.00     0.00 -1    -1e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 8.076 9.451 11.273 8.167
0.0201 0.14485 7.00000 0.3000838757 1.9530819654    0.300 -1.322  3.4739  4.084    0  0.000  0.545     0.00     0.00 -1 -1.01e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 8.074 9.448 11.269 8.164
0.0201 0.14485 7.00000 0.3235219717 1.9977548122    0.323 -1.273  3.4803  4.094    0  0.000  0.545     0.00     0.00 -1 -1.07e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.953 9.268 11.028 8.000
0.0201 0.14485 7.00000 0.3500745595 2.0435397625    0.350 -1.222  3.4871  4.104    0  0.000  0.545     0.00     0.00 -1 -1.15e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.824 9.077 10.769 7.829
0.0201 0.14485 7.00000 0.3852054179 2.0976142883    0.385 -1.161  3.4950  4.116    0  0.000  0.545     0.00     0.00 -1 -1.24e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.672 8.861 10.487 7.633
0.0201 0.14485 7.00000 0.4000652730 2.1185925007    0.400 -1.137  3.4981  4.121    0  0.000  0.545     0.00     0.00 -1 -1.27e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.612 8.778 10.380 7.557
0.0201 0.14485 7.00000 0.4018630385 2.1210615635    0.402 -1.134  3.4985  4.122    0  0.000  0.545     0.00     0.00 -1 -1.28e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.605 8.768 10.368 7.548
0.0201 0.14485 7.00000 0.4500559270 2.1823470592    0.450 -1.061  3.5082  4.137    0  0.000  0.545     0.00     0.00 -1  -1.4e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.424 8.516 10.042 7.319
0.0201 0.14485 7.00000 0.4774055779 2.2134537697    0.477 -1.023  3.5138  4.147    0  0.000  0.545     0.00     0.00 -1 -1.47e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.329 8.380 9.863 7.197
0.0201 0.14485 7.00000 0.5000466108 2.2375023365    0.500 -0.992  3.5183  4.155    0  0.000  0.545     0.00     0.00 -1 -1.53e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.251 8.269 9.717 7.098
0.0201 0.14485 7.00000 0.5102788210 2.2478053570    0.510 -0.979  3.5206  4.159    0  0.000  0.545     0.00     0.00 -1 -1.56e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.217 8.218 9.650 7.054
0.0201 0.14485 7.00000 0.5313637853 2.2676043510    0.531 -0.952  3.5246  4.166    0  0.000  0.545     0.00     0.00 -1 -1.61e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.151 8.125 9.528 6.970
0.0201 0.14485 7.00000 0.5500372648 2.2836892605    0.550 -0.931  3.5274  4.170    0  0.000  0.545     0.00     0.00 -1 -1.65e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.097 8.051 9.435 6.904
0.0201 0.14485 7.00000 0.5538273454 2.2868020535    0.553 -0.926  3.5282  4.172    0  0.000  0.545     0.00     0.00 -1 -1.66e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.086 8.035 9.413 6.889
0.0201 0.14485 7.00000 0.5798563957 2.3069214821    0.580 -0.894  3.5334  4.181    0  0.000  0.545     0.00     0.00 -1 -1.73e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 7.005 7.919 9.262 6.787
0.0201 0.14485 7.00000 0.6000279784 2.3211402893    0.600 -0.872  3.5367  4.186    0  0.000  0.545     0.00     0.00 -1 -1.78e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.949 7.842 9.163 6.718
0.0201 0.14485 7.00000 0.6122531891 2.3292355537    0.612 -0.857  3.5392  4.191    0  0.000  0.545     0.00     0.00 -1 -1.81e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.914 7.791 9.095 6.673
0.0201 0.14485 7.00000 0.6450763941 2.3492350578    0.645 -0.819  3.5455  4.200    0  0.000  0.545     0.00     0.00 -1 -1.91e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.817 7.652 8.914 6.552
0.0201 0.14485 7.00000 0.6500186324 2.3520460129    0.650 -0.813  3.5464  4.201    0  0.000  0.545     0.00     0.00 -1 -1.92e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.802 7.632 8.888 6.534
0.0201 0.14485 7.00000 0.6670498252 2.3613662720    0.667 -0.793  3.5501  4.207    0  0.000  0.545     0.00     0.00 -1 -1.98e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.752 7.557 8.787 6.469
0.0201 0.14485 7.00000 0.6944646239 2.3752708435    0.695 -0.761  3.5557  4.215    0  0.000  0.545     0.00     0.00 -1 -2.06e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.672 7.438 8.628 6.368
0.0201 0.14485 7.00000 0.7000093460 2.3779313564    0.700 -0.755  3.5567  4.217    0  0.000  0.545     0.00     0.00 -1 -2.08e-14      0.00 6.957e-01 2.842e-01 3.618e-03 9.762e-04 8.853e-03 -1.000 2.012e-02 6.658 7.417 8.600 6.350
0.0201 0.14485 7.00000 0.7197914124 2.3870398998    0.720 -0.693  3.5786  4.255    0  0.000  0.542     0.00     0.00 -1 -2.27e-14      0.00 6.957e-01 2.842e-01 3.599e-03 9.757e-04 8.854e-03 -1.000 2.012e-02 6.503 7.102 8.128 6.108
0.0201 0.14485 7.00000 0.7500000000 2.3998889923    0.750 -0.597  3.6117  4.309    0  0.000  0.538     0.00     0.00 -1  -2.6e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 6.263 6.644 7.474 5.758
0.0201 0.14485 7.00000 0.7579701543 2.4030833244    0.758 -0.590  3.6128  4.310    0  0.000  0.538     0.00     0.00 -1 -2.63e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 6.244 6.618 7.444 5.735
0.0201 0.14485 7.00000 0.8000000119 2.4187245369    0.800 -0.548  3.6179  4.312    0  0.000  0.538     0.00     0.00 -1 -2.81e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 6.139 6.483 7.281 5.616
0.0201 0.14485 7.00000 0.8258047700 2.4274258614    0.825 -0.522  3.6214  4.314    0  0.000  0.538     0.00     0.00 -1 -2.93e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 6.074 6.396 7.176 5.540
0.0201 0.14485 7.00000 0.8500000238 2.4350347519    0.850 -0.494  3.6248  4.313    0  0.000  0.538     0.00     0.00 -1 -3.08e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 6.006 6.308 7.071 5.463
0.0201 0.14485 7.00000 0.8920552135 2.4471378326    0.891 -0.450  3.6308  4.313    0  0.000  0.538     0.00     0.00 -1 -3.33e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.894 6.161 6.895 5.336
0.0201 0.14485 7.00000 0.8999999166 2.4492785931    0.899 -0.440  3.6320  4.312    0  0.000  0.538     0.00     0.00 -1  -3.4e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.870 6.130 6.858 5.308
0.0201 0.14485 7.00000 0.9499999881 2.4618122578    0.950 -0.384  3.6395  4.310    0  0.000  0.538     0.00     0.00 -1 -3.77e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.731 5.949 6.641 5.151
0.0201 0.14485 7.00000 0.9948976636 2.4718410969    0.995 -0.330  3.6469  4.305    0  0.000  0.538     0.00     0.00 -1  -4.2e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.595 5.773 6.432 4.996
0.0201 0.14485 7.00000 1.0000000000 2.4729156494    1.000 -0.324  3.6478  4.305    0  0.000  0.538     0.00     0.00 -1 -4.25e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.579 5.752 6.408 4.978
0.0201 0.14485 7.00000 1.0272730589 2.4784507751    1.027 -0.294  3.6522  4.305    0  0.000  0.538     0.00     0.00 -1  -4.3e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.506 5.657 6.294 4.896
0.0201 0.14485 7.00000 1.0499999523 2.4828116894    1.050 -0.267  3.6561  4.303    0  0.000  0.538     0.00     0.00 -1 -4.38e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.438 5.570 6.191 4.820
0.0201 0.14485 7.00000 1.1000000238 2.4916803837    1.099 -0.211  3.6649  4.301    0  0.000  0.538     0.00     0.00 -1 -4.51e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.297 5.390 5.978 4.664
0.0201 0.14485 7.00000 1.1009641886 2.4918422699    1.100 -0.210  3.6651  4.301    0  0.000  0.538     0.00     0.00 -1 -4.51e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.294 5.386 5.974 4.661
0.0201 0.14485 7.00000 1.1177102327 2.4946036339    1.117 -0.191  3.6681  4.301    0  0.000  0.538     0.00     0.00 -1 -4.53e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.247 5.326 5.903 4.610
0.0201 0.14485 7.00000 1.1499999762 2.4996678829    1.149 -0.146  3.6748  4.296    0  0.000  0.538     0.00     0.00 -1 -4.69e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.135 5.189 5.743 4.490
0.0201 0.14485 7.00000 1.1506288052 2.4997632504    1.150 -0.145  3.6750  4.296    0  0.000  0.538     0.00     0.00 -1 -4.69e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 5.133 5.186 5.739 4.488
0.0201 0.14485 7.00000 1.2000000477 2.5068950653    1.200 -0.073  3.6858  4.286    0  0.000  0.538     0.00     0.00 -1 -4.99e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.953 4.968 5.487 4.298
0.0201 0.14485 7.00000 1.2075614929 2.5079281330    1.207 -0.062  3.6875  4.284    0  0.000  0.538     0.00     0.00 -1 -5.02e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.926 4.936 5.450 4.270
0.0201 0.14485 7.00000 1.2500000000 2.5134611130    1.250  0.002  3.6971  4.273    0  0.000  0.538     0.00     0.00 -1 -5.29e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.765 4.747 5.233 4.105
0.0201 0.14485 7.00000 1.2602629662 2.5147349834    1.260  0.016  3.6993  4.271    0  0.000  0.538     0.00     0.00 -1 -5.33e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.729 4.705 5.184 4.068
0.0201 0.14485 7.00000 1.2999999523 2.5194499493    1.300  0.081  3.7086  4.258    0  0.000  0.538     0.00     0.00 -1 -5.62e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.569 4.520 4.975 3.905
0.0201 0.14485 7.00000 1.3092042208 2.5204951763    1.309  0.096  3.7108  4.254    0  0.000  0.538     0.00     0.00 -1 -5.68e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.530 4.477 4.926 3.867
0.0201 0.14485 7.00000 1.3500000238 2.5249314308    1.350  0.169  3.7209  4.235    0  0.000  0.538     0.00     0.00 -1 -6.08e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.346 4.271 4.696 3.683
0.0201 0.14485 7.00000 1.3639346361 2.5263769627    1.364  0.195  3.7244  4.227    0  0.000  0.538     0.00     0.00 -1 -6.19e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.282 4.199 4.616 3.620
0.0201 0.14485 7.00000 1.3949645758 2.5294768810    1.395  0.258  3.7325  4.206    0  0.000  0.538     0.00     0.00 -1 -6.59e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.124 4.027 4.425 3.465
0.0201 0.14485 7.00000 1.3999999762 2.5299651623    1.400  0.269  3.7339  4.203    0  0.000  0.538     0.00     0.00 -1 -6.67e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 4.097 3.998 4.392 3.439
0.0201 0.14485 7.00000 1.4211080074 2.5319683552    1.421  0.315  3.7396  4.185    0  0.000  0.538     0.00     0.00 -1 -6.94e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.981 3.873 4.255 3.327
0.0201 0.14485 7.00000 1.4500000477 2.5346016884    1.450  0.385  3.7477  4.157    0  0.000  0.538     0.00     0.00 -1 -7.49e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.808 3.690 4.053 3.163
0.0201 0.14485 7.00000 1.4613889456 2.5356068611    1.462  0.413  3.7509  4.145    0  0.000  0.538     0.00     0.00 -1 -7.67e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.738 3.616 3.972 3.096
0.0201 0.14485 7.00000 1.4882763624 2.5379099846    1.488  0.487  3.7590  4.112    0  0.000  0.538     0.00     0.00 -1 -8.31e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.553 3.423 3.760 2.923
0.0201 0.14485 7.00000 1.5000000000 2.5388846397    1.500  0.521  3.7627  4.096    0  0.000  0.538     0.00     0.00 -1 -8.67e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.467 3.334 3.663 2.842
0.0201 0.14485 7.00000 1.5173146725 2.5402922630    1.517  0.575  3.7684  4.070    0  0.000  0.538     0.00     0.00 -1 -9.07e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.334 3.197 3.513 2.719
0.0201 0.14485 7.00000 1.5382245779 2.5419437885    1.538  0.641  3.7756  4.039    0  0.000  0.538     0.00     0.00 -1 -9.65e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.168 3.027 3.327 2.567
0.0201 0.14485 7.00000 1.5499999523 2.5428512096    1.550  0.678  3.7799  4.021    0  0.000  0.538     0.00     0.00 -1    -1e-13      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 3.074 2.930 3.221 2.481
0.0201 0.14485 7.00000 1.5661742687 2.5440721512    1.566  0.730  3.7859  3.999    0  0.000  0.538     0.00     0.00 -1 -1.01e-13      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.946 2.800 3.077 2.366
0.0201 0.14485 7.00000 1.5843882561 2.5454130173    1.584  0.786  3.7934  3.977    0  0.000  0.538     0.00     0.00 -1 -1.01e-13      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.804 2.656 2.918 2.240
0.0201 0.14485 7.00000 1.6000000238 2.5465342999    1.600  0.834  3.8003  3.961    0  0.000  0.538     0.00     0.00 -1 -1.01e-13      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.685 2.536 2.783 2.138
0.0201 0.14485 7.00000 1.6075081825 2.5470645428    1.607  0.857  3.8038  3.955    0  0.000  0.538     0.00     0.00 -1  -9.6e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.628 2.480 2.719 2.090
0.0201 0.14485 7.00000 1.6265721321 2.5483858585    1.626  0.911  3.8136  3.945    0  0.000  0.538     0.00     0.00 -1  -8.4e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.493 2.344 2.565 1.980
0.0201 0.14485 7.00000 1.6465618610 2.5497336388    1.646  0.962  3.8255  3.947    0  0.000  0.538     0.00     0.00 -1 -7.13e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.366 2.217 2.417 1.881
0.0201 0.14485 7.00000 1.6499998569 2.5499615669    1.649  0.970  3.8277  3.948    0  0.000  0.538     0.00     0.00 -1 -6.91e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.345 2.197 2.393 1.866
0.0201 0.14485 7.00000 1.6544175148 2.5502529144    1.654  0.980  3.8306  3.950    0  0.000  0.538     0.00     0.00 -1 -6.24e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.319 2.171 2.361 1.847
0.0201 0.14485 7.00000 1.6711734533 2.5513420105    1.670  1.012  3.8432  3.974    0  0.000  0.538     0.00     0.00 -1 -4.09e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.240 2.096 2.265 1.802
0.0201 0.14485 7.00000 1.6749999523 2.5515873432    1.674  1.019  3.8463  3.980    0  0.000  0.538     0.00     0.00 -1 -3.71e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.224 2.080 2.245 1.794
0.0201 0.14485 7.00000 1.6752862930 2.5516057014    1.675  1.019  3.8465  3.981    0  0.000  0.538     0.00     0.00 -1 -2.39e-14      0.00 6.957e-01 2.842e-01 3.571e-03 9.750e-04 8.855e-03 -1.000 2.012e-02 2.222 2.079 2.243 1.793
0.0201 0.14485 7.00000 1.6890623569 2.5524775982    1.688  1.026  3.8556  4.014    0  0.000  0.538     0.00     0.00 -1 -1.62e-23      0.00 6.957e-01 2.842e-01 3.571e-03 9.749e-04 8.855e-03 -1.000 2.012e-02 2.204 2.065 2.215 1.801
0.0201 0.14485 7.00000 1.7000000477 2.5531582832    1.699  1.021  3.8606  4.041    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.842e-01 3.571e-03 9.749e-04 8.855e-03 -1.000 2.012e-02 2.216 2.080 2.222 1.828
0.0201 0.14485 7.00000 1.7091826200 2.5537219048    1.708  1.014  3.8641  4.065    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.842e-01 3.571e-03 9.749e-04 8.855e-03 -1.000 2.012e-02 2.235 2.101 2.238 1.857
0.0201 0.14485 7.00000 1.7241873741 2.5546283722    1.723  0.990  3.8663  4.102    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.842e-01 3.571e-03 9.749e-04 8.855e-03 -1.000 2.012e-02 2.296 2.165 2.299 1.925
0.0201 0.14485 7.00000 1.7249999046 2.5546767712    1.724  0.988  3.8663  4.104    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.842e-01 3.571e-03 9.749e-04 8.854e-03 -1.000 2.012e-02 2.300 2.169 2.303 1.930
0.0201 0.14485 7.00000 1.7311563492 2.5550429821    1.730  0.975  3.8663  4.118    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.842e-01 3.571e-03 9.749e-04 8.854e-03 -1.000 2.012e-02 2.333 2.202 2.336 1.962
