Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,Gmag,BP-RP,e_Gmag,e_BP-RP
2259,123.8640,-61.0703,2.4807,0.0958,-6.0490,0.1060,10.7112,0.0990,,,17.9725,2.7604,0.0030,0.0466
2260,118.6551,-62.8750,2.5514,0.1012,-4.5679,0.1522,11.7455,0.1400,,,18.2206,2.8667,0.0032,0.0550
2261,118.7474,-60.8190,2.4092,0.1679,-3.7133,0.2259,10.7972,0.2155,21.3014,2.2943,10.8243,0.6167,0.0028,0.0047
2262,119.9562,-61.1741,2.2294,0.1568,-4.8290,0.1786,11.8962,0.1836,,,18.8247,2.8600,0.0035,0.0755
2263,118.4725,-61.4327,2.3173,0.1433,-4.4487,0.1606,11.2411,0.1771,,,18.5030,3.0451,0.0032,0.0686
2264,117.6662,-60.0616,2.1635,0.1150,-3.9629,0.1342,11.7014,0.1200,,,18.1939,2.7860,0.0034,0.0579
2265,119.0325,-61.0671,2.4232,0.1795,-4.3698,0.2030,11.5288,0.2296,,,18.9908,2.8453,0.0034,0.0819
2266,117.3009,-60.8515,2.6416,0.1119,-3.9046,0.1441,11.8330,0.1271,,,18.2070,2.7356,0.0031,0.0419
2267,118.9672,-60.7508,2.5645,0.1696,-4.6032,0.2414,11.6164,0.2037,,,18.8711,2.7015,0.0033,0.1128
2268,118.9485,-60.5985,2.3853,0.1959,-3.0015,0.2807,11.5804,0.2299,,,16.2042,2.2363,0.0032,0.0081
2269,117.2393,-61.0506,2.2167,0.1412,-4.0080,0.1676,11.4162,0.1634,,,18.5322,2.8367,0.0033,0.0685
2270,121.7712,-59.8835,2.5346,0.1523,-5.3471,0.2069,11.0929,0.1964,,,18.6280,2.8670,0.0033,0.0849
2271,118.9740,-63.3662,2.5658,0.0422,-4.5647,0.0555,11.8040,0.0475,,,16.3695,2.0118,0.0031,0.0100
2272,119.1128,-62.8139,2.6348,0.0373,-4.2228,0.0462,12.3760,0.0413,,,15.7354,1.8352,0.0029,0.0075
2273,119.8259,-60.6333,2.4416,0.1983,-4.5008,0.2753,11.3861,0.2166,,,18.8764,3.2492,0.0035,0.1119
2274,122.1846,-60.1445,2.5408,0.1387,-5.0884,0.1759,10.9526,0.1833,,,18.4759,2.8155,0.0033,0.0564
2275,117.2357,-60.8533,2.5193,0.1409,-4.3655,0.1800,9.9627,0.1726,,,18.7248,3.0353,0.0034,0.0892
2276,119.9002,-61.3518,2.2087,0.1431,-5.0625,0.1680,11.5140,0.1693,,,18.7971,3.0463,0.0033,0.0657
2277,120.0104,-60.8598,2.3202,0.1763,-4.8577,0.2161,10.8073,0.2078,,,18.4983,3.1071,0.0040,0.0655
2278,120.5029,-61.3794,2.2336,0.1414,-4.7990,0.1808,11.1914,0.1829,,,18.8083,2.8158,0.0033,0.0748
2279,115.8507,-60.6545,2.5038,0.1221,-3.3721,0.1563,11.1391,0.1259,,,18.2438,2.7217,0.0034,0.0691
2280,119.0027,-58.6871,2.3817,0.1033,-4.9678,0.1216,10.6997,0.1330,,,18.2389,2.7676,0.0033,0.0453
2281,120.1769,-61.0284,2.3719,0.1464,-5.3323,0.1853,12.1023,0.1689,,,18.6560,3.0205,0.0033,0.0756
2282,117.9655,-60.2033,2.6831,0.0923,-4.2069,0.1209,10.7574,0.1021,26.8176,7.0559,14.0716,1.3505,0.0032,0.0081
2283,117.4668,-60.9139,2.2418,0.1385,-4.8138,0.1781,12.0684,0.1527,,,18.5250,2.9501,0.0032,0.0707
2284,121.1425,-61.7682,2.2987,0.1339,-4.8370,0.1673,11.1552,0.1642,,,18.4768,3.0802,0.0033,0.0732
2285,119.6289,-61.3297,2.6564,0.1395,-4.3035,0.1656,11.0762,0.1684,,,18.7460,2.8716,0.0033,0.0667
2286,119.3121,-60.9856,2.4449,0.1573,-4.2326,0.1840,10.4848,0.1770,,,18.7891,2.9326,0.0034,0.0746
2287,119.4706,-61.2599,2.4539,0.1691,-4.3228,0.2461,11.6912,0.1882,,,18.8196,2.7428,0.0035,0.0825
2288,121.3968,-61.0109,2.6616,0.1072,-5.1017,0.1272,11.3950,0.1310,,,15.4905,1.6985,0.0029,0.0057
2289,120.2296,-60.5215,2.6853,0.1186,-4.9989,0.1891,11.4213,0.1428,,,18.0839,2.7964,0.0034,0.0549
2290,119.7757,-60.7710,2.2583,0.1447,-4.5087,0.1928,11.5100,0.1608,,,18.4894,2.9286,0.0033,0.0790
2291,120.0515,-59.2772,2.4550,0.1401,-5.6693,0.1861,11.0167,0.1840,,,18.5660,3.2336,0.0036,0.0634
2292,119.7356,-58.7729,2.4079,0.1209,-5.1045,0.1692,10.9376,0.1388,,,18.5285,2.8169,0.0034,0.0591
2293,120.8201,-59.9217,2.2709,0.1403,-4.2318,0.1880,11.0112,0.1808,,,18.6147,2.7509,0.0035,0.0677
2294,119.8511,-60.1993,2.6886,0.1289,-4.7061,0.1799,11.6098,0.1491,,,17.6904,0.1895,0.0042,0.3185
2295,118.5791,-62.0699,2.4938,0.1316,-4.4897,0.1669,11.1994,0.1670,,,18.5648,2.7744,0.0032,0.0636
2296,119.0479,-60.7733,2.4330,0.1890,-4.2537,0.2567,11.6617,0.1997,,,18.6997,2.8289,0.0034,0.0686
2297,122.7548,-60.4271,2.3923,0.1288,-5.3374,0.1553,10.9421,0.2004,,,18.4592,2.8300,0.0032,0.0681
2298,118.5274,-61.9725,2.5646,0.1545,-5.4113,0.1960,11.8824,0.1967,,,18.8371,2.6595,0.0033,0.0781
2299,119.2562,-60.6581,2.6162,0.1204,-5.0654,0.1723,11.5280,0.1314,,,18.3110,2.7191,0.0031,0.0565
2300,121.6017,-62.0690,2.3082,0.1513,-5.0379,0.1962,11.8846,0.2008,,,18.9769,3.1392,0.0035,0.0697
2301,116.7784,-62.0998,2.5824,0.0740,-2.9895,0.0889,11.1329,0.0879,,,16.6956,2.1416,0.0030,0.0101
2302,118.4071,-60.4929,2.2316,0.1089,-5.0403,0.1524,10.6934,0.1444,,,18.1266,2.6224,0.0034,0.0279
2303,119.0318,-61.8197,2.3348,0.1376,-5.4525,0.1870,10.9821,0.1650,,,18.1531,2.7009,0.0032,0.0441
2304,118.4463,-61.9726,2.3554,0.1029,-4.3228,0.1324,9.8866,0.1384,,,18.1595,2.6222,0.0030,0.0507
2305,119.1138,-63.4998,2.3898,0.0698,-5.1098,0.0966,12.0993,0.0792,,,17.4036,2.4395,0.0030,0.0260
2306,119.0640,-60.6675,2.2871,0.1570,-4.2636,0.2163,11.2291,0.1727,,,18.5427,2.9726,0.0034,0.0897
2307,118.3337,-60.7662,2.2860,0.1577,-4.5036,0.2383,11.2423,0.2353,,,18.9508,3.2468,0.0035,0.1085
2308,117.7977,-61.5623,2.1776,0.1450,-3.7765,0.1956,11.9864,0.1656,,,18.7754,2.6687,0.0033,0.0773
2309,116.9337,-60.8226,2.6123,0.1054,-3.8189,0.1354,11.5195,0.1303,,,18.2570,2.9401,0.0032,0.0487
2310,121.5056,-59.2309,2.6018,0.1160,-4.7174,0.1472,10.7087,0.1528,,,18.3037,2.8979,0.0032,0.0563
2311,118.4146,-60.9512,2.4785,0.1419,-4.8663,0.2013,11.7694,0.2006,,,18.7415,2.9603,0.0034,0.0770
2312,119.5975,-60.8075,2.3226,0.1502,-4.6638,0.1705,11.7956,0.1398,,,18.3190,2.2926,0.0032,0.0788
2313,117.8115,-61.2780,2.3714,0.1745,-4.0640,0.2194,11.4802,0.1851,,,18.8481,2.6824,0.0033,0.0646
2314,119.9945,-60.3685,2.4558,0.1521,-4.5551,0.1908,11.4410,0.2272,,,18.9270,2.8447,0.0039,0.0921
2315,119.4627,-60.9583,2.2580,0.1318,-3.6697,0.1683,10.7812,0.1573,,,17.9421,2.7689,0.0034,0.0408
2316,119.9288,-59.9554,2.2571,0.1498,-4.8507,0.1857,11.1962,0.1668,,,18.5820,2.7878,0.0035,0.0912
2317,117.8756,-59.6694,2.4920,0.1475,-4.2882,0.2269,11.4286,0.2056,,,18.5879,2.9630,0.0035,0.1166
2318,120.0459,-60.7826,2.3790,0.1742,-5.4941,0.2243,11.6081,0.1990,,,18.8799,2.8636,0.0037,0.0946
2319,118.1053,-60.2216,2.2489,0.1589,-3.9239,0.1516,10.7716,0.1685,,,18.5246,2.8914,0.0033,0.1108
2320,120.1944,-61.4945,2.6362,0.1241,-5.1673,0.1701,11.4537,0.1552,,,18.6288,2.8542,0.0032,0.0733
2321,119.3008,-60.5441,2.5825,0.1247,-5.3414,0.1514,11.2869,0.1577,,,18.6090,2.7186,0.0033,0.0663
2322,119.8143,-62.0226,2.3024,0.1417,-5.3093,0.1723,11.5343,0.1726,,,18.6466,3.0075,0.0034,0.0640
2323,117.1041,-59.3138,2.3398,0.1490,-3.9110,0.1817,11.8559,0.1882,,,18.5641,2.8428,0.0036,0.0780
2324,120.0648,-60.3468,2.5724,0.1625,-4.0879,0.1996,11.2020,0.2573,,,18.9570,2.6781,0.0034,0.0746
2325,120.1763,-60.6156,2.5292,0.1899,-4.9576,0.2494,11.6191,0.2290,,,18.9252,2.7476,0.0034,0.0638
2326,120.5664,-61.5025,2.7081,0.0829,-4.4369,0.1278,10.1598,0.1146,26.9859,2.6658,10.8022,0.5706,0.0028,0.0048
2327,118.0865,-61.2434,2.3009,0.1506,-3.8413,0.2076,11.9160,0.1795,,,18.7671,2.8329,0.0034,0.0718
2328,118.9411,-60.4392,2.2074,0.1137,-4.7085,0.1302,10.9825,0.1312,,,18.2350,2.7541,0.0032,0.0505
2329,119.0850,-61.6074,2.5134,0.1243,-3.6956,0.1531,11.2174,0.1547,,,18.5261,2.9025,0.0033,0.0397
2330,118.8168,-61.5985,2.3559,0.1509,-4.5188,0.1860,11.5291,0.1950,,,18.5030,3.1588,0.0037,0.0658
2331,116.8757,-60.2222,2.3303,0.1432,-4.4590,0.1886,11.6088,0.1695,,,18.8557,2.9739,0.0035,0.0753
2332,119.2008,-59.9435,2.2583,0.1493,-4.7472,0.1949,11.4229,0.1786,,,18.7991,2.9606,0.0035,0.1120
2333,120.6343,-60.9647,2.2012,0.1259,-5.1561,0.1505,11.4969,0.1738,,,18.4310,2.8390,0.0033,0.0450
2334,122.1196,-61.9255,2.6412,0.0615,-6.3876,0.0789,11.4225,0.0751,,,17.4853,2.4751,0.0029,0.0160
2335,120.0528,-62.8460,2.3837,0.1507,-4.3659,0.2090,11.3435,0.1637,,,18.7155,2.7848,0.0034,0.0592
2336,119.1688,-60.7134,2.4187,0.1848,-3.6996,0.2431,10.9552,0.1976,,,18.7576,3.0112,0.0034,0.0720
2337,118.4653,-60.8773,2.4278,0.1667,-4.7310,0.2369,10.9267,0.2284,,,18.8078,3.1308,0.0036,0.0890
2338,119.8060,-61.0204,2.2158,0.1074,-4.2117,0.1274,11.1869,0.1129,,,18.2174,2.6812,0.0031,0.0490
2339,119.5851,-59.9927,2.3778,0.1560,-4.6598,0.1900,10.4122,0.1739,,,18.7953,2.9035,0.0039,0.0998
2340,120.3814,-61.2649,2.4548,0.1456,-5.4239,0.1991,9.9754,0.2003,,,18.8557,2.9786,0.0033,0.0819
2341,118.0989,-59.8008,2.2719,0.1530,-4.5798,0.2185,10.9184,0.1858,,,18.7741,3.0815,0.0036,0.0914
2342,119.4913,-60.8266,2.4203,0.1703,-4.9788,0.2075,10.7817,0.1760,,,18.6524,2.8351,0.0034,0.1076
2343,117.8464,-60.1236,2.2414,0.1344,-4.9252,0.1455,11.3630,0.1520,,,18.1427,2.9486,0.0033,0.0680
2344,118.3655,-61.0163,2.7026,0.1094,-4.3739,0.1577,11.2952,0.1468,,,18.2832,2.8869,0.0032,0.0608
2345,119.6677,-61.6051,2.3759,0.1606,-5.3481,0.2989,10.9082,0.2317,,,18.8839,2.9105,0.0037,0.0705
2346,120.1094,-61.8282,2.6450,0.1428,-5.4011,0.2070,11.1642,0.1734,,,18.6003,2.8725,0.0032,0.0672
2347,119.5969,-60.9152,2.4754,0.1906,-4.8183,0.3105,10.8648,0.1849,,,17.8842,,0.0044,
2348,118.0999,-60.6448,2.5254,0.1583,-4.6689,0.2443,11.7410,0.2090,,,18.9998,3.0392,0.0034,0.0857
2349,121.1064,-59.8911,2.5627,0.1526,-5.2594,0.1925,11.2402,0.1989,,,18.8585,2.8626,0.0033,0.0711
2350,120.0793,-59.8926,2.1449,0.1109,-4.7728,0.1385,10.6459,0.1190,,,17.9525,2.5881,0.0032,0.0389
2351,119.5330,-61.6035,2.4554,0.1515,-4.2245,0.2333,11.3257,0.2204,,,18.8174,2.9766,0.0033,0.0694
2352,119.5787,-59.8194,2.5658,0.1874,-4.2630,0.2761,10.5901,0.2123,,,18.9590,3.0321,0.0035,0.0969
2353,119.0687,-61.2868,2.4296,0.2029,-4.0711,0.2576,11.6581,0.2650,,,18.9913,2.9440,0.0035,0.0791
2354,119.8461,-60.7683,2.6405,0.1524,-5.0873,0.1987,10.2795,0.1683,,,18.6537,2.9605,0.0033,0.0944
2355,117.1913,-60.4504,2.6260,0.1511,-4.2143,0.2032,11.5124,0.1752,,,18.8761,2.7494,0.0035,0.0990
2356,120.1308,-62.0776,2.2240,0.0960,-4.7366,0.1299,10.3856,0.1388,,,16.9737,2.4174,0.0037,0.0121
2357,117.0150,-59.2692,2.4563,0.1568,-3.8979,0.1834,10.8309,0.1756,,,18.6482,2.7970,0.0036,0.0954
2358,119.7591,-63.2671,2.4917,0.0953,-4.2874,0.1148,11.5897,0.1002,,,17.8567,2.8973,0.0029,0.0331
2359,119.5840,-60.7759,2.2540,0.1373,-4.5215,0.1775,11.0791,0.1458,,,18.5518,2.6382,0.0035,0.0877
2360,118.5295,-62.0698,2.5823,0.1131,-4.2158,0.1375,12.3134,0.1533,,,18.2437,2.8802,0.0031,0.0426
2361,119.8698,-61.0899,2.6197,0.1740,-5.0208,0.2109,11.0209,0.1900,,,18.9642,2.9353,0.0038,0.0681
2362,120.1926,-58.5094,2.2928,0.0359,-4.6813,0.0488,10.1094,0.0477,,,16.2063,1.7937,0.0030,0.0138
2363,120.9675,-61.0656,2.5614,0.1449,-5.7085,0.1700,11.8665,0.1961,,,18.8370,2.7539,0.0033,0.1010
2364,119.4443,-60.2816,2.5302,0.1676,-5.4846,0.2102,11.4456,0.1987,,,18.8625,2.5802,0.0034,0.0830
2365,120.4099,-61.0246,2.2159,0.1321,-5.2982,0.1607,11.2602,0.1765,,,15.6449,1.9674,0.0032,0.0070
2366,118.7161,-60.8287,2.2258,0.1393,-4.1136,0.1927,10.3487,0.1813,,,18.4848,2.7424,0.0032,0.0484
2367,120.5573,-60.8030,2.6451,0.1293,-6.3502,0.1825,10.0548,0.1883,27.5185,3.2860,14.4059,1.4274,0.0030,0.0052
2368,117.7549,-59.3444,2.5125,0.1500,-4.6455,0.1698,11.1683,0.1625,,,18.6496,2.8848,0.0035,0.0825
2369,117.9411,-62.4318,2.4965,0.1326,-4.3966,0.1766,11.5283,0.1629,,,18.3391,2.9090,0.0032,0.0558
2370,118.4572,-63.2886,2.4809,0.1154,-4.6149,0.1694,11.8808,0.1591,,,18.4297,3.1041,0.0031,0.1797
2371,121.7685,-62.2587,2.4857,0.1631,-4.9652,0.2639,11.3528,0.1923,,,18.9981,2.9621,0.0039,0.0895
2372,118.0751,-60.5031,2.3496,0.1731,-4.0216,0.2512,12.4351,0.2246,,,18.9155,3.0233,0.0035,0.1167
2373,120.2538,-60.5552,2.5008,0.1814,-4.4325,0.2579,10.6503,0.2164,,,18.6135,3.0894,0.0036,0.0850
2374,118.9370,-61.5146,2.1974,0.1382,-4.6416,0.1836,11.9245,0.1925,,,18.5927,2.7949,0.0032,0.0642
2375,118.2405,-61.9230,2.3253,0.1906,-4.1996,0.2557,12.1658,0.2549,,,17.3166,2.4999,0.0033,0.0212
2376,119.4623,-60.9582,2.2922,0.1775,-4.0756,0.3133,10.7345,0.3786,,,18.3578,,0.0051,
2377,118.4673,-61.7436,2.7085,0.1065,-4.1106,0.1348,11.1145,0.1396,,,18.3421,3.0185,0.0031,0.0616
2378,119.3235,-60.6874,2.2708,0.1478,-5.7565,0.2040,12.2288,0.1556,,,18.5057,3.0668,0.0032,0.0610
2379,120.4608,-60.0366,2.2937,0.1357,-5.0049,0.1551,10.4098,0.1797,,,18.4282,2.6896,0.0031,0.0627
2380,119.6796,-59.0904,2.3148,0.1399,-4.8938,0.1804,11.1089,0.1592,,,18.7105,3.1103,0.0035,0.0957
2381,120.3942,-61.9942,2.5859,0.1506,-4.8338,0.1687,12.0837,0.1899,,,18.7670,2.7291,0.0033,0.0697
2382,120.7671,-61.3229,2.2068,0.1684,-5.0186,0.2208,10.9174,0.2230,,,18.9373,2.9284,0.0035,0.0980
2383,117.2833,-62.4320,2.5098,0.1027,-3.7713,0.1473,11.5739,0.1070,,,18.1420,2.7002,0.0031,0.0409
2384,121.2646,-60.1847,2.3622,0.1552,-5.1119,0.2097,10.8632,0.1941,,,18.7779,3.0382,0.0034,0.0928
2385,119.0434,-60.6602,2.6639,0.1312,-4.5695,0.1883,10.9278,0.1538,,,18.5643,2.9040,0.0033,0.0725
2386,118.4099,-60.4027,2.1743,0.1285,-4.9451,0.1506,11.0721,0.1643,,,15.4309,1.6939,0.0029,0.0065
2387,117.8668,-59.8903,2.4356,0.1750,-5.1120,0.2359,10.6137,0.2104,,,18.7562,2.8350,0.0040,0.1587
2388,119.8112,-60.5871,2.2447,0.1144,-4.3160,0.1625,10.5334,0.1390,26.0363,2.0896,8.3679,0.0773,0.0028,0.0047
2389,119.0335,-60.2494,2.6080,0.1486,-5.1083,0.1936,11.4680,0.1811,,,18.8301,2.8292,0.0035,0.1076
2390,120.9819,-62.7986,2.5084,0.1716,-5.2676,0.2289,11.6606,0.2350,,,18.8571,3.0181,0.0036,0.0681
2391,118.9140,-60.3313,2.2392,0.1592,-4.3629,0.1791,10.7025,0.1938,,,18.9424,2.9472,0.0034,0.0990
2392,117.3916,-60.5626,2.3274,0.1673,-4.3062,0.2017,10.9119,0.1848,,,18.7175,3.0100,0.0039,0.0801
2393,118.6678,-60.4071,2.5762,0.1472,-4.5468,0.1744,11.3470,0.1953,,,18.8932,2.8671,0.0035,0.0725
2394,118.2543,-59.2165,2.1377,0.0439,-4.4581,0.0526,10.1971,0.0531,,,16.5898,1.9997,0.0030,0.0116
2395,115.8253,-60.7212,2.1681,0.0908,-4.2541,0.1143,11.3942,0.0982,,,17.8098,2.7248,0.0031,0.0423
2396,120.2890,-60.4658,2.2321,0.1531,-4.8767,0.2131,11.6986,0.2212,,,18.6727,2.6747,0.0034,0.1229
2397,121.3094,-60.6573,2.4073,0.1518,-5.6067,0.2116,10.6916,0.1593,,,18.7224,2.9520,0.0033,0.0881
2398,119.0976,-60.8683,2.3829,0.1732,-4.3936,0.2106,11.0406,0.1873,,,18.7735,2.9849,0.0035,0.0676
2399,119.7575,-60.6489,2.2496,0.1583,-4.1227,0.2506,10.5437,0.1696,,,18.8731,3.0738,0.0035,0.0927
2400,118.7641,-60.9919,2.5940,0.1568,-4.5570,0.2061,11.3614,0.2067,,,18.9067,3.0019,0.0034,0.0665
2401,118.6028,-59.4614,2.5815,0.1509,-4.6684,0.1740,11.4518,0.2099,,,18.7175,3.0606,0.0040,0.1098
2402,121.3444,-62.9181,2.5770,0.0574,-5.1010,0.0723,12.2699,0.0669,37.5415,18.5700,14.0693,1.2700,0.0032,0.0093
2403,119.9488,-60.5572,2.5921,0.1472,-6.1907,0.2240,10.9931,0.1929,,,18.5446,2.8441,0.0031,0.0689
2404,118.4929,-60.3114,2.3777,0.2029,-4.6067,0.1814,10.9512,0.2703,,,18.6660,,0.0042,
2405,119.2065,-62.6356,2.1786,0.0684,-4.2664,0.0875,10.3270,0.0938,,,15.6463,1.9708,0.0029,0.0112
2406,119.9165,-59.0347,2.3157,0.1418,-3.6877,0.1888,10.7346,0.1722,,,18.8373,2.9923,0.0036,0.0842
2407,119.3757,-59.3241,2.6391,0.1104,-4.3908,0.1399,11.1194,0.1414,,,18.3808,2.9465,0.0033,0.0717
2408,121.2500,-61.2923,2.3878,0.1942,-4.6887,0.3163,11.1785,0.2371,,,18.9593,2.7905,0.0038,0.0689
2409,124.1939,-61.6688,2.4334,0.1443,-4.9233,0.2262,11.0865,0.1676,,,18.6731,2.7916,0.0033,0.0669
2410,119.3612,-59.5189,2.4330,0.0988,-2.6816,0.1241,11.6710,0.1164,,,18.0843,2.7347,0.0031,0.0424
2411,117.4722,-60.6657,2.5240,0.1543,-3.7381,0.2193,11.6989,0.1820,,,18.9606,2.9964,0.0037,0.0822
2412,120.1146,-61.3036,2.5798,0.1520,-4.4625,0.1871,11.6515,0.1942,,,18.8588,2.9560,0.0033,0.0751
2413,119.8368,-60.7867,2.2060,0.1379,-4.7746,0.1841,10.7838,0.1520,,,18.5812,2.8566,0.0033,0.0785
2414,121.9264,-60.4681,2.5632,0.1657,-5.5876,0.2473,11.0891,0.1787,,,18.7666,2.9387,0.0034,0.0606
2415,119.9391,-61.1851,2.1084,0.0870,-4.8109,0.0996,10.5055,0.0974,,,17.6976,2.5742,0.0030,0.0284
2416,118.2452,-58.9231,2.6211,0.0206,-5.5310,0.0302,12.7039,0.0395,44.5346,5.6023,14.4118,,0.0029,
2417,119.2020,-60.5907,2.2413,0.1643,-5.3203,0.2242,11.6100,0.1845,,,18.7333,2.8243,0.0034,0.0745
2418,117.0874,-61.7285,2.4786,0.1384,-3.7007,0.1778,11.6493,0.1690,,,18.6321,3.0589,0.0032,0.0859
2419,116.2172,-61.9427,2.4791,0.1394,-4.1083,0.1674,10.9661,0.1943,,,18.6005,2.7179,0.0032,0.0635
2420,119.3929,-60.2065,2.4696,0.1461,-3.2641,0.2421,11.9737,0.1973,,,17.5814,,0.0038,
2421,119.4508,-60.9399,2.2320,0.1796,-4.1956,0.2191,11.5725,0.1970,,,18.7862,2.6100,0.0037,0.1061
2422,118.1453,-59.8321,2.3525,0.1708,-4.1749,0.2391,10.4826,0.2267,,,18.9146,2.8792,0.0045,0.1016
2423,117.4959,-61.2060,2.5264,0.1475,-4.6449,0.2053,11.7135,0.1546,,,18.7202,2.8997,0.0034,0.0768
2424,119.8605,-61.2584,2.2127,0.1598,-4.1967,0.2185,10.7103,0.1768,,,18.8867,2.9938,0.0037,0.0923
2425,119.3543,-61.3245,2.6265,0.1766,-4.2003,0.2069,11.5140,0.2150,,,18.6183,,0.0036,
2426,121.4647,-61.2079,2.0981,0.0695,-5.6760,0.1031,10.4282,0.0895,,,16.3232,2.0175,0.0030,0.0083
2427,119.4819,-61.0714,2.2108,0.1449,-5.0791,0.1680,11.7633,0.1639,,,18.5497,2.7758,0.0033,0.0734
2428,116.2778,-59.4174,2.6700,0.0638,-3.9978,0.0816,11.3777,0.0784,28.6111,2.6067,11.3787,0.6559,0.0028,0.0048
2429,121.6253,-61.0390,2.2776,0.1729,-5.1919,0.2273,11.3987,0.2186,,,18.9735,2.9659,0.0035,0.0756
2430,119.0397,-59.7819,2.2672,0.1293,-4.4683,0.2077,10.2040,0.1566,,,18.5804,2.8024,0.0033,0.0823
2431,120.4181,-60.4804,2.3094,0.1547,-4.5620,0.2435,10.4598,0.2423,,,18.7138,2.9903,0.0033,0.0797
2432,119.7816,-59.3823,2.2324,0.1474,-3.9698,0.1883,11.0676,0.1747,,,18.8696,3.2257,0.0036,0.0887
2433,119.2208,-60.7107,2.2302,0.1552,-5.3396,0.1948,10.8574,0.1624,,,18.6046,2.8804,0.0034,0.0698
2434,118.9442,-59.3293,2.5673,0.1670,-4.8480,0.1904,11.1856,0.2097,,,18.9613,2.8470,0.0038,0.1027
2435,119.2312,-60.2588,2.6573,0.1310,-5.3239,0.1527,10.7024,0.1525,,,18.5541,2.9374,0.0032,0.0769
2436,119.7301,-60.5622,2.2643,0.1383,-5.2037,0.1792,10.8032,0.1517,,,18.5998,2.7760,0.0032,0.0585
2437,119.4871,-59.5834,2.2182,0.1383,-4.6468,0.1761,10.6396,0.1555,,,18.6780,2.9871,0.0035,0.0969
2438,120.5699,-60.4458,2.4706,0.0898,-6.3633,0.1248,9.6550,0.1346,,,15.5029,1.7011,0.0034,0.0084
2439,121.7854,-60.5750,2.4192,0.1706,-6.0521,0.2135,10.5511,0.1756,,,18.7893,2.9252,0.0035,0.0784
2440,118.9567,-60.7191,2.2748,0.2358,-3.6901,0.3261,11.6615,0.2839,,,18.6567,3.2527,0.0050,0.0918
2441,117.9789,-60.8530,2.4921,0.1710,-3.9093,0.2421,11.3693,0.2128,,,18.9923,3.0428,0.0035,0.0838
2442,119.1313,-60.8986,2.2332,0.1592,-5.3227,0.1945,11.0546,0.1708,,,18.5754,3.0662,0.0032,0.0716
2443,120.6449,-59.5859,2.2870,0.1427,-4.8335,0.1722,10.5593,0.1828,,,18.6485,2.7349,0.0033,0.0786
2444,119.8570,-60.5833,2.5469,0.1574,-6.3512,0.2328,10.2353,0.1786,,,18.5964,2.8786,0.0045,0.0686
2445,118.6760,-59.8981,2.2503,0.0962,-5.3481,0.1284,13.0112,0.1197,17.3909,2.8906,9.6903,0.1800,0.0028,0.0047
2446,116.4885,-61.0879,2.3183,0.1625,-3.7719,0.1758,11.5462,0.1988,,,18.7666,2.9480,0.0036,0.1103
2447,120.1897,-60.2206,2.6765,0.1429,-4.8650,0.1715,11.4437,0.1901,,,18.7019,2.9288,0.0033,0.0756
2448,116.2850,-62.5387,2.5542,0.0684,-3.6554,0.1025,11.6787,0.0867,,,17.4138,2.3692,0.0029,0.0230
2449,118.9801,-59.3564,2.5915,0.1421,-5.0025,0.1691,11.0030,0.1770,,,18.6382,2.8748,0.0035,0.0805
2450,120.3976,-58.7450,2.3867,0.1213,-4.5862,0.1401,10.2426,0.1555,,,18.3872,2.7345,0.0033,0.0560
2451,121.2536,-62.0454,2.5633,0.1509,-5.2547,0.1833,11.3199,0.1937,,,18.8154,2.9851,0.0034,0.0721
2452,118.1223,-60.7119,2.1587,0.1527,-4.3114,0.2281,11.3601,0.1953,,,18.8940,2.9599,0.0034,0.0788
2453,120.5673,-61.1241,2.6255,0.1457,-5.3980,0.1776,11.7018,0.2145,,,18.9106,2.7549,0.0034,0.1008
2454,119.8626,-60.1860,2.4353,0.2057,-4.4685,0.2108,12.1083,0.4487,,,18.9596,,0.0044,
2455,119.4883,-58.5168,2.3666,0.1322,-5.1928,0.1813,10.9366,0.1766,,,18.6198,2.8248,0.0034,0.0687
2456,120.1009,-58.1765,2.4166,0.0592,-4.2192,0.0825,10.3011,0.0813,,,17.2459,2.4906,0.0029,0.0210
2457,118.5541,-61.4517,2.1617,0.1262,-3.7891,0.1357,11.4125,0.1371,,,18.3386,2.9743,0.0031,0.0473
2458,122.6381,-60.6727,2.3337,0.1651,-5.0943,0.2293,10.4331,0.2361,,,18.8241,3.0202,0.0033,0.0940
2459,118.5620,-61.9055,2.2541,0.1658,-4.7528,0.2007,11.2599,0.2012,,,18.7907,2.7077,0.0034,0.1152
2460,120.0510,-60.2513,2.1320,0.0937,-4.8671,0.1224,10.4513,0.1315,,,16.0262,1.9762,0.0036,0.0122
2461,119.5301,-60.1514,2.1930,0.1386,-4.5225,0.1680,10.6413,0.1496,,,18.5816,2.8278,0.0034,0.0703
2462,116.2088,-63.2012,2.4144,0.0914,-4.6832,0.1253,11.3388,0.1206,,,17.9446,2.4760,0.0030,0.0361
2463,120.8411,-60.3301,2.2411,0.1183,-5.5268,0.1643,10.8001,0.1603,,,18.1349,2.8729,0.0033,0.0551
2464,115.4318,-60.4950,2.5118,0.1308,-3.8055,0.1530,11.3143,0.1395,,,18.3433,2.8185,0.0033,0.0688
2465,120.4345,-62.0166,2.3814,0.1854,-4.7045,0.2178,11.7202,0.2444,,,18.9460,2.8694,0.0036,0.0727
